book,context,english,zh_tw,status
HotDQ,/data/6/entries/8/entries/6/name,4. Huts,4. 茅屋,project-proposed
HotDQ,/data/6/entries/8/entries/7/name,5. Moat,5. 護城河,project-proposed
HotDQ,/data/6/entries/8/entries/8/name,6. Main Gate,6. 主門,project-proposed
HotDQ,/data/6/entries/9/name,Inside Castle Naerytar,在納里塔城堡內部,project-proposed
HotDQ,/data/6/entries/10/name,Ground Floor,底層,project-proposed
HotDQ,/data/6/entries/10/entries/0/name,1A. Barbican,1A. 甕城,project-proposed
HotDQ,/data/6/entries/10/entries/1/name,1B. Causeway,1B. 堤道,project-proposed
HotDQ,/data/6/entries/10/entries/2/name,1C. Outer Ward,1C. 外院,project-proposed
HotDQ,/data/6/entries/10/entries/3/name,1D. Inner Ward,1D. 內院,project-proposed
HotDQ,/data/6/entries/10/entries/4/name,1E. Northwest Tower,1E. 西北塔樓,project-proposed
HotDQ,/data/6/entries/10/entries/5/name,1F. Stables,1F. 馬廄,project-proposed
HotDQ,/data/6/entries/10/entries/6/name,1G. Lower Barracks,1G. 下層兵營,project-proposed
HotDQ,/data/6/entries/10/entries/7/name,1H. Forge and Armory,1H. 鍛造廠和軍械庫,project-proposed
HotDQ,/data/6/entries/10/entries/8/name,1I. Lizardfolk Ready Room,1I. 蜥蜴人準備室,project-proposed
HotDQ,/data/6/entries/10/entries/9/name,1J. Lizardfolk Sleeping Room,1J. 蜥蜴人臥室,project-proposed
HotDQ,/data/6/entries/10/entries/10/name,1K. Lizardfolk Sleeping Room,1K. 蜥蜴人臥室,project-proposed
HotDQ,/data/6/entries/10/entries/11/name,1L. Chapel,1L. 禮拜堂,project-proposed
HotDQ,/data/6/entries/10/entries/11/entries/1/name,Treasure,寶藏,existing-site
HotDQ,/data/6/entries/10/entries/12/name,1M. Storeroom,1M. 儲藏室,project-proposed
HotDQ,/data/6/entries/10/entries/13/name,1N. Rectory,1N. 教區長住宅,project-proposed
HotDQ,/data/6/entries/10/entries/14/name,1O. Archer's Gallery,1O. 弓箭手走廊,project-proposed
HotDQ,/data/6/entries/10/entries/15/name,1P. Kitchen,1P. 廚房,project-proposed
HotDQ,/data/6/entries/10/entries/16/name,1Q. Great Hall,1Q. 大廳,project-proposed
HotDQ,/data/6/entries/10/entries/16/entries/4/name,Treasure,寶藏,existing-site
HotDQ,/data/6/entries/10/entries/17/name,1R. Southwest Tower Antechamber,1R. 西南塔前廳,project-proposed
HotDQ,/data/6/entries/10/entries/18/name,1S. Subterranean Entrance,1S. 地下入口,project-proposed
HotDQ,/data/6/entries/10/entries/19/name,1T. Unused Chamber,1T. 未使用的房間,project-proposed
HotDQ,/data/6/entries/10/entries/20/name,1U. Keep Entrance,1U. 城堡入口,project-proposed
HotDQ,/data/6/entries/10/entries/21/name,1V. West Guest Rooms,1V. 西側客房,project-proposed
HotDQ,/data/6/entries/11/name,Second Floor,第二層,project-proposed
HotDQ,/data/6/entries/11/entries/1/name,2A. Upper Barbican,2A. 上部甕城,project-proposed
HotDQ,/data/6/entries/11/entries/2/name,2E. Rotted Floor,2E. 腐爛的地板,project-proposed
HotDQ,/data/6/entries/11/entries/2/entries/3/name,Treasure,寶藏,existing-site
HotDQ,/data/6/entries/11/entries/3/name,2F. Stables Loft,2F. 馬廄閣樓,project-proposed
HotDQ,/data/6/entries/11/entries/4/name,2G. Upper Barracks,2G. 上層兵營,project-proposed
HotDQ,/data/6/entries/11/entries/4/entries/2/name,Treasure,寶藏,existing-site
HotDQ,/data/6/entries/11/entries/5/name,2H. Arsenal,2H. 武器庫,project-proposed
HotDQ,/data/6/entries/11/entries/6/name,"2I, J, K. Vacant Rooms","2I, J, K. 空置房間",project-proposed
HotDQ,/data/6/entries/11/entries/7/name,2L. Outer Library,2L. 外圖書館,project-proposed
HotDQ,/data/6/entries/11/entries/8/name,2M. Reading Room,2M. 閱覽室,project-proposed
HotDQ,/data/6/entries/11/entries/9/name,2N. Library,2N. 圖書館,project-proposed
HotDQ,/data/6/entries/11/entries/10/name,2P. Kitchen Storage,2P. 廚房儲藏室,project-proposed
HotDQ,/data/6/entries/11/entries/11/name,2R. Cultists' Sleeping Chamber,2R. 邪教徒的寢室,project-proposed
HotDQ,/data/6/entries/11/entries/12/name,2T. Cultists' Sleeping Chamber,2T. 邪教徒的臥室,project-proposed
HotDQ,/data/6/entries/11/entries/13/name,2U. Dralmorrer Borngray's Common Room,2U. 德拉莫瑞·灰生的公共休息室,project-proposed
HotDQ,/data/6/entries/11/entries/14/name,"2V, W. Borngray's Sleeping and Dressing Rooms","2V, W. 灰生的臥室和更衣室",project-proposed
HotDQ,/data/6/entries/11/entries/14/entries/1/name,Treasure,寶藏,existing-site
HotDQ,/data/6/entries/12/name,Third Floor,第三層,project-proposed
HotDQ,/data/6/entries/12/entries/2/name,3E. Specters' Sanctum,3E. 幽靈聖所,project-proposed
HotDQ,/data/6/entries/12/entries/2/entries/2/name,Treasure,寶藏,existing-site
HotDQ,/data/6/entries/12/entries/3/name,3G. Unused Chamber,3G. 未使用的房間,project-proposed
HotDQ,/data/6/entries/12/entries/4/name,"3H, I, J. Spiders' Lair","3H, I, J. 蜘蛛巢穴",project-proposed
HotDQ,/data/6/entries/12/entries/5/name,3L. Rezmir's Office,3L. 瑞茲米爾的辦公室,project-proposed
HotDQ,/data/6/entries/12/entries/5/entries/3/name,Treasure,寶藏,existing-site
HotDQ,/data/6/entries/12/entries/6/name,3M. Rezmir's Sitting Room,3M. 瑞茲米爾的起居室,project-proposed
HotDQ,/data/6/entries/12/entries/7/name,3N. Rezmir's Sleeping Chamber,3N. 瑞茲米爾的臥室,project-proposed
HotDQ,/data/6/entries/12/entries/7/entries/2/name,Treasure,寶藏,existing-site
HotDQ,/data/6/entries/12/entries/8/name,3O. Rezmir's Sanctuary,3O. 瑞茲米爾的聖所,project-proposed
HotDQ,/data/6/entries/12/entries/9/name,3P. Kitchen Storage,3P. 廚房儲藏室,project-proposed
HotDQ,/data/6/entries/12/entries/10/name,3R. Cultists' Sleeping Chamber,3R. 邪教徒的臥室,project-proposed
HotDQ,/data/6/entries/12/entries/11/name,3S. Unused Room,3S. 未使用的房間,project-proposed
HotDQ,/data/6/entries/12/entries/12/name,3T. Cultists' Study,3T. 邪教徒的書房,project-proposed
HotDQ,/data/6/entries/12/entries/13/name,3U. Observatory,3U. 觀星臺,project-proposed
HotDQ,/data/6/entries/13/name,Beneath the Castle,城堡之下,project-proposed
HotDQ,/data/6/entries/13/entries/1/name,General Features of the Cave,洞穴的一般特徵,project-proposed
HotDQ,/data/6/entries/13/entries/1/entries/1/entries/0/name,Ceilings,天花板,project-proposed
HotDQ,/data/6/entries/13/entries/1/entries/1/entries/1/name,Light,光線,existing-site
HotDQ,/data/6/entries/13/entries/1/entries/1/entries/2/name,Sound,聲音,existing-site
HotDQ,/data/6/entries/13/entries/2/name,1. Entry Cavern,1. 入口洞穴,project-proposed
HotDQ,/data/6/entries/13/entries/3/name,2. Gray Ooze Lair,2. 灰色軟泥怪巢穴,project-proposed
HotDQ,/data/6/entries/13/entries/3/entries/1/name,Treasure,寶藏,existing-site
HotDQ,/data/6/entries/13/entries/4/name,3. Mud Room,3. 泥濘房間,project-proposed
HotDQ,/data/6/entries/13/entries/5/name,4. Centipede Lair,4. 蜈蚣巢穴,project-proposed
HotDQ,/data/6/entries/13/entries/6/name,5. Empty Chamber,5. 空室,project-proposed
HotDQ,/data/6/entries/13/entries/7/name,6. Frog Lake,6. 青蛙湖,project-proposed
HotDQ,/data/6/entries/13/entries/8/name,7. Frog Landing,7. 青蛙登陸點,project-proposed
HotDQ,/data/6/entries/13/entries/9/name,8. Tadpole Hatchery,8. 蝌蚪孵化場,project-proposed
HotDQ,/data/6/entries/13/entries/10/name,9. Crane,9. 起重機,project-proposed
HotDQ,/data/6/entries/13/entries/11/name,10. Misty Room,10. 霧氣房間,project-proposed
HotDQ,/data/6/entries/13/entries/12/name,11. Frog Shrine,11. 青蛙神殿,project-proposed
HotDQ,/data/6/entries/13/entries/13/name,12. Pharblex's Sanctum,12. 法佈列斯的聖所,project-proposed
HotDQ,/data/6/entries/13/entries/14/name,13. To the Graypeak Mountains,13. 前往灰峰山脈,project-proposed
HotDQ,/data/6/entries/14/name,Rewards,獎勵,project-proposed
HotDQ,/data/7/name,Chapter 7: Hunting Lodge,第7章：狩獵小屋,project-proposed
HotDQ,/data/7/entries/5/name,General Features,通用特徵,project-proposed
HotDQ,/data/7/entries/5/entries/1/entries/0/entries/0/name,Ceilings,天花板,project-proposed
HotDQ,/data/7/entries/5/entries/1/entries/0/entries/1/name,Light,光線,existing-site
HotDQ,/data/7/entries/6/name,Important Nonplayer Characters,重要非玩家角色,project-proposed
HotDQ,/data/7/entries/6/entries/1/name,Talis,塔利斯,project-proposed
HotDQ,/data/7/entries/6/entries/2/name,Rezmir,瑞茲米爾,existing-site
HotDQ,/data/7/entries/6/entries/3/name,Trepsin the Troll,特雷普辛 巨魔,project-proposed
HotDQ,/data/7/entries/6/entries/3/entries/1/name,Cult Signs and Signals,邪教的標誌和訊號,project-proposed
HotDQ,/data/7/entries/7/name,Through the Gate,穿過大門,project-proposed
HotDQ,/data/7/entries/8/name,Outside the Lodge,小屋外,project-proposed
HotDQ,/data/7/entries/8/entries/4/name,Outdoor Patrol,戶外巡邏,project-proposed
HotDQ,/data/7/entries/8/entries/5/name,Troll Pursuit,巨魔追擊,project-proposed
HotDQ,/data/7/entries/8/entries/6/name,1. Portal Stones,1. 傳送石,project-proposed
HotDQ,/data/7/entries/8/entries/7/name,2. Hunting Kennel,2. 狩獵犬舍,project-proposed
HotDQ,/data/7/entries/8/entries/7/entries/10/name,Four-Armed Troll,四臂巨魔,existing-site
HotDQ,/data/7/entries/8/entries/7/entries/10/entries/1/name,Multiattack,多重攻擊,existing-site
HotDQ,/data/7/entries/8/entries/7/entries/11/name,Treasure,寶藏,existing-site
HotDQ,/data/7/entries/8/entries/8/name,3. Stables and Well,3. 馬廄和井,project-proposed
HotDQ,/data/7/entries/9/name,Lodge Ground Floor,小屋底層,project-proposed
HotDQ,/data/7/entries/9/entries/3/name,4. Cloak Room and Guard Post,4. 斗篷室和警衛站,project-proposed
HotDQ,/data/7/entries/9/entries/4/name,5. Small Hall,5. 小廳,project-proposed
HotDQ,/data/7/entries/9/entries/4/entries/2/name,Treasure,寶藏,existing-site
HotDQ,/data/7/entries/9/entries/5/name,6. Three Hounds Parlor,6. 三頭獵犬休息室,project-proposed
HotDQ,/data/7/entries/9/entries/5/entries/4/name,Treasure,寶藏,existing-site
HotDQ,/data/7/entries/9/entries/6/name,7. Kitchen,7. 廚房,project-proposed
HotDQ,/data/7/entries/9/entries/7/name,8. Pantry,8. 食品儲藏室,project-proposed
HotDQ,/data/7/entries/9/entries/7/entries/2/name,Treasure,寶藏,existing-site
HotDQ,/data/7/entries/9/entries/8/name,9. Basement,9. 地下室,project-proposed
HotDQ,/data/7/entries/9/entries/8/entries/2/name,Craggnor the Dwarf,克拉格諾爾是一位矮人。,project-proposed
HotDQ,/data/7/entries/9/entries/8/entries/3/name,Miresella,米瑞瑟拉,project-proposed
HotDQ,/data/7/entries/9/entries/8/entries/4/name,Brother Caemon,凱蒙修士,project-proposed
HotDQ,/data/7/entries/9/entries/9/name,10. Guest Chamber,10. 客房,project-proposed
HotDQ,/data/7/entries/9/entries/10/name,11. White Stag Parlor,11. 白色鹿角廳,project-proposed
HotDQ,/data/7/entries/9/entries/10/entries/2/name,Treasure,寶藏,existing-site
HotDQ,/data/7/entries/9/entries/11/name,12. Kobold Servants,12. 狗頭人僕人,project-proposed
HotDQ,/data/7/entries/9/entries/12/name,13. Human Servants,13. 人類僕人,project-proposed
HotDQ,/data/7/entries/9/entries/13/name,14. Bath,14. 浴室,project-proposed
HotDQ,/data/7/entries/9/entries/14/name,15. Linens,15. 床單,project-proposed
HotDQ,/data/7/entries/10/name,Lodge Upper Floor,小屋上層,project-proposed
HotDQ,/data/7/entries/10/entries/2/name,16. Talis's Hall,16. 塔利斯大廳,project-proposed
HotDQ,/data/7/entries/10/entries/2/entries/4/name,Negotiating with Talis,與塔利斯談判,project-proposed
HotDQ,/data/7/entries/10/entries/2/entries/4/entries/2/name,What Talis Wants,塔利斯想要什麼,project-proposed
HotDQ,/data/7/entries/10/entries/2/entries/4/entries/3/name,What Talis Offers,塔利斯 提供的,project-proposed
HotDQ,/data/7/entries/10/entries/2/entries/4/entries/4/name,Accepting the Deal,接受交易,project-proposed
HotDQ,/data/7/entries/10/entries/2/entries/4/entries/5/name,Rejecting the Deal,拒絕交易,project-proposed
HotDQ,/data/7/entries/10/entries/2/entries/5/name,Talis Surrenders,塔利斯 投降,project-proposed
HotDQ,/data/7/entries/10/entries/3/name,17. Armory,17. 軍械庫,project-proposed
HotDQ,/data/7/entries/10/entries/3/entries/2/name,Treasure,寶藏,existing-site
HotDQ,/data/7/entries/10/entries/4/name,18. Talis's Bedchamber,18. 塔利斯的臥室,project-proposed
HotDQ,/data/7/entries/10/entries/4/entries/1/name,Treasure,寶藏,existing-site
HotDQ,/data/7/entries/10/entries/5/name,19. Bodyguards' Chamber,19. 保鏢室,project-proposed
HotDQ,/data/7/entries/10/entries/5/entries/2/name,Treasure,寶藏,existing-site
HotDQ,/data/7/entries/10/entries/6/name,20. Queen of Dragons Chamber,20. 龍後之室,project-proposed
HotDQ,/data/7/entries/10/entries/6/entries/2/name,Tapestries,掛毯,project-proposed
HotDQ,/data/7/entries/10/entries/6/entries/3/name,Secret Door,暗門,project-proposed
HotDQ,/data/7/entries/10/entries/7/name,21. Trophy Room,21. 戰利品室,project-proposed
HotDQ,/data/7/entries/10/entries/7/entries/2/name,Secret Door,暗門,project-proposed
HotDQ,/data/7/entries/10/entries/8/name,22. Peryton Roost,22. 鹿鷹棲息地,project-proposed
HotDQ,/data/7/entries/10/entries/8/entries/3/name,Combat on the Rooftop,屋頂戰鬥,project-proposed
HotDQ,/data/7/entries/10/entries/8/entries/4/name,Treasure,寶藏,existing-site
HotDQ,/data/7/entries/11/name,Traveling to Parnast,前往帕納斯特,project-proposed
HotDQ,/data/7/entries/11/entries/1/entries/0/name,Walking to Parnast,步行前往帕納斯特,project-proposed
HotDQ,/data/7/entries/11/entries/1/entries/1/name,Missing the Castle,想念城堡,project-proposed
HotDQ,/data/8/name,Chapter 8: Castle in the Clouds,第8章：雲中城堡,project-proposed
HotDQ,/data/8/entries/5/name,Parnast,帕納斯特,project-proposed
HotDQ,/data/8/entries/5/entries/1/name,1. Village of Parnast,1. 帕納斯特村莊,project-proposed
HotDQ,/data/8/entries/5/entries/1/entries/4/name,The Helpful Wheelwright,樂於助人的車輪匠,project-proposed
HotDQ,/data/8/entries/5/entries/2/name,Rumors and Information,謠言與資訊,project-proposed
HotDQ,/data/8/entries/5/entries/3/name,2. The Golden Tankard,2. 金酒杯,project-proposed
HotDQ,/data/8/entries/5/entries/3/entries/9/name,Treasure,寶藏,existing-site
HotDQ,/data/8/entries/5/entries/4/name,3. The Stable,3. 馬廄,project-proposed
HotDQ,/data/8/entries/5/entries/4/entries/3/name,Wyvern Riding and Castle Catching,騎乘飛龍和捕獲城堡,project-proposed
HotDQ,/data/8/entries/5/entries/4/entries/4/name,Developments,發展,project-proposed
HotDQ,/data/8/entries/5/entries/5/name,4. Shrine of Axes,4. 斧頭神殿,project-proposed
HotDQ,/data/8/entries/5/entries/6/name,5. Village Well and Square,5. 村莊井和廣場,project-proposed
HotDQ,/data/8/entries/5/entries/6/entries/3/name,Timing the Departure,安排出發時間,project-proposed
HotDQ,/data/8/entries/5/entries/6/entries/3/entries/1/name,Storming the Castle Immediately,立即攻佔城堡,project-proposed
HotDQ,/data/8/entries/5/entries/6/entries/3/entries/2/name,Dawdling and Resting,閒逛和休息,project-proposed
HotDQ,/data/8/entries/5/entries/6/entries/3/entries/3/name,Last Recourse,最後的手段,project-proposed
HotDQ,/data/8/entries/6/name,Skyreach Castle,天穹城堡,project-proposed
HotDQ,/data/8/entries/6/entries/3/name,General Features,通用特徵,project-proposed
HotDQ,/data/8/entries/6/entries/3/entries/1/entries/0/name,Ceilings,天花板,project-proposed
HotDQ,/data/8/entries/6/entries/3/entries/1/entries/1/name,Doors,門,existing-site
HotDQ,/data/8/entries/6/entries/4/name,Important Nonplayer Characters,重要非玩家角色,project-proposed
HotDQ,/data/8/entries/6/entries/4/entries/2/name,Negotiating with the Cloud Giant,與雲巨人協商,project-proposed
HotDQ,/data/8/entries/7/name,Areas of the Castle (6-15),城堡區域 (6-15),project-proposed
HotDQ,/data/8/entries/7/entries/0/name,6. Main Gate,6. 主門,project-proposed
HotDQ,/data/8/entries/7/entries/0/entries/3/name,Walls and Aerial Defenses,城牆和空中防禦,project-proposed
HotDQ,/data/8/entries/7/entries/0/entries/3/entries/1/name,By Day,白天,project-proposed
HotDQ,/data/8/entries/7/entries/0/entries/3/entries/2/name,At Night,夜晚,project-proposed
HotDQ,/data/8/entries/7/entries/0/entries/4/name,6A. Gateway and Golems,6A. 門戶與魔像,project-proposed
HotDQ,/data/8/entries/7/entries/0/entries/5/name,6B. Gate Towers,6B. 城門塔,project-proposed
HotDQ,/data/8/entries/7/entries/0/entries/6/name,Tower Rooftops,塔樓屋頂,project-proposed
HotDQ,/data/8/entries/7/entries/0/entries/6/entries/1/name,Javelin,標槍,existing-site
HotDQ,/data/8/entries/7/entries/0/entries/7/name,Tower Interiors,塔樓內部,project-proposed
HotDQ,/data/8/entries/7/entries/1/name,7. Lower Courtyard,7. 下層庭院,project-proposed
HotDQ,/data/8/entries/7/entries/1/entries/5/name,Spiral Staircase,螺旋樓梯,project-proposed
HotDQ,/data/8/entries/7/entries/2/name,8. Stables,8. 馬廄,project-proposed
HotDQ,/data/8/entries/7/entries/2/entries/3/name,Treasure,寶藏,existing-site
HotDQ,/data/8/entries/7/entries/3/name,9. Cultist Barracks,9. 邪教徒兵營,project-proposed
HotDQ,/data/8/entries/7/entries/4/name,10. Stone Giants' Chamber,10. 石巨人的房間,project-proposed
HotDQ,/data/8/entries/7/entries/4/entries/8/name,Treasure,寶藏,existing-site
HotDQ,/data/8/entries/7/entries/4/entries/9/name,Developments,發展,project-proposed
HotDQ,/data/8/entries/7/entries/5/name,11. Rezmir's Chamber,11. 瑞茲米爾的房間,project-proposed
HotDQ,/data/8/entries/7/entries/5/entries/6/name,Treasure,寶藏,existing-site
HotDQ,/data/8/entries/7/entries/5/entries/7/name,Developments,發展,project-proposed
HotDQ,/data/8/entries/7/entries/6/name,12. Red Wizards' Room,12. 紅法師的房間,project-proposed
HotDQ,/data/8/entries/7/entries/6/entries/8/name,Vanishing Wall of Ice,消失的冰牆,project-proposed
HotDQ,/data/8/entries/7/entries/6/entries/9/name,Developments,發展,project-proposed
HotDQ,/data/8/entries/7/entries/6/entries/10/name,Treasure,寶藏,existing-site
HotDQ,/data/8/entries/7/entries/7/name,13. Storeroom,13. 儲藏室,project-proposed
HotDQ,/data/8/entries/7/entries/8/name,14. Guest Chamber,14. 客房,project-proposed
HotDQ,/data/8/entries/7/entries/9/name,15. Kitchen,15. 廚房,project-proposed
HotDQ,/data/8/entries/7/entries/9/entries/3/name,Treasure,寶藏,existing-site
HotDQ,/data/8/entries/8/name,Areas of the Castle (16-25),城堡區域 (16-25),project-proposed
HotDQ,/data/8/entries/8/entries/0/name,16. Upper Courtyard,16. 上層庭院,project-proposed
HotDQ,/data/8/entries/8/entries/0/entries/3/name,Developments,發展,project-proposed
HotDQ,/data/8/entries/8/entries/1/name,17. High Blue Tower,17. 高藍塔,project-proposed
HotDQ,/data/8/entries/8/entries/1/entries/3/name,Developments,發展,project-proposed
HotDQ,/data/8/entries/8/entries/2/name,18. Crumbling Tower,18. 坍塌的塔樓,project-proposed
HotDQ,/data/8/entries/8/entries/2/entries/7/name,Balcony,陽臺,project-proposed
HotDQ,/data/8/entries/8/entries/2/entries/8/name,Sandesyl's Crypt,桑德西爾的墓穴,project-proposed
HotDQ,/data/8/entries/8/entries/3/name,19. Steering Tower,19. 舵手塔,project-proposed
HotDQ,/data/8/entries/8/entries/3/entries/3/name,Command Runes,指揮符文,project-proposed
HotDQ,/data/8/entries/8/entries/3/entries/3/entries/1/entries/0/name,Alarm,警報術,existing-site
HotDQ,/data/8/entries/8/entries/3/entries/3/entries/1/entries/1/name,All-Clear,一切正常,project-proposed
HotDQ,/data/8/entries/8/entries/3/entries/3/entries/1/entries/2/name,Anchor,錨,existing-site
HotDQ,/data/8/entries/8/entries/3/entries/3/entries/1/entries/3/name,Calm,無風,project-proposed
HotDQ,/data/8/entries/8/entries/3/entries/3/entries/1/entries/4/name,Cast Off,拋錨,project-proposed
HotDQ,/data/8/entries/8/entries/3/entries/3/entries/1/entries/5/name,Drift,飄移,project-proposed
HotDQ,/data/8/entries/8/entries/3/entries/3/entries/1/entries/6/name,Home,家,project-proposed
HotDQ,/data/8/entries/8/entries/3/entries/3/entries/1/entries/7/name,"North, South, East, and West",北，南，東，西,project-proposed
HotDQ,/data/8/entries/8/entries/3/entries/3/entries/1/entries/8/name,Rise,上升,project-proposed
HotDQ,/data/8/entries/8/entries/3/entries/3/entries/1/entries/9/name,Sink,下沉,project-proposed
HotDQ,/data/8/entries/8/entries/3/entries/3/entries/1/entries/10/name,Spin,旋轉,project-proposed
HotDQ,/data/8/entries/8/entries/3/entries/3/entries/1/entries/11/name,Storm,風暴,existing-site
HotDQ,/data/8/entries/8/entries/3/entries/3/entries/1/entries/12/name,Unveil,揭示,project-proposed
HotDQ,/data/8/entries/8/entries/3/entries/3/entries/1/entries/13/name,Veil,面紗,project-proposed
HotDQ,/data/8/entries/8/entries/3/entries/3/entries/1/entries/14/name,Widdershins,逆時針,project-proposed
HotDQ,/data/8/entries/8/entries/3/entries/4/name,Esclarotta,埃斯克拉羅塔,project-proposed
HotDQ,/data/8/entries/8/entries/3/entries/5/name,Treasure,寶藏,existing-site
HotDQ,/data/8/entries/8/entries/3/entries/6/name,Developments,發展,project-proposed
HotDQ,/data/8/entries/8/entries/3/entries/6/entries/1/name,Crashed by Blagothkus,被布拉戈特庫斯墜毀,project-proposed
HotDQ,/data/8/entries/8/entries/3/entries/6/entries/2/name,Characters Seize the Castle,角色奪取城堡,project-proposed
HotDQ,/data/8/entries/8/entries/4/name,20. Ogre Barracks,20. 食人魔營房,project-proposed
HotDQ,/data/8/entries/8/entries/4/entries/3/name,Treasure,寶藏,existing-site
HotDQ,/data/8/entries/8/entries/4/entries/4/name,Developments,發展,project-proposed
HotDQ,/data/8/entries/8/entries/5/name,21. Esclarotta's Tomb,21. 埃斯克拉羅塔的墓穴,project-proposed
HotDQ,/data/8/entries/8/entries/6/name,22. Cloud Giant Tower,22. 雲巨人塔,project-proposed
HotDQ,/data/8/entries/8/entries/6/entries/2/name,Tower Rooftop,塔樓屋頂,project-proposed
HotDQ,/data/8/entries/8/entries/6/entries/3/name,Ground Floor,底層,project-proposed
HotDQ,/data/8/entries/8/entries/6/entries/4/name,Upper Floor,上層,project-proposed
HotDQ,/data/8/entries/8/entries/6/entries/5/name,Treasure,寶藏,existing-site
HotDQ,/data/8/entries/8/entries/6/entries/6/name,Developments,發展,project-proposed
HotDQ,/data/8/entries/8/entries/7/name,23. Giant Guest Chambers,23. 巨人客房,project-proposed
HotDQ,/data/8/entries/8/entries/8/name,24. Servant Barracks,24. 僕人營房,project-proposed
HotDQ,/data/8/entries/8/entries/9/name,25. Main Vault,25. 主金庫,project-proposed
HotDQ,/data/8/entries/8/entries/9/entries/10/name,Treasure,寶藏,existing-site
HotDQ,/data/8/entries/8/entries/9/entries/11/name,Developments,發展,project-proposed
HotDQ,/data/8/entries/9/name,Concluding the Adventure,結束冒險,project-proposed
HotDQ,/data/9/name,Appendix A: Backgrounds,附錄A：背景,project-proposed
HotDQ,/data/9/entries/1/name,Background Template,背景模板,project-proposed
HotDQ,/data/9/entries/1/entries/1/name,The Story Thus Far...,到目前為止的故事...,project-proposed
HotDQ,/data/9/entries/1/entries/1/entries/1/name,Campaign Bonds,戰役牽絆,project-proposed
HotDQ,/data/9/entries/2/name,Optional Features,可選特性,project-proposed
HotDQ,/data/10/name,Appendix B: Council Scorecard,附錄B：議會評分卡,project-proposed
HotDQ,/data/10/entries/3/name,First Council (Hoard of the Dragon Queen),第一次議會（龍後的寶山）,project-proposed
HotDQ,/data/10/entries/4/name,Second Council,第二次會議,project-proposed
HotDQ,/data/10/entries/5/name,Third Council,第三議會,project-proposed
HotDQ,/data/10/entries/6/name,Fourth Council,第四議會,project-proposed
HotDQ,/data/10/entries/7/name,Final Tally,最終統計,project-proposed
HotDQ,/data/11/name,Appendix C: Magic Items,附錄C：魔法物品,project-proposed
HotDQ,/data/12/name,Appendix D: Monsters,附錄D：怪物,project-proposed
HotDQ,/data/13/name,Appendix E: Concept Gallery,附錄E：概念相簿,project-proposed
HotDQ,/data/13/entries/6/name,Invasion of Icewind Dale,冰風谷的入侵,project-proposed
HotDQ,/data/13/entries/7/name,Attack on Luskan,對路斯坎的攻擊,project-proposed
HotDQ,/data/13/entries/8/name,Siege of Neverwinter,無冬城的圍城,project-proposed
HotDQ,/data/13/entries/9/name,Assassination in Waterdeep,深水城的暗殺,project-proposed
HotDQ,/data/13/entries/10/name,Battle at Tiamat's Temple,提亞馬特神廟之戰,project-proposed
HotDQ,/data/13/entries/11/name,Coup at Dragonspear Castle,龍矛城堡政變,project-proposed
HotDQ,/data/13/entries/12/name,Factions,派系,project-proposed
HotDQ,/data/13/entries/12/entries/0/name,Red Wizards of Thay,賽爾紅袍法師,project-proposed
HotDQ,/data/13/entries/12/entries/0/entries/1/name,Red Wizards,紅袍巫師,project-proposed
HotDQ,/data/13/entries/12/entries/1/name,The Black Network,黑網,project-proposed
HotDQ,/data/13/entries/12/entries/2/name,Dread Warriors,恐懼戰士,project-proposed
HotDQ,/data/13/entries/13/name,Cult of the Dragon,龍巫教,project-proposed
HotDQ,/data/13/entries/13/entries/0/name,Dragon Masks,龍面具,project-proposed
HotDQ,/data/13/entries/13/entries/1/name,Cult of the Dragon - Cultist Stronghold,龍巫教 - 邪教徒要塞,project-proposed
HotDQ,/data/13/entries/13/entries/2/name,Dragon Cultists,龍巫教徒,project-proposed
HotDQ,/data/13/entries/14/name,Areas of Faerûn,費倫區域,project-proposed
HotDQ,/data/13/entries/14/entries/0/name,Temple of Tiamat,提亞馬特神廟,project-proposed
HotDQ,/data/13/entries/14/entries/1/name,Icewind Dale,冰風谷,project-proposed
HotDQ,/data/13/entries/14/entries/2/name,Waterdeep,深水城,project-proposed
HotDQ,/data/13/entries/14/entries/3/name,People of the Sword Coast,劍海岸的人民,project-proposed
HotDQ,/data/13/entries/15/name,Dragons,龍,existing-site
HotDQ,/data/13/entries/15/entries/0/name,Red Dragons,紅龍,existing-site
HotDQ,/data/13/entries/15/entries/1/name,Blue Dragons,藍龍,existing-site
HotDQ,/data/13/entries/15/entries/2/name,Green Dragons,綠龍,existing-site
HotDQ,/data/13/entries/15/entries/3/name,Black Dragons,黑龍,existing-site
HotDQ,/data/13/entries/15/entries/4/name,White Dragons,白龍,existing-site
HotDQ,/data/14/name,Credits,製作組,project-proposed
HotDQ,/data/14/entries/0/entries/0/name,Kobold Press,Kobold Press,project-proposed
HotDQ,/data/14/entries/0/entries/0/entries/0/items/0/name,Designers,設計師,project-proposed
HotDQ,/data/14/entries/0/entries/0/entries/0/items/1/name,Developer,開發者,project-proposed
HotDQ,/data/14/entries/0/entries/0/entries/0/items/2/name,Editors,編輯,project-proposed
HotDQ,/data/14/entries/0/entries/0/entries/0/items/3/name,Interior Illustrators,內頁插畫師,project-proposed
HotDQ,/data/14/entries/0/entries/0/entries/0/items/4/name,Cartographer,製圖師,existing-site
