category,english,source,zh_tw,status,existing_files
creature,deer,MM,鹿,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,dragonclaw,HotDQ,龍爪,existing-site,data/zh-TW/bestiary/bestiary-hotdq.json;data/zh-TW/bestiary/fluff-bestiary-hotdq.json
creature,dragonfang,RoT,龍牙,existing-site,data/zh-TW/bestiary/bestiary-rot.json
creature,dragonsoul,RoT,龍魂,existing-site,data/zh-TW/bestiary/bestiary-rot.json
creature,dragonwing,HotDQ,龍翼,existing-site,data/zh-TW/bestiary/bestiary-hotdq.json
creature,druid,MM,德魯伊,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/class/class-druid.json;data/zh-TW/class/fluff-class-druid.json
creature,efreeti,MM,火巨靈,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/class/class-warlock.json
creature,elk,MM,鹿,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/class/class-barbarian.json
creature,fire elemental,MM,火元素,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,four-armed troll,HotDQ,四臂巨魔,existing-site,data/zh-TW/bestiary/bestiary-hotdq.json;data/zh-TW/bestiary/fluff-bestiary-hotdq.json
creature,gargoyle,MM,石像鬼,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,ghost,MM,幽魂,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/rules/variantrules.json
creature,giant frog,MM,巨蛙,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,gladiator,MM,角鬥士,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,goat,,山羊,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/items/items-002.json
creature,golden stag,HotDQ,金色雄鹿,existing-site,data/zh-TW/bestiary/bestiary-hotdq.json
creature,gorgon,MM,石化鐵牛,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,gray ooze,MM,灰泥怪,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,green dragon wyrmling,MM,綠龍雛龍,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,griffon,MM,獅鷲,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,guard,MM,警衛,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-wtthc.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-wtthc.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/character-options/backgrounds.json;data/zh-TW/character-options/fluff-backgrounds.json
creature,guard drake,HotDQ,守衛龍獸,existing-site,data/zh-TW/bestiary/bestiary-hotdq.json;data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-vgm.json
creature,half-red dragon veteran,MM,半紅龍老兵,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json
creature,helmed horror,MM,恐怖鎧甲,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,hobgoblin captain,MM,大地精長官,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,ice troll,RoT,冰巨魔,existing-site,data/zh-TW/bestiary/bestiary-idrotf.json;data/zh-TW/bestiary/bestiary-rot.json;data/zh-TW/bestiary/fluff-bestiary-idrotf.json
creature,knight,MM,騎士,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/items/items-001.json
creature,lizardfolk,MM,蜥蜴人,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/character-options/fluff-races.json;data/zh-TW/character-options/races.json
creature,mage,MM,魔法師,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/items/items-001.json
creature,merrow,MM,邁羅人魚,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-lfl.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,mummy,MM,木乃伊,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,mummy lord,MM,木乃伊領主,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/bestiary/legendarygroups.json
creature,noble,MM,貴族,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/character-options/backgrounds.json;data/zh-TW/character-options/fluff-backgrounds.json
creature,ogre,MM,食人魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mtf.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,otyugh,MM,食腐獸,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,polar bear,MM,白熊,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,priest,MM,祭司,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/items/items-001.json
creature,red dragon wyrmling,MM,紅龍雛龍,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,roper,MM,石繩怪,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,rug of smothering,MM,悶人毯,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json
creature,scout,,斥侯,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/class/class-rogue.json;data/zh-TW/class/fluff-class-rogue.json
creature,scout,MM,斥侯,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/class/class-rogue.json;data/zh-TW/class/fluff-class-rogue.json
creature,snake horror,RoT,蛇形恐怖獸,existing-site,data/zh-TW/bestiary/bestiary-rot.json
creature,spy,MM,間諜,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/reference-pages/charcreationoptions.json
creature,stone golem,MM,石魔像,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,succubus,MM,魅魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,swarm of poisonous snakes,MM,毒蛇群,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json
creature,tribal warrior,MM,部族武者,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json
creature,troll,MM,巨魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mtf.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,vampire,MM,吸血鬼,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-ggr.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/bestiary/legendarygroups.json;data/zh-TW/character-options/fluff-races.json;data/zh-TW/character-options/races.json
creature,vampire spawn,MM,初生吸血鬼,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,vampire spellcaster,MM,吸血鬼施法者,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json
creature,veteran,MM,老兵,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json
creature,vulture,,禿鷲,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/items/items-001.json
creature,warhorse,MM,戰馬,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/items/items-007.json
creature,wight,MM,屍妖,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,winged kobold,MM,帶翼狗頭人,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,yuan-ti abomination,MM,憎惡蛇人,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,yuan-ti pureblood,MM,純血原體蛇人,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/character-options/fluff-races.json;data/zh-TW/character-options/races.json
item,Black Dragon Mask,HotDQ,黑龍面具,existing-site,data/zh-TW/items/items-000.json
item,Blue Dragon Mask,RoTOS,藍龍面具,existing-site,data/zh-TW/items/items-000.json
item,Draakhorn,RoT,龍吼號角,existing-site,data/zh-TW/items/fluff-items.json;data/zh-TW/items/items-001.json
item,Dragongleam,hotdq,龍光一閃,existing-site,data/zh-TW/items/items-002.json
item,Dragontooth Dagger,RoT,龍牙匕首,existing-site,data/zh-TW/items/fluff-items.json;data/zh-TW/items/items-002.json
item,Elemental Gem,,元素寶石,existing-site,data/zh-TW/items/fluff-items.json;data/zh-TW/items/item-groups.json
item,Green Dragon Mask,RoTOS,綠龍面具,existing-site,data/zh-TW/items/items-002.json
item,Hazirawn,HotDQ,哈茲瑞恩,existing-site,data/zh-TW/items/items-003.json
item,Insignia of Claws,HotDQ,利爪徽章,existing-site,data/zh-TW/items/items-003.json
item,Mask of the Dragon Queen,RoT,龍後面具,existing-site,data/zh-TW/items/fluff-items.json;data/zh-TW/items/items-004.json
item,Red Dragon Mask,RoTOS,紅龍面具,existing-site,data/zh-TW/items/items-005.json
item,Spell Scroll,,法術卷軸,existing-site,data/zh-TW/items/fluff-items.json;data/zh-TW/items/item-groups.json
item,Tankard of Plenty,HotDQ,豐足酒杯,existing-site,data/zh-TW/items/items-007.json
item,Wand of Winter,HotDQ,凜冬魔杖,existing-site,data/zh-TW/items/fluff-items.json;data/zh-TW/items/items-007.json
item,White Dragon Mask,RoTOS,白龍面具,existing-site,data/zh-TW/items/items-007.json
item,Wyvern Poison,DMG,飛龍毒液,existing-site,data/zh-TW/items/items-008.json
item,arrow-catching shield,DMG,吸矢盾,existing-site,data/zh-TW/items/items-000.json
item,bag of holding,DMG,次元袋,existing-site,data/zh-TW/items/fluff-items.json;data/zh-TW/items/items-000.json
item,belt of hill giant strength,DMG,山丘巨人力量腰帶,existing-site,data/zh-TW/items/items-000.json
item,bracers of defense,DMG,防禦護腕,existing-site,data/zh-TW/items/fluff-items.json;data/zh-TW/items/items-001.json
item,dagger of venom,DMG,淬毒匕首,existing-site,data/zh-TW/items/fluff-items.json;data/zh-TW/items/items-001.json
item,dragontooth dagger,RoT,龍牙匕首,existing-site,data/zh-TW/items/fluff-items.json;data/zh-TW/items/items-002.json
item,driftglobe,DMG,漂浮之球,existing-site,data/zh-TW/items/fluff-items.json;data/zh-TW/items/items-002.json
item,elemental gem,DMG,元素寶石,existing-site,data/zh-TW/items/fluff-items.json;data/zh-TW/items/item-groups.json
item,oil of etherealness,DMG,以太化之油,existing-site,data/zh-TW/items/items-004.json
item,potion of fire breath,DMG,火焰吐息藥水,existing-site,data/zh-TW/items/fluff-items.json;data/zh-TW/items/items-005.json
item,potion of frost giant strength,DMG,霜巨人之力藥水,existing-site,data/zh-TW/items/items-005.json
item,potion of gaseous form,DMG,氣化形體藥水,existing-site,data/zh-TW/items/items-005.json
item,potion of greater healing,DMG,高等治療藥水,existing-site,data/zh-TW/items/items-005.json
item,potion of growth,DMG,成長藥水,existing-site,data/zh-TW/items/items-005.json
item,potion of healing,DMG,治療藥水,existing-site,data/zh-TW/items/fluff-items.json;data/zh-TW/items/items-005.json
item,potion of poison,DMG,劇毒藥水,existing-site,data/zh-TW/items/items-005.json
item,spell scroll,DMG,法術卷軸,existing-site,data/zh-TW/items/fluff-items.json;data/zh-TW/items/item-groups.json
item,staff of fire,DMG,火焰法杖,existing-site,data/zh-TW/items/fluff-items.json;data/zh-TW/items/items-007.json
item,tankard of plenty,HotDQ,豐足酒杯,existing-site,data/zh-TW/items/items-007.json
item,thieves' tools,PHB,盜賊工具,existing-site,data/zh-TW/items/fluff-items.json;data/zh-TW/items/items-007.json;data/zh-TW/rules/variantrules.json
item,wand of fear,DMG,恐懼魔杖,existing-site,data/zh-TW/items/fluff-items.json;data/zh-TW/items/items-007.json
item,wand of winter,HotDQ,凜冬魔杖,existing-site,data/zh-TW/items/fluff-items.json;data/zh-TW/items/items-007.json
name,Alarm,,警報術,existing-site,data/zh-TW/items/magicvariants.json;data/zh-TW/spells/spells-phb.json;data/zh-TW/spells/spells-xphb.json
name,Amaunator,,阿曼納塔,existing-site,data/zh-TW/reference-pages/deities.json
name,Anchor,,錨,existing-site,data/zh-TW/items/items-005.json
name,Arveiaturace,,艾爾維婭圖萊斯,existing-site,data/zh-TW/bestiary/bestiary-idrotf.json;data/zh-TW/bestiary/fluff-bestiary-idrotf.json
name,Attitude,,態度,existing-site,data/zh-TW/rules/variantrules.json
name,Bane of the Mountains,,山嶽之敵,existing-site,data/zh-TW/bestiary/fluff-bestiary-mm.json
name,Bel,,貝爾,existing-site,data/zh-TW/bestiary/bestiary-bgdia.json;data/zh-TW/bestiary/bestiary-coa.json;data/zh-TW/bestiary/fluff-bestiary-bgdia.json;data/zh-TW/bestiary/fluff-bestiary-coa.json;data/zh-TW/bestiary/legendarygroups.json
name,Bhaal,,巴爾,existing-site,data/zh-TW/bestiary/fluff-bestiary-mabjov.json;data/zh-TW/reference-pages/deities.json
name,Black Dragons,,黑龍,existing-site,data/zh-TW/bestiary/fluff-bestiary-xmm.json
name,Blue Dragons,,藍龍,existing-site,data/zh-TW/bestiary/fluff-bestiary-xmm.json
name,Bullywugs,,啵靈蛙,existing-site,data/zh-TW/bestiary/fluff-bestiary-xmm.json
name,Cartographer,,製圖師,existing-site,data/zh-TW/class/class-artificer.json;data/zh-TW/class/fluff-class-artificer.json
name,Character Advancement,,角色升級,existing-site,data/zh-TW/rules/variantrules.json
name,Chromatic Dragons,,色彩龍,existing-site,data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-skt.json;data/zh-TW/bestiary/fluff-bestiary-tftyp.json
name,Corridors,,過道,existing-site,data/zh-TW/spells/spells-phb.json;data/zh-TW/spells/spells-xphb.json
name,Devils,,魔鬼,existing-site,data/zh-TW/bestiary/fluff-bestiary-mm.json
name,Doors,,門,existing-site,data/zh-TW/spells/spells-phb.json;data/zh-TW/spells/spells-xphb.json
name,Draakhorn,,龍吼號角,existing-site,data/zh-TW/items/fluff-items.json;data/zh-TW/items/items-001.json
name,Dragons,,龍,existing-site,data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-skt.json;data/zh-TW/bestiary/fluff-bestiary-tftyp.json
name,Eldath,,埃達絲,existing-site,data/zh-TW/reference-pages/deities.json
name,Enemies and Allies,,敵人與盟友,existing-site,data/zh-TW/cults-boons/cultsboons.json
name,Fog,,霧,existing-site,data/zh-TW/bestiary/legendarygroups.json;data/zh-TW/rules/variantrules.json
name,Four-Armed Troll,,四臂巨魔,existing-site,data/zh-TW/bestiary/bestiary-hotdq.json;data/zh-TW/bestiary/fluff-bestiary-hotdq.json
name,Frulam Mondath,,弗魯蘭·蒙達斯,existing-site,data/zh-TW/bestiary/bestiary-hotdq.json;data/zh-TW/bestiary/fluff-bestiary-hotdq.json
name,Giants,,巨人,existing-site,data/zh-TW/bestiary/fluff-bestiary-ggr.json;data/zh-TW/bestiary/fluff-bestiary-lfl.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-skt.json
name,Green Dragons,,綠龍,existing-site,data/zh-TW/bestiary/fluff-bestiary-xmm.json
name,Harper,,豎琴手,existing-site,data/zh-TW/character-options/backgrounds.json;data/zh-TW/character-options/fluff-backgrounds.json
name,Iskander,,伊斯坎德爾,existing-site,data/zh-TW/bestiary/bestiary-rot.json;data/zh-TW/bestiary/fluff-bestiary-rot.json
name,Javelin,,標槍,existing-site,data/zh-TW/bestiary/bestiary-bam.json;data/zh-TW/bestiary/bestiary-bgdia.json;data/zh-TW/bestiary/bestiary-dsotdq.json;data/zh-TW/bestiary/bestiary-efa.json;data/zh-TW/bestiary/bestiary-erlw.json;data/zh-TW/bestiary/bestiary-fraif.json;data/zh-TW/bestiary/bestiary-ggr.json;data/zh-TW/bestiary/bestiary-idrotf.json;data/zh-TW/bestiary/bestiary-mabjov.json;data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/bestiary-mtf.json;data/zh-TW/bestiary/bestiary-oota.json;data/zh-TW/bestiary/bestiary-pota.json;data/zh-TW/bestiary/bestiary-skt.json;data/zh-TW/bestiary/bestiary-tftyp.json;data/zh-TW/bestiary/bestiary-toa.json;data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/bestiary-vgm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/items/fluff-items.json;data/zh-TW/items/items-base.json
name,Kobolds,,狗頭人,existing-site,data/zh-TW/bestiary/fluff-bestiary-xmm.json
name,Laeral Silverhand,,萊拉·銀手,existing-site,data/zh-TW/bestiary/bestiary-wdh.json;data/zh-TW/bestiary/fluff-bestiary-wdh.json
name,Leosin Erlanthar,,雷歐辛·厄蘭塔,existing-site,data/zh-TW/bestiary/bestiary-hotdq.json;data/zh-TW/bestiary/fluff-bestiary-hotdq.json
name,Lizardfolk,,蜥蜴人,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/character-options/fluff-races.json;data/zh-TW/character-options/races.json
name,Maccath the Crimson,,緋紅的麥卡絲,existing-site,data/zh-TW/bestiary/bestiary-rot.json;data/zh-TW/bestiary/fluff-bestiary-rot.json
name,Mask of the Dragon Queen,,龍後面具,existing-site,data/zh-TW/items/fluff-items.json;data/zh-TW/items/items-004.json
name,Merrow,,邁羅人魚,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-lfl.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
name,Merrshaulk,,麥爾紹克,existing-site,data/zh-TW/reference-pages/deities.json
name,Metallic Dragons,,金屬龍,existing-site,data/zh-TW/bestiary/fluff-bestiary-mm.json
name,Mulhorand,,穆爾霍蘭德,existing-site,data/zh-TW/character-options/fluff-backgrounds.json
