book,context,english,zh_tw,status
KftGV,/data/3/entries/9/entries/3/entries/20/entries/3/name,Treasure,寶藏,existing-site
KftGV,/data/3/entries/9/entries/3/entries/21/name,D16: Student Quarters,D16. 學生宿舍,project-proposed
KftGV,/data/3/entries/9/entries/3/entries/21/entries/1/name,Treasure,寶藏,existing-site
KftGV,/data/3/entries/9/entries/3/entries/22/name,D17: Bathroom,D17. 浴室,project-proposed
KftGV,/data/3/entries/9/entries/3/entries/22/entries/2/name,Treasure,寶藏,existing-site
KftGV,/data/3/entries/9/entries/3/entries/23/name,D18: Third-Floor Hall,D18. 三樓走廊,project-proposed
KftGV,/data/3/entries/9/entries/3/entries/24/name,D19: Eldritch Observation Room,D19. 奧術觀察室,project-proposed
KftGV,/data/3/entries/9/entries/3/entries/24/entries/2/name,Circle of Symbols,符號圈,project-proposed
KftGV,/data/3/entries/9/entries/3/entries/24/entries/3/name,Esquire,侍從,project-proposed
KftGV,/data/3/entries/9/entries/3/entries/25/name,D20: Component Storage,D20. 元件儲存室,project-proposed
KftGV,/data/3/entries/9/entries/3/entries/26/name,D21: Star-Map Room,D21. 星圖室,project-proposed
KftGV,/data/3/entries/9/entries/3/entries/27/name,D22: Storage Rooms,D22. 儲藏室,project-proposed
KftGV,/data/3/entries/9/entries/3/entries/28/name,D23: Wine Cellar,D23. 酒窖,project-proposed
KftGV,/data/3/entries/9/entries/3/entries/29/name,D24: Temple,D24. 神廟,project-proposed
KftGV,/data/3/entries/9/entries/3/entries/29/entries/2/name,Cloaked Figures,披著斗篷的人物,project-proposed
KftGV,/data/3/entries/9/entries/3/entries/30/name,D25: Storage,D25. 儲藏,project-proposed
KftGV,/data/3/entries/9/entries/3/entries/30/entries/3/name,Treasure,寶藏,existing-site
KftGV,/data/3/entries/9/entries/3/entries/31/name,D26a: Vestry,D26a. 聖器室,project-proposed
KftGV,/data/3/entries/9/entries/3/entries/32/name,D26b: Ceremony Room,D26b. 儀式室,project-proposed
KftGV,/data/3/entries/9/entries/3/entries/33/name,D27: Ritual Room,D27. 儀式室,project-proposed
KftGV,/data/3/entries/9/entries/3/entries/33/entries/7/name,Helping Markos,幫助馬寇斯,project-proposed
KftGV,/data/3/entries/9/entries/3/entries/33/entries/8/name,Treasure,寶藏,existing-site
KftGV,/data/3/entries/10/name,Conclusion,結局,project-proposed
KftGV,/data/3/entries/10/entries/1/name,Markos Dies,馬寇斯死亡,project-proposed
KftGV,/data/3/entries/10/entries/2/name,Markos Lives,馬寇斯生存,project-proposed
KftGV,/data/3/entries/10/entries/3/name,Dead Adventurers,死去的冒險者,project-proposed
KftGV,/data/3/entries/10/entries/4/name,For the Golden Vault,對於金庫,project-proposed
KftGV,/data/3/entries/11/name,Stat Blocks,資料卡,project-proposed
KftGV,/data/4/name,Prisoner 13,十三號囚犯,existing-site
KftGV,/data/4/entries/3/name,Adventure Background,冒險背景,project-proposed
KftGV,/data/4/entries/4/name,Adventure Hooks,冒險引子,project-proposed
KftGV,/data/4/entries/4/entries/1/items/0/name,By Reputation,以名聲,project-proposed
KftGV,/data/4/entries/4/entries/1/items/1/name,Mutual Acquaintance,共同熟人,project-proposed
KftGV,/data/4/entries/4/entries/1/items/2/name,Trial Run,試執行,project-proposed
KftGV,/data/4/entries/5/name,Using the Golden Vault,使用金庫,project-proposed
KftGV,/data/4/entries/6/name,Varrin's Proposition,瓦林的提議,project-proposed
KftGV,/data/4/entries/6/entries/5/name,The Breaker's Map,破碎者地圖,project-proposed
KftGV,/data/4/entries/6/entries/5/entries/1/items/0/name,Cells,牢房,project-proposed
KftGV,/data/4/entries/6/entries/5/entries/1/items/1/name,Doors and Hatches,門與艙門,project-proposed
KftGV,/data/4/entries/6/entries/5/entries/1/items/2/name,Patrol Route,巡邏路線,project-proposed
KftGV,/data/4/entries/6/entries/6/name,The Devil in the Details,細節中的魔鬼,project-proposed
KftGV,/data/4/entries/6/entries/6/entries/1/items/0/name,Entering the Prison,進入監獄,project-proposed
KftGV,/data/4/entries/6/entries/6/entries/1/items/1/name,Prisoner 13,十三號囚犯,existing-site
KftGV,/data/4/entries/6/entries/6/entries/1/items/2/name,Key,鑰匙,existing-site
KftGV,/data/4/entries/6/entries/6/entries/1/items/3/name,Meeting Prisoner 13,會見囚犯13,project-proposed
KftGV,/data/4/entries/6/entries/6/entries/1/items/4/name,Revel's End Details,享樂之終細節,project-proposed
KftGV,/data/4/entries/6/entries/6/entries/1/items/5/name,Treasure,寶藏,existing-site
KftGV,/data/4/entries/6/entries/6/entries/1/items/6/name,Escape Route,逃生路線,project-proposed
KftGV,/data/4/entries/7/name,Trek to the Prison,前往監獄的旅程,project-proposed
KftGV,/data/4/entries/8/name,Revel's End,享樂之終,project-proposed
KftGV,/data/4/entries/8/entries/4/name,Prison Features,監獄特徵,project-proposed
KftGV,/data/4/entries/8/entries/4/entries/1/items/0/name,Doors and Hatches,門與艙門,project-proposed
KftGV,/data/4/entries/8/entries/4/entries/1/items/1/name,Heating,供暖,project-proposed
KftGV,/data/4/entries/8/entries/4/entries/1/items/2/name,Lighting,光照,existing-site
KftGV,/data/4/entries/8/entries/4/entries/1/items/3/name,Prison Guards,監獄看守,project-proposed
KftGV,/data/4/entries/8/entries/4/entries/1/items/4/name,Prisoners,囚犯,project-proposed
KftGV,/data/4/entries/8/entries/5/name,Approaching the Prison,抵達監獄,project-proposed
KftGV,/data/4/entries/8/entries/5/entries/5/name,Extreme Cold,極度寒冷,project-proposed
KftGV,/data/4/entries/8/entries/5/entries/6/name,Guards on Watch,瞭望塔上的守衛,project-proposed
KftGV,/data/4/entries/8/entries/5/entries/7/name,Getting Inside,進入內部,project-proposed
KftGV,/data/4/entries/8/entries/6/name,Suspicion,懷疑,project-proposed
KftGV,/data/4/entries/8/entries/6/entries/4/name,Distractions,分散注意力,project-proposed
KftGV,/data/4/entries/8/entries/6/entries/5/name,Effects of Suspicion,懷疑的效果,project-proposed
KftGV,/data/4/entries/8/entries/6/entries/6/name,Suspicion,懷疑,project-proposed
KftGV,/data/4/entries/8/entries/6/entries/6/entries/1/name,Level,等級,project-proposed
KftGV,/data/4/entries/8/entries/6/entries/6/entries/2/name,Patrol Die,巡邏骰,project-proposed
KftGV,/data/4/entries/8/entries/6/entries/6/entries/3/name,DC,DC,project-proposed
KftGV,/data/4/entries/8/entries/7/name,High Alert,高度警戒,project-proposed
KftGV,/data/4/entries/8/entries/7/entries/2/items/0/name,High-Alert Signals,高警戒訊號,project-proposed
KftGV,/data/4/entries/8/entries/7/entries/2/items/1/name,Prison Deployment,監獄部署,project-proposed
KftGV,/data/4/entries/8/entries/7/entries/2/items/2/name,See Invisibility,識破隱形,existing-site
KftGV,/data/4/entries/8/entries/8/name,Patrol Routes,巡邏路線,project-proposed
KftGV,/data/4/entries/8/entries/9/name,Revel's End Locations,享樂之終地點,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/2/name,R1: Dock,R1. 碼頭,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/3/name,R2: Elevator,R2. 電梯,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/4/name,R3: Guard Rooms,R3. 警衛室,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/5/name,R4: Hospital,R4. 醫院,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/6/name,R5: Stables,R5. 馬廄,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/7/name,R6: Mess Hall,R6. 食堂,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/8/name,R7: Councilors' Quarters,R7. 議員宿舍,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/8/entries/2/name,Council Members,委員會成員,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/8/entries/2/entries/1/items/0/name,Councilor Voss Anderton,委員沃斯·安德頓,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/8/entries/2/entries/1/items/1/name,Councilor Jil Torbo,委員吉爾·託博,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/8/entries/2/entries/1/items/2/name,Councilor Kriv Norixius,委員克里夫·裡修斯,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/9/name,R8: Kitchen and Side Rooms,R8. 廚房及側房,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/10/name,R9: Guard Towers,R9. 警衛塔,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/11/name,R10: Armory,R10. 軍械庫,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/11/entries/3/name,Hatch,艙門,existing-site
KftGV,/data/4/entries/8/entries/9/entries/12/name,R11: Courtyard,R11. 庭院,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/13/name,R12: Meeting Room,R12. 會議室,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/13/entries/1/name,Hatch,艙門,existing-site
KftGV,/data/4/entries/8/entries/9/entries/14/name,R13: Storeroom,R13. 儲藏室,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/15/name,R14: Privy,R14. 廁所,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/16/name,R15: Hexagon,R15. 六邊形,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/17/name,R16: Panopticon,R16. 全景監獄,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/18/name,R17: Cells,R17. 牢房,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/18/entries/3/name,Prisoners,囚犯,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/19/name,R18: Surveillance Hub,R18. 監控中心,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/19/entries/2/name,Console,控制檯,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/19/entries/2/entries/1/items/0/name,Gate Control,門控,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/19/entries/2/entries/1/items/1/name,Light Control,燈控,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/19/entries/2/entries/1/items/2/name,Loudspeaker,揚聲器,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/20/name,R19: Barracks,R19. 營房,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/21/name,R20: Hall of Absolution,R20. 寬恕大廳,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/21/entries/2/name,Absolution Council Meetings,赦免委員會會議,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/22/name,R21: Warden's Quarters,R21. 典獄長宿舍,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/22/entries/1/name,Prison Warden,典獄長,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/22/entries/2/name,Marthannis's Possession,瑪珊尼斯遭附身,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/22/entries/3/name,Treasure,寶藏,existing-site
KftGV,/data/4/entries/8/entries/9/entries/23/name,R22: Office,R22. 辦公室,project-proposed
KftGV,/data/4/entries/8/entries/9/entries/24/name,R23: Tower Roof,R23. 塔樓屋頂,project-proposed
KftGV,/data/4/entries/8/entries/10/name,Roleplaying Prisoner 13,扮演囚犯13,project-proposed
KftGV,/data/4/entries/8/entries/10/entries/6/name,Prisoner 13's Tattoos,十三號囚犯的紋身,existing-site
KftGV,/data/4/entries/8/entries/10/entries/6/entries/1/items/0/name,Dwarven Poetry,矮人詩歌,project-proposed
KftGV,/data/4/entries/8/entries/10/entries/6/entries/1/items/1/name,Flames,噴火,existing-site
KftGV,/data/4/entries/8/entries/10/entries/6/entries/1/items/2/name,Shroud,環繞,project-proposed
KftGV,/data/4/entries/8/entries/10/entries/6/entries/1/items/3/name,Knotwork,繩結,project-proposed
KftGV,/data/4/entries/8/entries/10/entries/6/entries/1/items/4/name,Mountain,山地,existing-site
KftGV,/data/4/entries/8/entries/10/entries/6/entries/1/items/5/name,River,河流,project-proposed
KftGV,/data/4/entries/8/entries/10/entries/6/entries/1/items/6/name,Power and Plunder,權力與掠奪,project-proposed
KftGV,/data/4/entries/8/entries/10/entries/7/name,Acquiring the Key,獲取鑰匙,project-proposed
KftGV,/data/4/entries/8/entries/10/entries/7/entries/5/name,Finding the Key,尋找鑰匙,project-proposed
KftGV,/data/4/entries/8/entries/10/entries/7/entries/6/name,Forcible Jailbreak,強制越獄,project-proposed
KftGV,/data/4/entries/8/entries/10/entries/7/entries/7/name,Trade for the Key,交換鑰匙,project-proposed
KftGV,/data/4/entries/8/entries/10/entries/7/entries/8/name,Last Resort,絕境反撲,project-proposed
KftGV,/data/4/entries/9/name,Conclusion,結局,project-proposed
KftGV,/data/4/entries/9/entries/4/name,For the Golden Vault,對於金庫,project-proposed
KftGV,/data/5/name,Tockworth's Clockworks,托克沃斯的鐘表機械,project-proposed
KftGV,/data/5/entries/4/name,Adventure Background,冒險背景,project-proposed
KftGV,/data/5/entries/5/name,Using the Golden Vault,使用金庫,project-proposed
KftGV,/data/5/entries/6/name,Into the Underdark,進入幽暗地域,project-proposed
KftGV,/data/5/entries/7/name,Meeting the Mayor,會見市長,project-proposed
KftGV,/data/5/entries/8/name,Planning the Heist,策劃盜竊,project-proposed
KftGV,/data/5/entries/8/entries/2/items/0/name,Features,特性,project-proposed
KftGV,/data/5/entries/8/entries/2/items/1/name,Tockworth's Automatons,托克沃斯的自動機械,project-proposed
KftGV,/data/5/entries/8/entries/2/items/2/name,Tixie Tockworth,蒂克西·托克沃斯,existing-site
KftGV,/data/5/entries/8/entries/2/items/3/name,Warehouse Contraption,倉庫裝置,project-proposed
KftGV,/data/5/entries/8/entries/3/name,Rewards,獎勵,existing-site
KftGV,/data/5/entries/8/entries/4/name,Shown the Door,被指門,project-proposed
KftGV,/data/5/entries/8/entries/4/entries/2/items/0/name,Friendly Advice,友好建議,project-proposed
KftGV,/data/5/entries/8/entries/4/entries/2/items/1/name,Avoid Cavemouth,避開洞口區,project-proposed
KftGV,/data/5/entries/8/entries/4/entries/2/items/2/name,Healing Aids,治療輔助,project-proposed
KftGV,/data/5/entries/9/name,Little Lockford Overview,小洛克福德概覽,project-proposed
KftGV,/data/5/entries/9/entries/1/name,General Features,通用特徵,project-proposed
KftGV,/data/5/entries/9/entries/1/entries/1/name,Bridges,橋,project-proposed
KftGV,/data/5/entries/9/entries/1/entries/2/name,Buildings,建築物,project-proposed
KftGV,/data/5/entries/9/entries/1/entries/3/name,District Elevations,區域高度,project-proposed
KftGV,/data/5/entries/9/entries/1/entries/4/name,Exterior Lighting,外部照明,project-proposed
KftGV,/data/5/entries/9/entries/1/entries/5/name,Magma,巖漿,project-proposed
KftGV,/data/5/entries/9/entries/1/entries/6/name,Slagline,渣線,project-proposed
KftGV,/data/5/entries/9/entries/2/name,Security Forces,安全力量,project-proposed
KftGV,/data/5/entries/9/entries/2/entries/1/items/0/name,Clockwork Defenders,發條守衛者,project-proposed
KftGV,/data/5/entries/9/entries/2/entries/1/items/1/name,Clockwork Observers,發條觀察者,project-proposed
KftGV,/data/5/entries/9/entries/3/name,Wandering Monsters,遊蕩怪物,project-proposed
KftGV,/data/5/entries/10/name,Little Lockford Locations,小洛克福德地點,project-proposed
KftGV,/data/5/entries/10/entries/2/name,Old Lockford (Areas L1–L2),舊洛克福德（區域L1-L2）,project-proposed
KftGV,/data/5/entries/10/entries/2/entries/1/name,L1: Entrance and Gatehouse,L1. 入口與門衛室,project-proposed
KftGV,/data/5/entries/10/entries/2/entries/1/entries/5/name,Gatehouse,門樓,project-proposed
KftGV,/data/5/entries/10/entries/2/entries/2/name,L2: Town Hall,L2. 市政廳,project-proposed
KftGV,/data/5/entries/10/entries/2/entries/2/entries/2/name,Treasure,寶藏,existing-site
KftGV,/data/5/entries/10/entries/3/name,Halfway Isle (Area L3),半途島（區域L3）,project-proposed
KftGV,/data/5/entries/10/entries/3/entries/1/name,L3. Abbey of the Deep Brother,L3. 深兄弟修道院,project-proposed
KftGV,/data/5/entries/10/entries/3/entries/1/entries/3/name,Abbey Interior,修道院內部,project-proposed
KftGV,/data/5/entries/10/entries/3/entries/1/entries/4/name,Abbot Kavoda,院長卡沃達,project-proposed
KftGV,/data/5/entries/10/entries/4/name,Turbine Heights (Areas L4–L6),渦輪高地（區域 L4-L6）,project-proposed
KftGV,/data/5/entries/10/entries/4/entries/4/name,L4. Infirmary,L4. 醫務室,project-proposed
KftGV,/data/5/entries/10/entries/4/entries/4/entries/2/name,Treasure,寶藏,existing-site
KftGV,/data/5/entries/10/entries/4/entries/5/name,L5: Jail,L5. 監獄,project-proposed
KftGV,/data/5/entries/10/entries/4/entries/5/entries/2/name,Building Interior,建築內部,project-proposed
KftGV,/data/5/entries/10/entries/4/entries/6/name,L6: Power Station,L6. 發電站,project-proposed
KftGV,/data/5/entries/10/entries/4/entries/6/entries/2/name,Building Interior,建築內部,project-proposed
KftGV,/data/5/entries/10/entries/4/entries/6/entries/3/name,Damaged Turbine,損壞的渦輪機,project-proposed
KftGV,/data/5/entries/10/entries/4/entries/6/entries/4/name,Control Console,控制檯,project-proposed
KftGV,/data/5/entries/10/entries/4/entries/6/entries/4/entries/1/items/0/name,Bridge Switches,橋樑開關,project-proposed
KftGV,/data/5/entries/10/entries/4/entries/6/entries/4/entries/1/items/1/name,District Switches,區域開關,project-proposed
KftGV,/data/5/entries/10/entries/4/entries/6/entries/4/entries/1/items/2/name,Slagline Switch,渣線開關,project-proposed
KftGV,/data/5/entries/10/entries/4/entries/6/entries/4/entries/1/items/3/name,Station Shutdown Switch,電站關閉開關,project-proposed
KftGV,/data/5/entries/10/entries/5/name,Smoldertown (Areas L7–L9),煙燻鎮（區域 L7-L9）,project-proposed
KftGV,/data/5/entries/10/entries/5/entries/3/name,L7: Foundry,L7. 鑄造廠,project-proposed
KftGV,/data/5/entries/10/entries/5/entries/3/entries/2/name,Treasure,寶藏,existing-site
KftGV,/data/5/entries/10/entries/5/entries/4/name,L8: Motherlode Tavern,L8. 富礦酒館,project-proposed
KftGV,/data/5/entries/10/entries/5/entries/4/entries/2/name,Cellar,地窖,project-proposed
KftGV,/data/5/entries/10/entries/5/entries/4/entries/3/name,Taproom,酒吧間,project-proposed
KftGV,/data/5/entries/10/entries/5/entries/4/entries/4/name,Tixie Tockworth,蒂克西·托克沃斯,existing-site
KftGV,/data/5/entries/10/entries/5/entries/5/name,L9: Tockworth's Workshop,L9. 托克沃斯的工作室,project-proposed
KftGV,/data/5/entries/10/entries/5/entries/5/entries/1/name,Shield Guardian,構裝盾衛,existing-site
KftGV,/data/5/entries/10/entries/5/entries/5/entries/2/name,Workshop Interior,工作室內部,project-proposed
KftGV,/data/5/entries/10/entries/5/entries/6/name,"L9a: Workshop, Lower Floor",L9a. 工作室，下層,project-proposed
KftGV,/data/5/entries/10/entries/5/entries/6/entries/4/name,Geometric Design,幾何圖案,project-proposed
KftGV,/data/5/entries/10/entries/5/entries/6/entries/5/name,Fail-Safe Device,安全裝置,project-proposed
KftGV,/data/5/entries/10/entries/5/entries/7/name,"L9b: Workshop, Upper Floor",L9b. 工作室，上層,project-proposed
KftGV,/data/5/entries/10/entries/5/entries/7/entries/1/name,Safe,保險箱,project-proposed
KftGV,/data/5/entries/10/entries/5/entries/7/entries/2/name,Tixie Tockworth,蒂克西·托克沃斯,existing-site
KftGV,/data/5/entries/10/entries/5/entries/7/entries/3/name,Treasure,寶藏,existing-site
KftGV,/data/5/entries/10/entries/6/name,Cavemouth (Areas L10–L11),洞穴口（區域 L10-L11）,project-proposed
KftGV,/data/5/entries/10/entries/6/entries/4/entries/0/name,Mines,礦區,project-proposed
KftGV,/data/5/entries/10/entries/6/entries/5/name,L10: Miners' Guildhall,L10. 礦工公會大廳,project-proposed
KftGV,/data/5/entries/10/entries/6/entries/5/entries/2/name,Guildmaster Deepdelve,公會會長深掘,project-proposed
KftGV,/data/5/entries/10/entries/6/entries/6/name,L11: Warehouse 6,L11. 倉庫6,project-proposed
KftGV,/data/5/entries/10/entries/6/entries/6/entries/4/name,Contraption,裝置,project-proposed
KftGV,/data/5/entries/10/entries/6/entries/6/entries/4/entries/1/items/0/name,Treads,履帶,project-proposed
KftGV,/data/5/entries/10/entries/6/entries/6/entries/4/entries/1/items/1/name,Burrowing Speed,掘進速度,project-proposed
KftGV,/data/5/entries/10/entries/6/entries/6/entries/4/entries/1/items/2/name,Lever 1,拉桿1,project-proposed
KftGV,/data/5/entries/10/entries/6/entries/6/entries/4/entries/1/items/3/name,Lever 9,槓桿9,project-proposed
KftGV,/data/5/entries/10/entries/6/entries/6/entries/5/name,Ignus Flint,伊格納斯·弗林特,project-proposed
KftGV,/data/5/entries/10/entries/6/entries/6/entries/6/name,Questioning Ignus,審問伊格努斯,project-proposed
KftGV,/data/5/entries/10/entries/6/entries/6/entries/6/entries/1/items/0/name,Animated Armor,活化盔甲,existing-site
KftGV,/data/5/entries/10/entries/6/entries/6/entries/6/entries/1/items/1/name,Safe,保險箱,project-proposed
KftGV,/data/5/entries/10/entries/6/entries/6/entries/6/entries/1/items/2/name,Shield Guardian,構裝盾衛,existing-site
KftGV,/data/5/entries/10/entries/6/entries/6/entries/6/entries/1/items/3/name,Who Is Poots?,誰是普茨？,project-proposed
KftGV,/data/5/entries/10/entries/7/name,The Overlook (Area L12),俯瞰點（區域L12）,project-proposed
KftGV,/data/5/entries/10/entries/7/entries/5/name,L12: Security Center,L12. 安全中心,project-proposed
KftGV,/data/5/entries/10/entries/7/entries/5/entries/2/name,Domed Building,圓頂建築,project-proposed
KftGV,/data/5/entries/10/entries/7/entries/5/entries/3/name,Control Console,控制檯,project-proposed
KftGV,/data/5/entries/10/entries/7/entries/5/entries/4/name,Magical Projection,魔法投影,project-proposed
KftGV,/data/5/entries/10/entries/7/entries/5/entries/5/name,Tixie Tockworth,蒂克西·托克沃斯,existing-site
KftGV,/data/5/entries/11/name,Conclusion,結局,project-proposed
KftGV,/data/5/entries/11/entries/2/name,For the Golden Vault,對於金庫,project-proposed
KftGV,/data/5/entries/12/name,Stat Blocks,資料卡,project-proposed
KftGV,/data/6/name,Masterpiece Imbroglio,傑作糾葛,project-proposed
KftGV,/data/6/entries/3/name,Adventure Background,冒險背景,project-proposed
KftGV,/data/6/entries/4/name,Adventure Hooks,冒險引子,project-proposed
KftGV,/data/6/entries/4/entries/1/items/0/name,A Favor Owed,一個欠下的人情,project-proposed
KftGV,/data/6/entries/4/entries/1/items/1/name,Knowledge Sought,尋求知識,project-proposed
KftGV,/data/6/entries/4/entries/1/items/2/name,Strike a Blow,打擊一下,project-proposed
KftGV,/data/6/entries/5/name,Using the Golden Vault,使用金庫,project-proposed
KftGV,/data/6/entries/6/name,Barn Visit,參觀穀倉,project-proposed
KftGV,/data/6/entries/6/entries/6/name,Grinky's Deal,格林基的交易,project-proposed
KftGV,/data/6/entries/6/entries/7/name,What Grinky Knows,格林基所知道的,project-proposed
KftGV,/data/6/entries/6/entries/7/entries/1/items/0/name,Guildmaster Dusk,達斯克會長,project-proposed
KftGV,/data/6/entries/6/entries/7/entries/1/items/1/name,Getting Inside,進入內部,project-proposed
KftGV,/data/6/entries/6/entries/7/entries/1/items/2/name,Guildhouse Guards,公會館守衛,project-proposed
KftGV,/data/6/entries/6/entries/7/entries/1/items/3/name,Guild Membership,公會成員身份,project-proposed
KftGV,/data/6/entries/6/entries/7/entries/1/items/4/name,Portrait's Location,畫像的位置,project-proposed
KftGV,/data/6/entries/6/entries/7/entries/1/items/5/name,Supply Deliveries,供應品交付,project-proposed
KftGV,/data/6/entries/6/entries/8/name,What Adrisa Knows,阿德莉莎所知道的,project-proposed
KftGV,/data/6/entries/6/entries/8/entries/1/items/0/name,Guildmaster Dusk,達斯克會長,project-proposed
KftGV,/data/6/entries/6/entries/8/entries/1/items/1/name,Portrait Lore,畫像傳說,project-proposed
KftGV,/data/6/entries/6/entries/8/entries/1/items/2/name,Sense of Urgency,緊迫感,project-proposed
KftGV,/data/6/entries/7/name,Planning the Heist,策劃盜竊,project-proposed
KftGV,/data/6/entries/7/entries/1/name,Grinky's Map,格林基的地圖,project-proposed
KftGV,/data/6/entries/7/entries/2/name,Elix the Saint,聖徒埃利克斯,project-proposed
KftGV,/data/6/entries/7/entries/3/name,Magical Surveillance,魔法監視,project-proposed
KftGV,/data/6/entries/8/name,Agile Hand Guildhouse,敏捷之手公會館,project-proposed
KftGV,/data/6/entries/8/entries/2/name,General Features,通用特徵,project-proposed
KftGV,/data/6/entries/8/entries/2/entries/1/name,Doors,門,existing-site
KftGV,/data/6/entries/8/entries/2/entries/1/entries/2/name,Secret Doors,暗門,project-proposed
KftGV,/data/6/entries/8/entries/2/entries/2/name,Floors,地板,project-proposed
KftGV,/data/6/entries/8/entries/2/entries/3/name,Light,光線,existing-site
KftGV,/data/6/entries/8/entries/2/entries/4/name,Walls,牆壁,project-proposed
KftGV,/data/6/entries/8/entries/2/entries/5/name,Windows,窗戶,project-proposed
KftGV,/data/6/entries/8/entries/3/name,Guild Member Names,公會成員姓名,project-proposed
KftGV,/data/6/entries/8/entries/4/name,High Alert,高度警戒,project-proposed
KftGV,/data/6/entries/8/entries/5/name,Guildhouse Locations,公會館地點,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/2/name,G1: Front Porch,G1. 前廊,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/2/entries/2/name,Drop Box,投幣箱,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/3/name,G2a: Livery Stables,G2a. 馬廄,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/3/entries/2/name,Cart,二輪貨車,existing-site
KftGV,/data/6/entries/8/entries/5/entries/3/entries/3/name,Fire,火焰,existing-site
KftGV,/data/6/entries/8/entries/5/entries/3/entries/4/name,Ladders,梯子,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/4/name,G2b: Hayloft,G2b. 乾草棚,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/4/entries/1/name,Stable Hand,馬伕,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/5/name,G3: Staircase,G3. 樓梯,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/5/entries/2/name,Jaymont the Sinner,罪人傑蒙特,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/5/entries/3/name,Master Key,萬能鑰匙,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/6/name,G4: Cartwright's Workshop,G4. 馬車匠的作坊,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/6/entries/2/name,Treasure,寶藏,existing-site
KftGV,/data/6/entries/8/entries/5/entries/7/name,G5: Livery Office,G5. 馬房辦公室,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/7/entries/2/name,Coin Box,錢幣盒,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/7/entries/3/name,Keys,鑰匙,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/7/entries/4/name,Secret Door,暗門,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/8/name,G6: Basement Staircase,G6. 地下室樓梯,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/9/name,G7: Service Entrance,G7. 服務入口,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/10/name,G8: Courtyard,G8. 庭院,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/11/name,G9: Conference Room,G9. 會議室,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/12/name,G10: Main Hall,G10. 主廳,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/12/entries/1/name,Back-Door Trap,後門陷阱,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/12/entries/2/name,Entering the Hall,進入大廳,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/13/name,G11: Kitchen,G11. 廚房,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/14/name,G12: Parlor,G12. 客廳,project-proposed
KftGV,/data/6/entries/8/entries/5/entries/14/entries/2/name,Blue Chair,藍色椅子,project-proposed
