book,context,page,type,classification_confidence,english,zh_tw
KftGV,data/5/entries/2,71,DM_INSTRUCTION,0.85,"In this adventure, the characters must enter Little Lockford, recover a security key, and use it to activate a fail-safe device that shuts off the automatons.",在這個冒險中，角色們必須進入利特爾洛克福德，找回一個安全金鑰，並使用它啟用一個故障安全裝置來關閉自動機械。
KftGV,data/5/entries/3/title,71,NARRATIVE,0.8,The svirfneblin town of Little Lockford holds many wonders—and many hidden dangers,斯涅布力的小鎮小鎖堡擁有許多奇蹟——以及許多隱藏的危險
KftGV,data/5/entries/4/name,71,HEADING_LABEL,0.99,Adventure Background,冒險背景
KftGV,data/5/entries/4/entries/1,71,NARRATIVE,0.8,"The clockwork automatons that protect Little Lockford are the creations of a gnome tinkerer named {@creature Tixie Tockworth|KftGV}, who recently decided to become a mechanical being herself. She began with a series of procedures whereby she replaced parts of her body with machinery created in her workshop. At some point, Tockworth lost all compassion and empathy for her fellow townspeople. Her fellow tinkerers urged her to stop what she was doing, but she refused. When the militia tried to shut down her workshop, Tockworth unleashed her automatons on the citizens of Little Lockford, many of whom were killed. The survivors fled and regrouped outside the settlement in a nearby network of Underdark tunnels and caverns. The survivors then magically sealed the doors to Little Lockford to keep Tockworth's automatons from escaping.",保護利特爾洛克福德的發條自動機械是由一個名叫{@creature Tixie Tockworth|KftGV|蒂克西·托克沃斯}的侏儒修補匠創造的，她最近決定自己成為一個機械生物。她首先透過一系列程式，用自己的工坊裡創造的機械替換了她身體的部分。在某個時刻，托克沃斯失去了對她的同胞的同情和共情。她的修補匠同伴們敦促她停止她正在做的事情，但她拒絕了。當民兵試圖關閉她的工坊時，托克沃斯在利特爾洛克福德的市民上釋放了她的自動機械，許多人被殺害。生還者逃走並在附近的地下黑暗隧道和洞穴網路中重新集結。然後，生還者用魔法封閉了利特爾洛克福德的門，以防止托克沃斯的自動機械逃脫。
KftGV,data/5/entries/4/entries/2,71,NARRATIVE,0.8,"Tockworth's painstaking transformation into a machine has occupied her for the past few weeks, during which time the other residents of Little Lockford have been searching for adventurers to help them reclaim their settlement.",托克沃斯費盡心思地將自己改造成機器，這在過去幾週中一直佔據著她的時間，與此同時，小鎖堡的其他居民一直在尋找冒險者來幫助他們奪回他們的定居點。
KftGV,data/5/entries/4/entries/3,71,DM_INSTRUCTION,0.85,"Little Lockford's mayor, Braith Broadfoot, asks the adventurers to infiltrate the town and retrieve a security key last seen in Tockworth's possession. When used to activate a fail-safe device in Tockworth's workshop, the key permanently shuts down the automatons, rendering them harmless. How the characters deal with Tockworth is left up to them.",小鎖堡的市長佈雷斯·布羅德福特請求冒險者潛入小鎮並取回上次在托克沃斯手中看到的安全鑰匙。當用來啟用托克沃斯工作室中的一個故障安全裝置時，這把鑰匙可以永久關閉自動機，使它們變得無害。角色如何處理托克沃斯則由他們自己決定。
KftGV,data/5/entries/5/name,71,HEADING_LABEL,0.99,Using the Golden Vault,使用金庫
KftGV,data/5/entries/5/entries/0,71,DM_INSTRUCTION,0.85,"If you're using the Golden Vault as a patron, a golden key is delivered to the characters in whatever manner you deem fit. When the characters use this key to open their music box, the lid pops open and a soothing voice says the following:",如果您使用金庫作為贊助人，一個金鑰匙將以您認為合適的方式送到角色們手中。當角色們用這把鑰匙開啟他們的音樂盒時，盒蓋彈開，一個悅耳的聲音說出了以下內容：
KftGV,data/5/entries/5/entries/1/entries/0,71,NPC_DIALOGUE,0.8,"""Greetings, operatives. We have learned the svirfneblin town of Little Lockford needs your help. {@creature Tixie Tockworth|KftGV}, once entrusted with the town's security, has turned the town's clockwork automatons against the populace. This quest, should you choose to undertake it, requires you to infiltrate Little Lockford, retrieve a security key, and use it to power down the automatons. You are also empowered to stop {@creature Tixie Tockworth|KftGV} from doing further harm to the town. Start by meeting with the town's mayor, Braith Broadfoot. She's waiting for you in the caves outside the gates of Little Lockford. Good luck, operatives.""","""問候，特工們。我們得知斯涅布力小鎮利特爾洛克福德需要你們的幫助。{@creature Tixie Tockworth|KftGV|蒂克西·托克沃斯}，曾經負責小鎮的安全，現在已經把小鎮的發條自動機械對準了民眾。如果你們選擇接受這個任務，你們需要潛入利特爾洛克福德，取回一個安全金鑰，並使用它來關閉自動機械。你們也有權阻止{@creature Tixie Tockworth|KftGV|蒂克西·托克沃斯}對小鎮造成進一步的傷害。首先，與小鎮的市長佈雷斯·布羅德福特會面。她在利特爾洛克福德大門外的洞穴裡等著你們。祝你們好運，特工們。"""
KftGV,data/5/entries/5/entries/2,71,NARRATIVE,0.8,Closing the music box causes the golden key to vanish.,關閉音樂盒導致金鑰匙消失。
KftGV,data/5/entries/6/name,71,HEADING_LABEL,0.99,Into the Underdark,進入幽暗地域
KftGV,data/5/entries/6/entries/0,71,NARRATIVE,0.8,"Little Lockford is situated in the Underdark, but the tunnels leading to the settlement are well traveled and relatively easy to navigate. Stone signs illuminated by {@spell continual flame} spells can be found at every junction, pointing the way to the settlement.",小鎖堡位於幽暗地域，但通往定居點的隧道交通繁忙且相對容易導航。在每個交叉路口都可以找到被{@spell continual flame||不滅明焰}法術照亮的石制路標，指引著通往定居點的方向。
KftGV,data/5/entries/6/entries/1,71,DM_INSTRUCTION,0.85,"If you want to make the journey to Little Lockford more interesting, you can insert a random encounter or two as the characters make their way through dark tunnels. To determine what the characters encounter, roll on the Underdark Encounters table.",如果你想讓前往小洛克福德的旅程更加有趣，你可以在角色們穿越黑暗隧道時插入一兩次隨機遭遇。要確定角色們遇到了什麼，請在幽暗地域遭遇表上進行擲骰。
KftGV,data/5/entries/6/entries/2/caption,71,HEADING_LABEL,0.99,Underdark Encounters,幽暗地域遭遇
KftGV,data/5/entries/6/entries/2/colLabels/0,71,HEADING_LABEL,0.99,d12,d12
KftGV,data/5/entries/6/entries/2/colLabels/1,71,HEADING_LABEL,0.99,Encounter,遭遇
KftGV,data/5/entries/6/entries/2/rows/0/0,71,TABLE,0.99,1,1
KftGV,data/5/entries/6/entries/2/rows/0/1,71,TABLE,0.99,Two {@creature Grell||grells} drop on the characters from above.,兩隻{@creature Grell||觸鬚怪}從上方降落到角色們身上。
KftGV,data/5/entries/6/entries/2/rows/1/0,71,TABLE,0.99,2,2
KftGV,data/5/entries/6/entries/2/rows/1/1,71,TABLE,0.99,The characters hear the clicks and clacks of three {@creature Hook Horror||hook horrors} several minutes before these predators appear and attack.,角色們在這些掠食者出現併發起攻擊前幾分鐘就聽到了三個{@creature Hook Horror||恐爪怪}的咔噠聲。
KftGV,data/5/entries/6/entries/2/rows/2/0,71,TABLE,0.99,3,3
KftGV,data/5/entries/6/entries/2/rows/2/1,71,TABLE,0.99,"A {@creature galeb duhr} reveals itself and tries to converse with the characters in Terran. The creature is bored and eager to strike up a conversation, if only to ask about the weather.",一隻{@creature galeb duhr||石人}現身並試圖用特倫語與角色們交談。這個生物感到無聊，急於開始一段對話，哪怕只是為了詢問天氣。
KftGV,data/5/entries/6/entries/2/rows/3/0,71,TABLE,0.99,4,4
KftGV,data/5/entries/6/entries/2/rows/3/1,71,TABLE,0.99,A {@creature black pudding} oozes from a hole in the wall and attacks.,一隻{@creature black pudding||黑布丁}從牆上的洞中滲出併發起攻擊。
KftGV,data/5/entries/6/entries/2/rows/4/0,71,TABLE,0.99,5,5
KftGV,data/5/entries/6/entries/2/rows/4/1,71,TABLE,0.99,"The characters find a Tiny clockwork device that was left behind by a svirfneblin miner. The device produces a miniature flame that can be used to light a candle, torch, or campfire. Using the device requires an action.",角色們發現了一個由斯涅布力礦工留下的微小發條裝置。這個裝置能產生一個小型火焰，可以用來點燃蠟燭、火把或篝火。使用這個裝置需要一個動作。
KftGV,data/5/entries/6/entries/2/rows/5/0,71,TABLE,0.99,6,6
KftGV,data/5/entries/6/entries/2/rows/5/1,71,TABLE,0.99,"The characters enter a small cave containing a stone throne fit for a gnome. The throne, which looks like it was carved from a stalagmite, is a {@creature mimic} that attacks anyone who sits on it.",角色們進入一個小型洞穴，裡面有一個適合侏儒的石制寶座。這個寶座看起來像是從石筍上雕刻出來的，是一個會攻擊任何坐在上面的人{@creature mimic||擬身怪}。
KftGV,data/5/entries/6/entries/2/rows/6/0,71,TABLE,0.99,7–12,7–12
KftGV,data/5/entries/6/entries/2/rows/6/1,71,TABLE,0.99,"A {@creature Deep Gnome (Svirfneblin)||deep gnome} named Nyx Riddlestone is on the lookout for adventurers heading to Little Lockford. Nyx speaks Common, Gnomish, Terran, and Undercommon. She greets the characters curtly and offers to escort them to Mayor Broadfoot without delay.",一個名叫妮克絲·謎石的{@creature Deep Gnome (Svirfneblin)||地底侏儒}正在尋找前往利特爾洛克福德的冒險者。妮克絲會說通用語、侏儒語、地底語和下界語。她冷淡地向角色們打招呼，並提出立即護送他們去見布羅德福特市長。
KftGV,data/5/entries/7/name,72,HEADING_LABEL,0.99,Meeting the Mayor,會見市長
KftGV,data/5/entries/7/entries/0,72,DM_INSTRUCTION,0.85,"Mayor Braith Broadfoot (neutral good, deep gnome {@creature commoner}) speaks Common in addition to Gnomish, Terran, and Undercommon. She and her fellow gnome exiles are gathered in a cavern not too far from the front gates of the Little Lockford. If the characters say they've come to help, the mayor eagerly gives them an overview of the situation:",市長佈雷斯·布羅德福特（中立善良，地底侏儒{@creature commoner||平民})除了地精語、特倫語和下層通用語之外，還會說通用語。她和她的同胞侏儒流亡者聚集在離小鎖堡前門不遠的一個洞穴裡。如果角色們說他們是來幫忙的，市長會急切地給他們一個情況概述：
KftGV,data/5/entries/7/entries/1/entries/0,72,NPC_DIALOGUE,0.8,"""I can't tell you how pleased we are that you're here to help us! We've sealed the gates of Little Lockford to contain the threat that has claimed so many innocent lives.","""我們非常高興你們能來這裡幫助我們！我們已經封閉了利特爾洛克福德的大門，以控制已經奪去許多無辜生命的威脅。"""
KftGV,data/5/entries/7/entries/1/entries/1,72,NPC_DIALOGUE,0.8,"""Some weeks ago, Tockworth, our security overseer, ordered her clockwork automatons to attack her fellow citizens. Not knowing what else to do, I ordered an evacuation. But Little Lockford is our home, and I am determined to reclaim it.","""幾周前，我們的安全監督員托克沃斯命令她的發條自動機攻擊她的同胞。我不知道還能做什麼，所以我下令疏散。但小鎖堡是我們的家，我決心要奪回它。"""
KftGV,data/5/entries/7/entries/1/entries/2,72,NPC_DIALOGUE,0.8,"""Tockworth built a fail-safe device to shut down the automatons in the event of malfunction. The device is in her workshop, protected by a magic symbol on the floor that messes with the mind of any creature that sets foot on it. To activate the fail-safe, you need a security key that Tockworth keeps in a safe in her workshop. We need you to retrieve the security key and use it to shut down the clockwork automatons. How you deal with Tockworth is up to you.""","""托克沃斯建造了一個故障安全裝置，用於在自動機械發生故障時關閉它們。這個裝置在她的工坊裡，由地板上的一個魔法符號保護，任何踏上它的生物都會受到心靈幹擾。要啟用故障安全，你需要一個托克沃斯放在她工坊保險箱裡的安全金鑰。我們需要你取回這個安全金鑰，並用它來關閉發條自動機械。至於你如何處理托克沃斯，由你們決定。"""
KftGV,data/5/entries/7/entries/2,72,NARRATIVE,0.8,"Mayor Broadfoot provides a hand-drawn map of the town (give your players a copy of map 5.1). In her haste, the flustered mayor has flip-flopped the locations of the infirmary ({@area area L4|1b5|x}) and the jail ({@area area L5|1b8|x}) on her map.",布羅德福特市長提供了一張手繪的小鎮地圖（給玩家一份地圖5.1的副本）。在她匆忙之中，這位慌張的市長在她的地圖上把醫務室（{@area 區域L4|1b5|x}）和監獄（{@area 區域L5|1b8|x}）的位置弄反了。
KftGV,data/5/entries/7/entries/3,72,DM_INSTRUCTION,0.85,"Mayor Broadfoot also tells the characters about some useful items hidden under her desk in the town hall ({@area area L2|1ab|x}). The characters are free to claim the items for themselves. If asked why the items were left behind, Mayor Broadfoot admits she forgot about them in her rush to evacuate Little Lockford. The items are as follows:",布羅德福特市長還告訴角色們，在市政廳（{@area 區域L2|1ab|x}）她的桌子下藏有一些有用的物品。角色們可以自由地為自己索取這些物品。如果被問及為何這些物品被留下，布羅德福特市長承認，在匆忙撤離利特爾洛克福德時，她忘記了它們。這些物品如下：
KftGV,data/5/entries/7/entries/4/items/0,72,NARRATIVE,0.8,Four {@item Potion of Healing||potions of healing},四個{@item Potion of Healing||治療藥水}
KftGV,data/5/entries/7/entries/4/items/1,72,NARRATIVE,0.8,A packet of {@item dust of disappearance},一包{@item dust of disappearance||無蹤粉}
KftGV,data/5/entries/7/entries/4/items/2,72,NARRATIVE,0.8,Two {@item Alchemist's Fire (flask)|PHB|flasks of alchemist's fire},兩瓶{@item Alchemist's Fire (flask)|PHB|熾火膠}
KftGV,data/5/entries/7/entries/5/title,72,NARRATIVE,0.8,Map 5.1: Players' Map,地圖5.1：玩家地圖
KftGV,data/5/entries/8/name,72,HEADING_LABEL,0.99,Planning the Heist,策劃盜竊
KftGV,data/5/entries/8/entries/0/title,72,NARRATIVE,0.8,{@creature Tixie Tockworth|KftGV},{@creature Tixie Tockworth|KftGV|蒂克西·托克沃斯}
KftGV,data/5/entries/8/entries/1,72,DM_INSTRUCTION,0.85,"Armed with Mayor Broadfoot's map, the characters can begin planning their heist. If they do so in the company of Mayor Broadfoot and her advisers, these deep gnomes share the following useful information:",有了布羅德福特市長的地圖，角色們可以開始策劃他們的盜竊行動。如果他們在布羅德福特市長和她的顧問們的陪同下這樣做，這些地底侏儒分享了以下有用的資訊：
KftGV,data/5/entries/8/entries/2/items/0/name,72,HEADING_LABEL,0.99,Features,特性
KftGV,data/5/entries/8/entries/2/items/0/entry,72,NARRATIVE,0.8,"The gnomes can share the information in the ""{@area General Features|19d|x}"" section. The ""{@area Bridges|19e|x}"" and ""{@area Slagline|1a3|x}"" sections are especially important when it comes to planning the heist.","侏儒可以分享""{@area 通用特徵|19d|x}""部分的資訊。在計劃盜竊時，""{@area 橋|19e|x}""和""{@area 渣線|1a3|x}""部分尤其重要。"
KftGV,data/5/entries/8/entries/2/items/1/name,72,HEADING_LABEL,0.99,Tockworth's Automatons,托克沃斯的自動機械
KftGV,data/5/entries/8/entries/2/items/1/entry,72,DM_INSTRUCTION,0.85,"If the characters request more information about Tockworth's automatons, use the information in the ""{@area Security Forces|1a4|x}"" section to describe them.","如果角色請求更多關於托克沃斯自動機的資訊，請使用""{@area 安全力量|1a4|x}""部分的資訊來描述它們。"
KftGV,data/5/entries/8/entries/2/items/2/name,72,HEADING_LABEL,0.99,Tixie Tockworth,蒂克西·托克沃斯
KftGV,data/5/entries/8/entries/2/items/2/entry,72,NARRATIVE,0.8,"The trouble began when Tockworth began performing magical procedures on herself, replacing parts of her body with machine parts. Her fellow tinkerers urged her to stop these procedures, but she refused. The mayor ordered the militia to shut down Tockworth's workshop, but the militia was unable to get past the shield guardian stationed outside the workshop. After the militia was rebuffed, Tockworth instructed her automatons to attack everyone else in Little Lockford.",問題始於托克沃斯開始對自己進行魔法程式，用機器部件替換她身體的部分。她的同僚修補匠們敦促她停止這些程式，但她拒絕了。市長下令民兵關閉托克沃斯的工作室，但民兵無法越過工作室外的防護守衛。民兵被擊退後，托克沃斯指示她的自動機攻擊小鎖堡中的其他人。
KftGV,data/5/entries/8/entries/2/items/3/name,72,HEADING_LABEL,0.99,Warehouse Contraption,倉庫裝置
KftGV,data/5/entries/8/entries/2/items/3/entry,72,DM_INSTRUCTION,0.85,"Warehouse 6, in the Cavemouth district, contains a magical drilling machine big enough to hold two characters (see {@area area L11|1df|x} for details). The svirfneblin have no clue what the characters might use it for, but it could come in handy.",位於洞口區區的6號倉庫包含一個足夠容納兩個角色的魔法鑽探機（詳見{@area 區域L11|1df|x}）。斯涅布力人不知道角色們可能用它來做什麼，但它可能會派上用場。
KftGV,data/5/entries/8/entries/3/name,74,HEADING_LABEL,0.99,Rewards,獎勵
KftGV,data/5/entries/8/entries/3/entries/0,74,DM_INSTRUCTION,0.85,"If the characters retrieve the security key and shut down Tockworth's automatons, Mayor Broadfoot promises to award the characters the following treasure:",如果角色們取回安全鑰匙並關閉了托克沃斯的自動機，布羅德福特市長承諾將獎勵角色們以下寶藏：
KftGV,data/5/entries/8/entries/3/entries/1/items/0,74,NARRATIVE,0.8,"Ruby ring worth 5,000 gp",紅寶石戒指，價值5000 gp
KftGV,data/5/entries/8/entries/3/entries/1/items/1,74,NARRATIVE,0.8,{@item Boots of striding and springing},{@item Boots of striding and springing||跑跳之靴}
KftGV,data/5/entries/8/entries/3/entries/1/items/2,74,NARRATIVE,0.8,{@item Driftglobe},{@item Driftglobe||漂浮之球}
KftGV,data/5/entries/8/entries/3/entries/1/items/3,74,NARRATIVE,0.8,{@item Stone of good luck},{@item Stone of good luck||吉運之石}
KftGV,data/5/entries/8/entries/3/entries/2,74,DM_INSTRUCTION,0.85,"If the characters make the case that one or more of the magic items might help them accomplish their mission, Mayor Broadfoot agrees to give them one magic item as a down payment—though if the characters abandon the mission, she expects them to return the item.",如果角色們提出一個或多個魔法物品可能有助於他們完成使命，布羅德福特市長同意給他們一個魔法物品作為預付款——儘管如果角色們放棄使命，她希望他們歸還這個物品。
KftGV,data/5/entries/8/entries/4/name,74,HEADING_LABEL,0.99,Shown the Door,被指門
KftGV,data/5/entries/8/entries/4/entries/0,74,DM_INSTRUCTION,0.85,"When the characters are ready to enter Little Lockford, they're led to the town's fortified entrance by Sergeant Yombad Cragknuckle (neutral good {@creature Deep Gnome (Svirfneblin)||deep gnome}), the highest ranked of the surviving militia members. Stern and scowling, he walks with a slight limp and has a heavily bandaged arm, both the result of injuries he sustained during the evacuation.",當角色們準備好進入小鎖堡時，他們被帶到小鎮的加固入口，由軍士長約姆巴德·克雷格克納克（中立善良{@creature Deep Gnome (Svirfneblin)||地底侏儒}），他是倖存民兵中級別最高的成員。他嚴肅且皺眉，走路時有輕微的跛行，手臂上纏著厚厚的繃帶，這都是他在疏散過程中受傷的結果。
KftGV,data/5/entries/8/entries/4/entries/1,74,DM_INSTRUCTION,0.85,"Sergeant Cragknuckle speaks Gnomish, Terran, and Undercommon, but not Common. If asked for advice on the mission, the sergeant offers the following information and guidance:",岩拳軍士會說侏儒語、地語和下界語，但不會說通用語。如果被問及有關任務的建議，軍士提供了以下資訊和指導：
KftGV,data/5/entries/8/entries/4/entries/2/items/0/name,74,HEADING_LABEL,0.99,Friendly Advice,友好建議
KftGV,data/5/entries/8/entries/4/entries/2/items/0/entry,74,DM_INSTRUCTION,0.85,"The sergeant urges the characters to move quickly and quietly through the town, doing their best to avoid Tockworth's automatons.",軍士長敦促角色們在小鎮中快速且安靜地移動，盡最大努力避免托克沃斯的自動機。
KftGV,data/5/entries/8/entries/4/entries/2/items/1/name,74,HEADING_LABEL,0.99,Avoid Cavemouth,避開洞口區
KftGV,data/5/entries/8/entries/4/entries/2/items/1/entry,74,DM_INSTRUCTION,0.85,"The sergeant suggests the characters avoid the Cavemouth district due to the likely presence of monsters there. (Normally kept at bay by the clockwork automatons, monsters are likely to have ventured from their hidey-holes and into the streets. Gricks are a particular nuisance.)",軍士長建議角色們避開洞口區，因為那裡很可能有怪物存在。（通常由發條自動機控制，怪物很可能已經從它們的藏身之處出來，進入了街道。穴居攫怪蟲特別討厭。）
KftGV,data/5/entries/8/entries/4/entries/2/items/2/name,74,HEADING_LABEL,0.99,Healing Aids,治療輔助
KftGV,data/5/entries/8/entries/4/entries/2/items/2/entry,74,NARRATIVE,0.8,The sergeant recalls that {@item Potion of Healing||potions of healing} and {@item Healer's Kit|PHB|healer's kits} can be found in the city infirmary in Turbine Heights.,軍士回憶說，在渦輪高地的市立醫院可以找到{@item Potion of Healing||治療藥水}和{@item Healer's Kit|PHB|醫療包}。
KftGV,data/5/entries/8/entries/4/entries/3,74,DM_INSTRUCTION,0.85,"Additionally, if the characters show Sergeant Cragknuckle the map of Little Lockford provided by Mayor Broadfoot, the sergeant points out that the map flip-flops the locations of the infirmary ({@area area L4|1b5|x}) and the jail ({@area area L5|1b8|x}).",此外，如果角色們向克雷格克納克軍士長展示布羅德福特市長提供的《小鎖堡地圖》，軍士長會指出地圖上醫務室（{@area 區域L4|1b5|x}）和監獄（{@area 區域L5|1b8|x}）的位置被顛倒了。
KftGV,data/5/entries/9/name,74,HEADING_LABEL,0.99,Little Lockford Overview,小洛克福德概覽
KftGV,data/5/entries/9/entries/0,74,NARRATIVE,0.8,"Due to its strategic location and proximity to valuable resources, Little Lockford has been a consistent target of attack. As a result, the deep gnomes have fortified the town, which is described in greater detail below.",由於其戰略位置和靠近寶貴資源，小鎖堡一直是攻擊的持續目標。因此，地底侏儒加固了小鎮，下面將更詳細地描述。
KftGV,data/5/entries/9/entries/1/name,74,HEADING_LABEL,0.99,General Features,通用特徵
KftGV,data/5/entries/9/entries/1/entries/0,74,NARRATIVE,0.8,"The town is situated in a vast cavern tinged red by the magma that flows through the channels that separate the various districts. By and large, the town is well maintained, with streets and buildings composed of gray stone bricks. Other noteworthy features are summarized in the sections that follow.",這個小鎮位於一個巨大的洞穴中，洞穴被流經分隔各個區域的通道的巖漿染成了紅色。總體而言，這個小鎮維護得很好，街道和建築物由灰色石磚構成。其他值得注意的特點在以下各節中進行了總結。
KftGV,data/5/entries/9/entries/1/entries/1/name,75,HEADING_LABEL,0.99,Bridges,橋
KftGV,data/5/entries/9/entries/1/entries/1/entries/0,75,NARRATIVE,0.8,"Bridges made of wood and metal span the magma lake at various points, connecting the town's various districts to one another. Consoles in the power station ({@area area L6|1bb|x}) and the security center ({@area area L12|1e7|x}) enable these bridges to be raised or lowered, much like a modern-day drawbridge that spans a waterway.",由木頭和金屬製成的橋樑在不同的點橫跨巖漿湖，將小鎮的各個區域連線起來。在發電站（{@area 區域L6|1bb|x}）和安全中心（{@area 區域L12|1e7|x}）的控制檯可以控制這些橋樑的升起或降下，就像現代的吊橋橫跨水道一樣。
KftGV,data/5/entries/9/entries/1/entries/1/entries/1,75,NARRATIVE,0.8,"To control the flow of traffic through town, Tockworth has raised the following bridges: the Old Lockford–Cavemouth bridge, the Cavemouth–Smoldertown bridge, one of the two Smoldertown–Turbine Heights bridges, and the two bridges leading to the Overlook from Old Lockford and Turbine Heights.",為了控制城鎮內的交通流量，托克沃斯提高了以下橋樑：舊洛克福德-洞穴口橋、洞穴口-煙霧鎮橋、兩個煙霧鎮-渦輪高地橋中的一個，以及通往舊洛克福德和渦輪高地的兩個俯瞰區的橋樑。
KftGV,data/5/entries/9/entries/1/entries/2/name,75,HEADING_LABEL,0.99,Buildings,建築物
KftGV,data/5/entries/9/entries/1/entries/2/entries/0,75,NARRATIVE,0.8,"Most of Little Lockford's buildings are single-story stone structures (about 12 feet high) with stone doors that are 5 feet high and 3 feet wide. Building interiors tend to be unlit (which is of little concern to deep gnomes, who have {@sense darkvision}), and they contain furnishings sized for gnomes.",小鎖堡的大多數建築是單層的石結構（大約12尺高），配有5尺高、3尺寬的石門。建築內部往往沒有照明（對於擁有{@sense darkvision||黑暗視覺}能力的地底侏儒來說，這不是什麼大問題），它們包含了為侏儒量身定做的傢俱。
KftGV,data/5/entries/9/entries/1/entries/2/entries/1,75,DM_INSTRUCTION,0.85,"Little Lockford contains many buildings not described in the adventure. If the characters investigate one of these buildings, roll on the Buildings of Little Lockford table to determine what kind of building it is. Each building's occupants took everything of value before fleeing Little Lockford, leaving nothing of value for characters to find.",利特爾洛克福德包含許多在冒險中未被描述的建築。如果角色們調查這些建築中的一個，可以透過利特爾洛克福德建築表來決定它是什麼型別的建築。每個建築的居住者在逃離利特爾洛克福德之前帶走了所有有價值的東西，沒有留下任何有價值的東西供角色們發現。
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/caption,75,HEADING_LABEL,0.99,Buildings of Little Lockford,小鎖堡的建築物
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/colLabels/0,75,HEADING_LABEL,0.99,d100,d100
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/colLabels/1,75,HEADING_LABEL,0.99,Building Type,建築型別
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/0/0,75,TABLE,0.99,01–25,01–25
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/0/1,75,TABLE,0.99,"Residence, squalid (quarters for {@dice 4d6} gnomes)",住所，破舊（供{@dice 4d6}侏儒居住的區域）
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/1/0,75,TABLE,0.99,26–40,26–40
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/1/1,75,TABLE,0.99,"Residence, modest (quarters for {@dice 2d6} gnomes)",住宅，普通（供{@dice 2d6}個侏儒居住的宿舍）
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/2/0,75,TABLE,0.99,41–50,41–50
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/2/1,75,TABLE,0.99,"Residence, wealthy (quarters for {@dice 1d6} gnomes)",住所，富裕（供{@dice 1d6}侏儒居住的區域）
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/3/0,75,TABLE,0.99,51–53,51–53
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/3/1,75,TABLE,0.99,Alchemist's workshop,鍊金術士的工作坊
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/4/0,75,TABLE,0.99,54–56,54–56
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/4/1,75,TABLE,0.99,Bakery,麵包店
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/5/0,75,TABLE,0.99,57–58,57–58
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/5/1,75,TABLE,0.99,Bathhouse,澡堂
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/6/0,75,TABLE,0.99,59–62,59–62
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/6/1,75,TABLE,0.99,Brewery,釀酒廠
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/7/0,75,TABLE,0.99,63–64,63–64
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/7/1,75,TABLE,0.99,Cartographer's workshop,製圖師的工作坊
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/8/0,75,TABLE,0.99,65–66,65–66
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/8/1,75,TABLE,0.99,Cobbler's workshop,鞋匠作坊
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/9/0,75,TABLE,0.99,67–69,67–69
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/9/1,75,TABLE,0.99,Empty building (with a for-sale sign on the door),空置建築（門上掛著出售標誌）
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/10/0,75,TABLE,0.99,70–72,70–72
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/10/1,75,TABLE,0.99,Fungi restaurant (with a menu by the door),真菌主題餐廳（門邊有選單）
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/11/0,75,TABLE,0.99,73–76,73–76
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/11/1,75,TABLE,0.99,Gemcutter's workshop,寶石切割師作坊
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/12/0,75,TABLE,0.99,77–78,77–78
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/12/1,75,TABLE,0.99,Haberdashery,小飾品店
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/13/0,75,TABLE,0.99,79–82,79–82
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/13/1,75,TABLE,0.99,Jeweler's shop,珠寶店
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/14/0,75,TABLE,0.99,83–84,83–84
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/14/1,75,TABLE,0.99,Scribe's workshop,抄寫員作坊
KftGV,data/5/entries/9/entries/1/entries/2/entries/2/rows/15/0,75,TABLE,0.99,85–88,85–88
