book,context,page,type,classification_confidence,english,zh_tw
OotA,data/0/entries/10/entries/1/entries/1,15,DM_INSTRUCTION,0.85,"What equipment and treasures the characters claim during their escape depend on how much of the outpost they are able to explore before fleeing. For some characters, it might be a fun challenge to escape into the Underdark with little more than the clothes on their backs. For others (including spellcasters who need spellbooks or components), consider placing the party's captured equipment (normally in Ilvara's quarters) in an alternate location if the characters are intent on escaping without exploring all of the outpost, such as the elite drow barracks (area 4) or the armory (area 10).",角色們在逃脫過程中能夠獲得什麼裝備和財寶，取決於他們在逃跑前能夠探索前哨站的多少區域。對於一些角色來說，帶著身上僅有的衣服逃入幽暗地域可能是一種有趣的挑戰。對於其他角色（包括需要法術書或法術元件的施法者），如果角色們打算在沒有探索整個前哨站的情況下逃脫，可以考慮將隊伍被俘獲的裝備（通常在伊爾瓦拉的房間裡）放置在另一個位置，例如精英卓爾兵營（區域4）或軍械庫（區域10）。
OotA,data/0/entries/10/entries/2/name,16,HEADING_LABEL,0.99,Jorlan's Gambit,喬蘭的計劃
OotA,data/0/entries/10/entries/2/entries/0,16,DM_INSTRUCTION,0.85,"When the initial contact between the adventurers and the other prisoners has been played out, Jorlan Duskryn arranges to bring the prisoners their food during his guard duty. (Shoor delights in giving Jorlan such menial work). Standing at the gate to the slave pen and passing in bowls, he mutters to the nearest character: ""If I could give you a means to escape from here, would you take it?""","當冒險者和其他囚犯之間的初次接觸已經上演後，喬蘭·杜斯克林安排在守衛時給囚犯們送食物。（修爾喜歡給喬蘭這樣卑微的工作）。站在奴隸圍欄的大門口，遞進碗時，他低聲對最近的一個角色說：""如果我能給你們一個從這裡逃脫的手段，你們會接受嗎？"""
OotA,data/0/entries/10/entries/2/entries/1,16,DM_INSTRUCTION,0.85,"If the answer is affirmative, Jorlan quickly and quietly proposes to leave the gate to the slave pen unlocked, as well as to create a distraction during the changing of the guards on duty. He tells the characters about the armory, located in the chamber above the guard post in the hanging guard tower in front of the slave pen. The escapees can jump down into the webs below, then over the edge into the pool, making their escape from there.",如果答案是肯定的話，喬蘭會迅速而安靜地提議讓奴隸圍欄的門保持解鎖狀態，並在守衛換崗時製造一個幹擾。他告訴角色們有關軍械庫的資訊，它位於奴隸圍欄前方懸掛的守衛塔的警衛站上方的房間內。逃犯可以跳入下方的網中，然後跳過邊緣進入水池，從那裡逃脫。
OotA,data/0/entries/10/entries/2/entries/2,16,DM_INSTRUCTION,0.85,"Jorlan doesn't particularly care if the prisoners actually escape, which is why he doesn't offer any further help or warn them about the {@creature gray ooze} in the pool. It suits him just as well if the prisoners are killed during their attempt to flee. He simply wants to create an embarrassing incident for Shoor and Ilvara.",喬蘭並不特別關心囚犯是否真的逃脫，這就是為什麼他沒有提供進一步的幫助或警告他們水池中的{@creature gray ooze||灰泥怪}。如果囚犯在逃跑嘗試中被殺，對他來說也完全合適。他只是想為修爾和伊爾瓦拉制造一個尷尬的事件。
OotA,data/0/entries/10/entries/2/entries/3,16,DM_INSTRUCTION,0.85,"Jorlan furtively glances around as he speaks quickly to the characters. If they question him or ask for changes to the plan, he insists it is all he can do. If they accept, he is true to his word, leaving the gate unlocked close to the next guard shift change and delaying the replacement guards for a few minutes.",喬蘭在說話時偷偷地四處張望。如果他們質疑他或要求改變計劃，他堅持說這是他能做的一切。如果他們接受，他會信守諾言，在下一次守衛換崗前不鎖門，並延遲替換守衛幾分鐘。
OotA,data/0/entries/10/entries/3/name,16,HEADING_LABEL,0.99,A Flight of Demons,惡魔的飛行
OotA,data/0/entries/10/entries/3/entries/0,16,NARRATIVE,0.8,"During a guard change, the prisoners hear a horrible droning buzz echoing through the cavern, followed by inhuman shrieking. Alarm horns sound out as four {@creature chasme} demons pursue a pair of {@creature vrock} demons into the cavern from the northern passage. The demons swoop and buzz around, initially ignoring other creatures as both groups savagely assault each other. The demons' arrival catches all of the drow off guard.",在換崗期間，囚犯們聽到一個可怕的嗡嗡聲在洞穴中迴盪，接著是不像人類的尖叫聲。警報號角響起，四個{@creature chasme||喀嘶魔}惡魔追逐著一對{@creature vrock||鷲魔}惡魔從北邊通道進入洞穴。惡魔們在周圍盤旋和嗡嗡作響，最初忽略了其他生物，因為兩組惡魔在激烈地互相攻擊。惡魔的到來讓所有的卓爾措手不及。
OotA,data/0/entries/10/entries/3/entries/1,16,NARRATIVE,0.8,"The drow rush to defend the outpost from a possible attack. The demons initially buzz past the hanging towers, leaving the walkways and caverns out of range of the effects of their droning and screeching. However, drow and quaggoths in the towers are close enough to be affected. The aerial battle eventually circles around the platform and the towers of the elite warriors as the demons savagely tear into each other.",卓爾衝出來保衛前哨站，防止可能的攻擊。惡魔們最初從懸掛塔樓旁邊嗡嗡飛過，讓步道和洞穴遠離他們嗡嗡聲和尖叫聲的影響範圍。然而，塔樓中的卓爾和幽邃熊怪足夠近，會受到影響。空中戰鬥最終圍繞著平臺和精英戰士的塔樓盤旋，惡魔們激烈地相互撕咬。
OotA,data/0/entries/10/entries/3/entries/2,16,DM_INSTRUCTION,0.85,"The drow move to engage the demons and defend the outpost, leaving the characters with an opportunity to escape. You can combine this event with Jorlan's offer to leave the gate unlocked, making it easy for the characters to slip away. Alternatively (or if they refuse Jorlan's offer), the characters can use the distraction to engineer their own breakout, then decide how to get down to the cavern floor and where to go after that.",卓爾移動去與惡魔交戰並保衛前哨站，給角色們提供了逃跑的機會。你可以將這個事件與喬蘭的提議結合起來，讓他把大門開著，讓角色們容易溜走。或者（如果他們拒絕了喬蘭的提議），角色們可以利用分散注意力的機會策劃自己的越獄，然後決定如何到達洞穴地面以及之後去哪裡。
OotA,data/0/entries/10/entries/3/entries/3,16,DM_INSTRUCTION,0.85,"Describe the chaos of the demon attack and the drow's response as the escaped prisoners try to flee. The characters can follow Jorlan's suggestion to drop into the webs and then dive into the pool, possibly dealing with a {@creature giant spider} or two and the {@creature gray ooze} along the way. Alternatively, they can look for another way down. Reaching the lift requires getting past the drow clustered on the platform and then attempting to operate it during the attack, which might prove difficult.",描述惡魔襲擊造成的混亂以及卓爾的反應，同時逃脫的囚犯試圖逃跑。角色們可以按照喬蘭的建議，跳入網中，然後跳入池中，途中可能需要對付一兩隻{@creature giant spider||巨蜘蛛}和{@creature gray ooze||灰泥怪}。或者，他們可以尋找另一種下降的方式。到達升降臺需要穿過聚集在平臺上的卓爾，然後在襲擊期間嘗試操作它，這可能證明是困難的。
OotA,data/0/entries/10/entries/3/entries/4,16,MIXED,0.85,"If you want to provide an additional challenge for the characters, a {@creature vrock} tumbles almost in front of them as they reach the cavern floor or move toward their chosen exit. The demon is badly wounded, but even with only 11 hit points remaining and having expended its spores and stunning screech abilities, it is still quite dangerous. It screeches at the characters, but if they do nothing to threaten it for 1 round, the demon takes wing and launches itself back into the fight overhead.",如果你想為角色們提供額外的挑戰，當他們到達洞穴地面或朝他們選擇的出口移動時，一隻{@creature vrock||鷲魔}幾乎在他們面前翻滾。這個惡魔受了重傷，但即使只剩下11點生命值，並且已經用盡了它的孢子和眩暈尖叫能力，它仍然非常危險。它對角色們尖叫，但如果他們在1輪內沒有威脅它，這個惡魔就會振翅飛起，重新加入上方的戰鬥。
OotA,data/0/entries/10/entries/3/entries/5,16,DM_INSTRUCTION,0.85,"If the adventurers take on the fallen vrock and defeat or escape from it, award them a quarter of its usual XP value, or 575 XP, given its weakened state.",如果冒險者們面對倒下的鷲魔並擊敗或逃離它，鑑於它的虛弱狀態，獎勵他們其通常經驗值的四分之一，或者575經驗值。
OotA,data/0/entries/10/entries/3/entries/6,16,DM_INSTRUCTION,0.85,"If Jorlan is alive when the demons attack, he might use the distraction to free the prisoners (as described in ""Jorlan's Gambit""). Any character who asks Jorlan about the demons gets a stern reply: ""The demons are not my doing. Fight them at your own risk.""","如果惡魔攻擊時喬蘭還活著，他可能會利用這個機會釋放囚犯（如在""喬蘭的計劃""中所描述）。任何詢問喬蘭關於惡魔的角色都會得到一個嚴厲的回答：""惡魔不是我搞來的。自己承擔風險去戰鬥。"""
OotA,data/0/entries/11/name,16,HEADING_LABEL,0.99,Leaving Velkynvelve,離開維爾京維爾夫
OotA,data/0/entries/11/entries/0,16,DM_INSTRUCTION,0.85,"The characters have three choices for leaving Velkynvelve: the north, west, and south passages.",角色們有三個離開維爾京維爾夫的選擇：北邊、西邊和南邊的通道。
OotA,data/0/entries/11/entries/1/name,16,HEADING_LABEL,0.99,North Passage,北通道
OotA,data/0/entries/11/entries/1/entries/0,16,DM_INSTRUCTION,0.85,"This leads toward Menzoberranzan (see {@area chapter 15|4e4|x}) and, eventually, Blingdenstone (see {@adventure chapter 6|OotA|5}). Most of the characters' fellow prisoners discourage travel toward the drow city, and the deep gnomes suggest Blingdenstone as a route out of the Underdark. The party can also follow a circuitous route westward toward the Darklake (see {@adventure chapter 3|OotA|2}).",這條路通向魔索布萊城（見{@area 第十五章|4e4|x}），最終到達布靈登石城（見{@adventure 第六章|OotA|5}）。大多數角色的同獄囚犯不鼓勵前往卓爾城市，而地底侏儒建議布靈登石城作為離開幽暗地域的路線。隊伍也可以選擇向西繞行至黑暗湖（見{@adventure 第三章|OotA|2}）。
OotA,data/0/entries/11/entries/2/name,16,HEADING_LABEL,0.99,West Passage,西通道
OotA,data/0/entries/11/entries/2/entries/0,16,DM_INSTRUCTION,0.85,"This leads most directly toward the Darklake (see {@adventure chapter 3|OotA|2}), although the party could eventually veer south toward Gracklstugh (see {@adventure chapter 4|OotA|3}).",這條路最直接地通向黑暗湖（見{@adventure 第三章|OotA|2}），儘管隊伍最終可以向南轉向格拉克斯圖格（見{@adventure 第四章|OotA|3}）。
OotA,data/0/entries/11/entries/3/name,16,HEADING_LABEL,0.99,South Passage,南通道
OotA,data/0/entries/11/entries/3/entries/0,16,DM_INSTRUCTION,0.85,"This leads toward the duergar city of Gracklstugh (see {@adventure chapter 4|OotA|3}), following a south-westerly route. Characters might need to pass under the battling demons, but the cavern floor is well out of range of their droning and screeching. The demons locked in combat ignore the escaping prisoners, with the possible exception of a fallen vrock (see ""{@area A Flight of Demons|048|x}"").","這條路線通向西南方向的灰矮人城市格拉克斯圖格（見{@adventure 第四章|OotA|3}）。角色們可能需要從戰鬥中的惡魔下方透過，但洞穴地面遠離了他們的嗡嗡聲和尖叫聲。陷入戰鬥的惡魔忽視了逃跑的囚犯，可能的例外是一隻倒下的鷲魔（見""{@area 惡魔的飛行|048|x}""）。"
OotA,data/0/entries/11/entries/3/entries/1,16,DM_INSTRUCTION,0.85,"Whichever route the characters take, chapter 2 covers their passage through the Underdark toward their eventual destination.",無論角色選擇哪條路線，第二章涵蓋了他們穿越幽暗地域前往最終目的地的過程。
OotA,data/0/entries/12/name,16,HEADING_LABEL,0.99,XP Awards,經驗值獎勵
OotA,data/0/entries/12/entries/0,16,DM_INSTRUCTION,0.85,"In addition to the XP awards earned for overcoming the creatures in this chapter, escaping from Velkynvelve earns the characters a special award of 150 XP (divided equally among all party members).",除了因克服本章中的生物而獲得的經驗值獎勵外，從維爾京維爾夫逃脫還將使角色們獲得一個特別的獎勵，即150經驗值（平均分配給所有隊伍成員）。
OotA,data/1/name,17,HEADING_LABEL,0.99,Chapter 2: Into Darkness,第2章：進入黑暗
OotA,data/1/entries/0,17,NARRATIVE,0.8,"Once the adventurers escape from Velkynvelve, they'll want to escape the Underdark. Already miles beneath the surface, they must make their way through an endless maze of passages and caverns, avoid pursuit by the drow, and find a route to the world above—all the while dealing with the dangers of the Underdark and struggling to find the resources they need to survive.",一旦冒險者們從維爾京維爾夫逃脫，他們就會想要逃離幽暗地域。已經在地表下方數英里處，他們必須穿越無盡的通道和洞穴迷宮，避免被卓爾追擊，並找到通往上界的道路——在此過程中，他們需要應對幽暗地域的諸多危險，並努力尋找生存所需的資源。
OotA,data/1/entries/1,17,DM_INSTRUCTION,0.85,"This chapter presents guidelines for the characters' travels between the various Underdark locales detailed in the other chapters of {@i Out of the Abyss}. Specific areas (including the Darklake region in {@adventure chapter 3|OotA|2}) offer modifications to these guidelines to suit those areas' particular qualities. This chapter also offers guidelines for the drow pursuit of the escaped prisoners, along with additional encounters you can place along the adventurers' route as they travel.",本章為角色們在{@i 逃離深淵}其他章節中詳述的幽暗地域各個地點之間的旅行提供了指導方針。特定區域（包括{@adventure 第三章|OotA|2}中的黑暗湖地區）會根據這些區域的特質對這些指導方針進行調整。本章還提供了關於卓爾追捕逃犯的指導方針，以及在冒險者旅行路線上可以放置的額外遭遇。
OotA,data/1/entries/2/name,17,HEADING_LABEL,0.99,Where to Go?,去哪裡？
OotA,data/1/entries/2/entries/1,17,NARRATIVE,0.8,"The players' first question upon escaping from Velkynvelve is likely, ""Where do we go next?"" The adventurers must find a way out of the Underdark and back to the surface world. Their NPC companions have destinations of their own in mind, and are the ones best able to navigate the subterranean realms. As such, the adventurers will be dependent on their guidance. The NPCs can offer directions and suggestions as follows:","玩家從維爾京維爾夫逃脫後的第一個問題很可能是，""我們接下來去哪裡？""冒險家們必須找到一條出路，離開幽暗地域回到地表世界。他們的角色同伴（NPC）心中有自己的目的地，並且是最能夠駕馭地下王國的人。因此，冒險家們將依賴於他們的引導。NPC們可以提供如下方向和建議："
OotA,data/1/entries/2/entries/2/items/0,17,DM_INSTRUCTION,0.85,"{@creature Buppido|OotA} knows how to reach Gracklstugh from the southern route out of Velkynvelve. He can also find a route to Gracklstugh from the Darklake. {@creature Buppido|OotA} urges the characters to go to Gracklstugh to acquire better equipment, and out of a desire to return to his people. He also intends to murder the characters one by one along the way, believing them to be divine offerings delivered into his hands.",{@creature Buppido|OotA|布皮多}知道如何從維爾京維爾夫出發，透過南線到達格拉克斯圖格。他也可以找到從黑暗湖到格拉克斯圖格的路線。{@creature Buppido|OotA|布皮多}敦促角色們前往格拉克斯圖格以獲取更好的裝備，並且出於返回他的人民的願望。他還打算在路上一個接一個地謀殺角色們，認為他們是神靈賜予他手中的祭品。
OotA,data/1/entries/2/entries/2/items/1,17,DM_INSTRUCTION,0.85,"{@creature Prince Derendil|OotA}, the delusional quaggoth, can't offer any useful directions, but he gladly accompanies the party, eager to go to the surface world.",{@creature Prince Derendil|OotA|德倫迪爾王子}，這個妄想的幽邃熊怪，無法提供任何有用的方向，但他很高興地陪伴隊伍，渴望前往地表世界。
OotA,data/1/entries/2/entries/2/items/2,17,NARRATIVE,0.8,"{@creature Eldeth Feldrun|OotA} is unfamiliar with this region of the Underdark and can't navigate, but she has a +5 bonus on Wisdom ({@skill Survival}) checks and can help out in that regard.",{@creature Eldeth Feldrun|OotA|艾爾德絲·費爾德倫} 對幽暗地域的這個區域不熟悉，無法導航，但她在感知（{@skill Survival||求生}）檢定上有+5的加值，在這方面可以提供幫助。
OotA,data/1/entries/2/entries/2/items/3,17,DM_INSTRUCTION,0.85,"{@creature Jimjar|OotA} can guide the party to Blingdenstone from the north route out of Velkynvelve. The svirfneblin city will give the characters access to the surface, although {@creature Jimjar|OotA} is fine with visiting other interesting places along the way, as well as taking {@creature Stool|OotA} back to its home.",{@creature Jimjar|OotA|吉姆賈爾} 可以引導隊伍從維爾京維爾夫的北邊路線前往布靈登石城。這個地底侏儒城市將為角色們提供通往地表的途徑，儘管 {@creature Jimjar|OotA|吉姆賈爾} 也樂於沿途訪問其他有趣的地方，並將 {@creature Stool|OotA|圓凳} 帶回其家中。
OotA,data/1/entries/2/entries/2/items/4,17,NARRATIVE,0.8,{@creature Ront|OotA} is unfamiliar with the Underdark and can't navigate. He's willing to stick with the adventurers as long as they seek a destination that gets him back to the surface world.,{@creature Ront|OotA|榮特}對幽暗地域不熟悉，無法導航。只要冒險者們尋找的目的地能讓他回到地表世界，他就願意跟隨他們。
OotA,data/1/entries/2/entries/2/items/5,17,MIXED,0.85,"{@creature Sarith Kzekarit|OotA} is the best potential guide in the group, but also the most deceptive. He can navigate to any region of the Underdark shown on the map, but will encourage the characters to travel to Neverlight Grove (see {@adventure chapter 5|OotA|4}). He claims to want to take advantage of {@creature Stool|OotA}'s offer of sanctuary, but it is actually the influence of Zuggtmoy's demon-tainted spores upon his mind.",{@creature Sarith Kzekarit|OotA|薩里斯·克澤卡里特}是團隊中最佳的潛在嚮導，但也是最具有欺騙性的。他能夠導航到地圖上顯示的幽暗地域任何區域，但會鼓勵角色們前往無光林地（見{@adventure 第五章|OotA|4}）。他聲稱想要利用{@creature Stool|OotA|圓凳}提供的庇護所，但實際上這是祖格莫伊的惡魔汙染孢子對他心智的影響。
OotA,data/1/entries/2/entries/2/items/6,17,DM_INSTRUCTION,0.85,"Shuushar can navigate through the Darklake once the party is within three miles of any part of it. He's willing to travel with the characters and guide them, and suggests visiting the kuo-toa town of Sloobludop to acquire boats. Shuushar wishes to return to his own people in hopes of guiding them to the enlightenment he has achieved.",舒沙爾一旦確定隊伍進入黑暗湖三英里範圍內的任何部分，就能導航。他願意與角色們同行並引導他們，並建議訪問寇濤魚人族的小鎮斯盧布多普以獲取船隻。舒沙爾希望返回自己的族人那裡，希望引導他們達到他已經實現的啟迪。
OotA,data/1/entries/2/entries/2/items/7,17,DM_INSTRUCTION,0.85,"{@creature Stool|OotA} can't navigate and has no knowledge of the local area, but it desperately wants to return home to Neverlight Grove, pleading with the characters to take it there. It claims that its people will be grateful and offer the party shelter and aid, and describes its sovereign as wise in the hidden ways of the Underdark.",{@creature Stool|OotA|圓凳} 不能導航，對當地區域一無所知，但它非常渴望回到它的家——無光林地，並懇求角色們帶它去那裡。它聲稱它的人民將會非常感激，併為隊伍提供庇護和幫助，並描述它的君主對幽暗地域隱藏的道路非常瞭解。
OotA,data/1/entries/2/entries/2/items/8,17,NARRATIVE,0.8,"{@creature Topsy|OotA} and {@creature Turvy|OotA} can navigate to Blingdenstone, but they're reluctant to do so. As such, they are likely to support any suggestion that will not take them to their former home. Once they feel safer, they're likely to strike out on their own, just as they were before the drow captured them.",{@creature Topsy|OotA|託普西} 和 {@creature Turvy|OotA|特威} 能夠導航到布靈登石城，但他們不願意這麼做。因此，他們可能會支援任何不會帶他們回到他們前家園的建議。一旦他們感到更安全，他們可能會像在卓爾捕獲他們之前一樣，獨自出發。
OotA,data/1/entries/2/entries/3/name,18,HEADING_LABEL,0.99,On Their Own,自力更生
OotA,data/1/entries/2/entries/3/entries/0,18,DM_INSTRUCTION,0.85,"In the event that none of the prisoners who manage to escape with the party can navigate in the Underdark—or none that the characters are willing to heed at any rate—the adventurers will be forced to wander. The party remains lost until the characters encounter creatures able to give them directions or intent on capturing them. Such creatures can include kuo-toa from Sloobludop, duergar slavers or merchants from Gracklstugh, the goblins from the Silken Paths encounter, or even their drow pursuers intent on dragging them back to Velkynvelve.",如果沒有任何逃出與隊伍一起的囚犯能夠在幽暗地域中導航——或者至少沒有角色願意聽從的——冒險家們將被迫漫無目的地徘徊。隊伍會一直保持迷路狀態，直到角色們遇到能夠給他們指路的生物，或者打算捕獲他們的生物。這些生物可能包括來自斯盧布多普的寇濤魚人人，來自格拉克斯圖格的灰矮人奴隸販子或商人，來自絲綢之路遭遇的地精，甚至可能是打算將他們拖回維爾京維爾夫的卓爾追蹤者。
OotA,data/1/entries/3/name,18,HEADING_LABEL,0.99,Underdark Travel,幽暗地域旅行
OotA,data/1/entries/3/entries/0,18,NARRATIVE,0.8,"The Underdark is a vast network of caverns, tunnels, vaults, and passages stretching from one end of Faerûn to the other. Its physical features are even more varied than those of the surface world. Subterranean rivers, fungus fields, deep gorges, underground cities, yawning chasms—the adventurers will have to deal with all these features and more.",幽暗地域是一個從費倫一端延伸到另一端的巨大洞穴、隧道、拱頂和通道網路。它的物理特徵甚至比地表世界還要多樣化。地下河流、真菌地、深谷、地下城市、巨大裂縫 - 冒險者們將不得不應對所有這些特徵以及更多。
OotA,data/1/entries/3/entries/1,18,DM_INSTRUCTION,0.85,"Much of the party's travel through the Underdark is handled abstractly, using the rules and advice in chapter 8, ""{@book Adventuring|PHB|8|Travel Pace},"" of the {@i Player's Handbook}. The following specific guidelines apply to travel in the Underdark during this adventure.","隊伍在幽暗地域中的大部分旅行是抽象處理的，使用《{@i 玩家手冊}》第8章""{@book 冒險|PHB|8|Travel Pace}""中的規則和建議。在此冒險期間的幽暗地域旅行適用以下具體指導方針。"
OotA,data/1/entries/3/entries/2/name,18,HEADING_LABEL,0.99,Travel Pace,旅行步調
OotA,data/1/entries/3/entries/2/entries/0,18,DM_INSTRUCTION,0.85,"Travel pace in the Underdark is significantly slower than for overland travel. Not only are the tunnels and passages often {@quickref difficult terrain||3} with uneven surfaces, but routes in the Underdark are rarely direct, and the characters must follow available passages and their various twists and turns, climbs and descents. Creatures that can burrow through solid rock (such as purple worms) move at their normal burrowing speed, but this isn't likely an option for the party.",在幽暗地域的行進速度比陸地旅行要慢得多。幽暗地域的隧道和通道通常是{@quickref difficult terrain||3||困難地形}，表面不平坦，而且幽暗地域的路線很少是直接的，角色們必須沿著可用的通道及其各種曲折、升降前進。能夠穿過堅固岩石的生物（如紫蟲）以它們正常的挖掘速度移動，但這對隊伍來說可能不是一個選擇。
OotA,data/1/entries/3/entries/2/entries/1/name,18,HEADING_LABEL,0.99,Underdark Travel Pace,幽暗地域行進速度
OotA,data/1/entries/3/entries/2/entries/1/entries/0/colLabels/0,18,HEADING_LABEL,0.99,Pace,步調
OotA,data/1/entries/3/entries/2/entries/1/entries/0/colLabels/1,18,HEADING_LABEL,0.99,Miles Per Day,每日英里數
OotA,data/1/entries/3/entries/2/entries/1/entries/0/colLabels/2,18,HEADING_LABEL,0.99,Effect,效應
OotA,data/1/entries/3/entries/2/entries/1/entries/0/rows/0/0,18,TABLE,0.99,Fast,快速
OotA,data/1/entries/3/entries/2/entries/1/entries/0/rows/0/1,18,TABLE,0.99,8,8
OotA,data/1/entries/3/entries/2/entries/1/entries/0/rows/0/2,18,TABLE,0.99,−5 penalty to passive Wisdom ({@skill Perception}) scores; no foraging,被動感知（{@skill Perception||感知}）值承受 −5 減值；無法覓食
OotA,data/1/entries/3/entries/2/entries/1/entries/0/rows/1/0,18,TABLE,0.99,Normal,正常
OotA,data/1/entries/3/entries/2/entries/1/entries/0/rows/1/1,18,TABLE,0.99,6,6
OotA,data/1/entries/3/entries/2/entries/1/entries/0/rows/1/2,18,TABLE,0.99,—,—
OotA,data/1/entries/3/entries/2/entries/1/entries/0/rows/2/0,18,TABLE,0.99,Slow,緩速
OotA,data/1/entries/3/entries/2/entries/1/entries/0/rows/2/1,18,TABLE,0.99,4,4
OotA,data/1/entries/3/entries/2/entries/1/entries/0/rows/2/2,18,TABLE,0.99,"Improved foraging, or able to use {@skill Stealth}",改進的覓食能力，或能夠使用{@skill Stealth||隱匿}
OotA,data/1/entries/3/entries/2/entries/1/entries/1,18,DM_INSTRUCTION,0.85,"A fast pace makes it harder to spot ambushes or items of interest and prevents the characters from foraging, while a slow pace allows the characters to travel stealthily enough to surprise or sneak past creatures they encounter, and improves their chances of successful foraging for food and water.",快速步伐使得角色們更難發現伏擊或感興趣的物品，並且阻止了他們搜尋食物，而慢速步伐則允許角色們足夠隱秘地旅行，以出其不意或潛行透過他們遇到的生物，並提高了他們成功搜尋食物和水的機會。
OotA,data/1/entries/3/entries/2/entries/1/entries/2,18,DM_INSTRUCTION,0.85,"The Underdark Travel Times table shows the time to travel between the locations in chapters 1 through 6 of the adventure. These times assume that the party moves at a normal pace without stopping (other than for time spent resting or becoming lost). For a fast pace, reduce the travel times by one third; for a slow pace, increase them by one third.",幽暗地域旅行時間表顯示了在冒險的第1章到第6章之間地點的旅行時間。這些時間假設隊伍以正常速度移動而不停止（除了用於休息或迷路的時間）。對於快速行進，將旅行時間減少三分之一；對於慢速行進，將它們增加三分之一。
OotA,data/1/entries/3/entries/2/entries/2/name,18,HEADING_LABEL,0.99,Underdark Travel Times,幽暗地域旅行時間
OotA,data/1/entries/3/entries/2/entries/2/entries/0/colLabels/0,18,HEADING_LABEL,0.99,Location,位置
OotA,data/1/entries/3/entries/2/entries/2/entries/0/colLabels/1,18,HEADING_LABEL,0.99,Velkynvelve,維爾京維爾夫
OotA,data/1/entries/3/entries/2/entries/2/entries/0/colLabels/2,18,HEADING_LABEL,0.99,Sloobludop,斯盧布多普
OotA,data/1/entries/3/entries/2/entries/2/entries/0/colLabels/3,18,HEADING_LABEL,0.99,Gracklstugh,格拉克斯圖格
OotA,data/1/entries/3/entries/2/entries/2/entries/0/colLabels/4,18,HEADING_LABEL,0.99,Neverlight Grove,無光林地
OotA,data/1/entries/3/entries/2/entries/2/entries/0/colLabels/5,18,HEADING_LABEL,0.99,Blingdenstone,布靈登石城
OotA,data/1/entries/3/entries/2/entries/2/entries/0/colLabels/6,18,HEADING_LABEL,0.99,Menzoberranzan,魔索布萊城
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/0/0,18,TABLE,0.99,Velkynvelve,維爾京維爾夫
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/0/1,18,TABLE,0.99,—,—
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/0/2,18,TABLE,0.99,8 days,8天
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/0/3,18,TABLE,0.99,28 days,28天
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/0/4,18,TABLE,0.99,36 days,36天
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/0/5,18,TABLE,0.99,30 days,30天
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/0/6,18,TABLE,0.99,26 days,26天
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/1/0,18,TABLE,0.99,Sloobludop,斯盧布多普
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/1/1,18,TABLE,0.99,8 days,8天
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/1/2,18,TABLE,0.99,—,—
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/1/3,18,TABLE,0.99,20 days,20 天
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/1/4,18,TABLE,0.99,26 days,26天
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/1/5,18,TABLE,0.99,20 days,20 天
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/1/6,18,TABLE,0.99,20 days,20 天
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/2/0,18,TABLE,0.99,Gracklstugh,格拉克斯圖格
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/2/1,18,TABLE,0.99,28 days,28天
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/2/2,18,TABLE,0.99,20 days,20 天
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/2/3,18,TABLE,0.99,—,—
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/2/4,18,TABLE,0.99,12 days,12天
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/2/5,18,TABLE,0.99,20 days,20 天
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/2/6,18,TABLE,0.99,27 days,27天
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/3/0,18,TABLE,0.99,Neverlight Grove,無光林地
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/3/1,18,TABLE,0.99,36 days,36天
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/3/2,18,TABLE,0.99,26 days,26天
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/3/3,18,TABLE,0.99,12 days,12天
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/3/4,18,TABLE,0.99,—,—
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/3/5,18,TABLE,0.99,16 days,16天
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/3/6,18,TABLE,0.99,24 days,24天
OotA,data/1/entries/3/entries/2/entries/2/entries/0/rows/4/0,18,TABLE,0.99,Blingdenstone,布靈登石城
