book,context,english,zh_tw,status
BGDIA,/data/6/entries/8/entries/4/name,Watchtower Locations,瞭望塔地區,project-proposed
BGDIA,/data/6/entries/8/entries/4/entries/1/name,T1. Ground Floor,T1. 一樓,project-proposed
BGDIA,/data/6/entries/8/entries/4/entries/2/name,T2. Second Floor,T2. 二樓,project-proposed
BGDIA,/data/6/entries/8/entries/4/entries/3/name,T3. Roof,T3. 屋頂,project-proposed
BGDIA,/data/6/entries/9/name,Sundered Chains,破碎鎖鏈,project-proposed
BGDIA,/data/6/entries/9/entries/6/name,Infernal Pilgrim,煉獄聖地,project-proposed
BGDIA,/data/6/entries/10/name,The Wandering Emporium,流浪商城,project-proposed
BGDIA,/data/6/entries/10/entries/4/name,Story Hooks,故事動機,project-proposed
BGDIA,/data/6/entries/10/entries/5/name,"Mahadi, Emporium Master",商城之主馬哈迪,project-proposed
BGDIA,/data/6/entries/10/entries/5/entries/4/name,Roleplaying Mahadi,扮演馬哈迪,project-proposed
BGDIA,/data/6/entries/10/entries/5/entries/5/name,Mahadi's Deals,馬哈迪的交易,project-proposed
BGDIA,/data/6/entries/10/entries/5/entries/6/name,Mahadi and Zariel,馬哈迪與扎瑞爾,project-proposed
BGDIA,/data/6/entries/10/entries/5/entries/7/name,Mahadi and Lulu,馬哈迪與露露,project-proposed
BGDIA,/data/6/entries/10/entries/6/name,Approaching the Wandering Emporium,接近流浪商城,project-proposed
BGDIA,/data/6/entries/10/entries/7/name,Wandering Emporium Businesses,流浪商城的商店,project-proposed
BGDIA,/data/6/entries/10/entries/7/entries/1/name,Infernal Rapture,地獄極樂,project-proposed
BGDIA,/data/6/entries/10/entries/7/entries/1/entries/5/name,Dining Services,餐飲服務,project-proposed
BGDIA,/data/6/entries/10/entries/7/entries/1/entries/6/name,Spa Services,水療服務,project-proposed
BGDIA,/data/6/entries/10/entries/7/entries/2/name,Firesnake Forge,火蛇鍛爐,project-proposed
BGDIA,/data/6/entries/10/entries/7/entries/2/entries/2/name,Weapons and Armor,武器和護甲,project-proposed
BGDIA,/data/6/entries/10/entries/7/entries/2/entries/3/name,Infernal War Machine Repair,地獄戰爭機器修理,project-proposed
BGDIA,/data/6/entries/10/entries/7/entries/3/name,Burney the Barber,理髮師布妮,existing-site
BGDIA,/data/6/entries/10/entries/7/entries/3/entries/5/name,Barber Pricing,理髮價格,project-proposed
BGDIA,/data/6/entries/10/entries/7/entries/4/name,From Here to Avernus,從這裡到阿弗納斯,project-proposed
BGDIA,/data/6/entries/10/entries/7/entries/4/entries/2/name,Delivery Pricing,運輸費,project-proposed
BGDIA,/data/6/entries/10/entries/7/entries/4/entries/3/name,Notary Pricing,公證費,project-proposed
BGDIA,/data/6/entries/10/entries/7/entries/5/name,Ichor's Aweigh!,新鮮穢液！,project-proposed
BGDIA,/data/6/entries/10/entries/7/entries/5/entries/3/name,Demon Ichor Prices,惡魔穢液價格,project-proposed
BGDIA,/data/6/entries/10/entries/7/entries/6/name,Z'neth's Larva Farm,澤尼斯的幼蟲魔牧場,project-proposed
BGDIA,/data/6/entries/10/entries/7/entries/6/entries/3/name,Larvae,幼蟲魔們,existing-site
BGDIA,/data/6/entries/11/name,Zariel's Flying Fortress,扎瑞爾的飛行堡壘,project-proposed
BGDIA,/data/6/entries/11/entries/3/name,Infiltrating the Fortress,入侵堡壘,project-proposed
BGDIA,/data/6/entries/11/entries/3/entries/1/name,Rooftop Hatch,屋頂艙口,project-proposed
BGDIA,/data/6/entries/11/entries/3/entries/2/name,Signal Vents,訊號口,project-proposed
BGDIA,/data/6/entries/11/entries/3/entries/3/name,Soul Intake Pipe,靈魂抽取管道,project-proposed
BGDIA,/data/6/entries/11/entries/4/name,Moving the Fortress,開動堡壘,project-proposed
BGDIA,/data/6/entries/11/entries/5/name,Sabotaging the Fortress,破壞堡壘,project-proposed
BGDIA,/data/6/entries/11/entries/6/name,Stowing Away,偷渡,project-proposed
BGDIA,/data/6/entries/11/entries/7/name,Poor Devil: Thavius Kreeg,可憐的魔鬼：塔維斯·克雷格,project-proposed
BGDIA,/data/6/entries/11/entries/7/entries/7/name,Symbols and Shackles,符號與枷鎖,project-proposed
BGDIA,/data/6/entries/12/name,Roaming Encounter: Smiler the Defiler,漫遊遭遇：汙化者笑爺,project-proposed
BGDIA,/data/6/entries/12/entries/8/entries/0/name,Treasure,寶藏,existing-site
BGDIA,/data/7/name,Chapter 4: Sword of Zariel,第4章：扎瑞爾之劍,project-proposed
BGDIA,/data/7/entries/3/name,Approaching the Citadel,前往城砦,project-proposed
BGDIA,/data/7/entries/4/name,The Scab,大血痂,project-proposed
BGDIA,/data/7/entries/4/entries/1/name,Entering the Scab,進入血痂,project-proposed
BGDIA,/data/7/entries/4/entries/2/name,Interior Features,內部特徵,project-proposed
BGDIA,/data/7/entries/4/entries/3/name,Scab Locations,血痂的地區,project-proposed
BGDIA,/data/7/entries/4/entries/3/entries/1/name,S1. Oozing Entrance,S1. 黏嗒嗒的入口,project-proposed
BGDIA,/data/7/entries/4/entries/3/entries/2/name,S2. Angelic Window,S2. 天使之窗,project-proposed
BGDIA,/data/7/entries/4/entries/3/entries/3/name,S3. Drowned Hag,S3. 淹死的鬼婆,project-proposed
BGDIA,/data/7/entries/4/entries/3/entries/3/entries/3/name,Treasure,寶藏,existing-site
BGDIA,/data/7/entries/4/entries/3/entries/4/name,S4. Bloody Downpour,S4. 血雨傾盆,project-proposed
BGDIA,/data/7/entries/4/entries/3/entries/5/name,S5. Food Fight,S5. 奪食之戰,project-proposed
BGDIA,/data/7/entries/4/entries/3/entries/5/entries/3/name,Treasure,寶藏,existing-site
BGDIA,/data/7/entries/4/entries/3/entries/6/name,S6. Torture Chamber,S6. 拷問室,project-proposed
BGDIA,/data/7/entries/4/entries/3/entries/6/entries/4/name,Chains,鏈條,project-proposed
BGDIA,/data/7/entries/4/entries/3/entries/6/entries/5/name,Roleplaying Alazub,扮演埃拉札布,project-proposed
BGDIA,/data/7/entries/4/entries/3/entries/7/name,S7. Trantolox's Larder,S7. 川託洛克斯的儲藏室,project-proposed
BGDIA,/data/7/entries/4/entries/3/entries/8/name,S8. Hag's Lair,S8. 鬼婆的巢穴,project-proposed
BGDIA,/data/7/entries/4/entries/3/entries/8/entries/3/name,Treasure,寶藏,existing-site
BGDIA,/data/7/entries/4/entries/3/entries/9/name,S9. Digging Demons,S9. 挖掘中的惡魔們,project-proposed
BGDIA,/data/7/entries/4/entries/3/entries/10/name,S10. Crokek'toeck's Prison,S10. 咔洛咯克托克的監獄,project-proposed
BGDIA,/data/7/entries/4/entries/3/entries/11/name,S11. Statue of Yeenoghu,S11. 耶諾古的雕像,project-proposed
BGDIA,/data/7/entries/4/entries/3/entries/12/name,S12. Trantolox's Chamber,S12. 川託洛克斯的房間,project-proposed
BGDIA,/data/7/entries/4/entries/3/entries/12/entries/3/name,Treasure,寶藏,existing-site
BGDIA,/data/7/entries/4/entries/3/entries/13/name,S13. Cackling Gnolls,S13. 咯咯笑的鬣狗人,project-proposed
BGDIA,/data/7/entries/4/entries/3/entries/14/name,S14. Entrance to the Bleeding Citadel,S14. 湧血城砦的入口,project-proposed
BGDIA,/data/7/entries/4/entries/3/entries/14/entries/4/name,Doors,門,existing-site
BGDIA,/data/7/entries/4/entries/3/entries/14/entries/5/name,Character Advancement,角色升級,existing-site
BGDIA,/data/7/entries/5/name,Entering the Citadel,進入城砦,project-proposed
BGDIA,/data/7/entries/5/entries/9/name,Yael's Ghost,雅埃爾的靈魂,project-proposed
BGDIA,/data/7/entries/6/name,Idyllglen,艾德爾格蘭,project-proposed
BGDIA,/data/7/entries/6/entries/1/name,Idyllglen History,艾德爾格蘭的歷史,project-proposed
BGDIA,/data/7/entries/6/entries/2/name,Idyllglen Features,艾德爾格蘭特徵,project-proposed
BGDIA,/data/7/entries/6/entries/2/entries/1/name,Borders,邊界,existing-site
BGDIA,/data/7/entries/6/entries/2/entries/2/name,Burning Buildings,燃燒的房屋,project-proposed
BGDIA,/data/7/entries/6/entries/2/entries/3/name,Burning Trees,燃燒的樹木,project-proposed
BGDIA,/data/7/entries/6/entries/2/entries/4/name,Townsfolk,鎮民,project-proposed
BGDIA,/data/7/entries/6/entries/2/entries/5/name,Character Death,角色死亡,project-proposed
BGDIA,/data/7/entries/6/entries/3/name,Idyllglen Locations,艾德爾格蘭地區,project-proposed
BGDIA,/data/7/entries/6/entries/3/entries/2/name,I1. Idyll Road,I1. 艾德爾路,project-proposed
BGDIA,/data/7/entries/6/entries/3/entries/3/name,I2. Statue of Zariel,I2. 扎瑞爾的雕像,project-proposed
BGDIA,/data/7/entries/6/entries/3/entries/4/name,I3. Temple of Lathander,I3. 洛山達的神殿,project-proposed
BGDIA,/data/7/entries/6/entries/3/entries/4/entries/5/name,Roleplaying Jhessa Brightstar,扮演傑莎·明星,project-proposed
BGDIA,/data/7/entries/6/entries/4/name,Idyllglen Events,艾德爾格蘭事件,project-proposed
BGDIA,/data/7/entries/6/entries/4/entries/1/name,Event 1. Characters' Arrival,事件1. 角色到達,project-proposed
BGDIA,/data/7/entries/6/entries/4/entries/1/entries/3/name,Gnolls,鬣狗人,existing-site
BGDIA,/data/7/entries/6/entries/4/entries/1/entries/4/name,Cart and Dretches,貨車與怯魔們,project-proposed
BGDIA,/data/7/entries/6/entries/4/entries/1/entries/5/name,Giant Hyena and Mastiff,巨鬣狗與獒犬,project-proposed
BGDIA,/data/7/entries/6/entries/4/entries/1/entries/6/name,Hezrou,狂蟾魔,existing-site
BGDIA,/data/7/entries/6/entries/4/entries/1/entries/7/name,Next Event,下一個事件,project-proposed
BGDIA,/data/7/entries/6/entries/4/entries/2/name,Event 2. Yeenoghu's Champion,事件2. 耶諾古的鬥士,project-proposed
BGDIA,/data/7/entries/6/entries/4/entries/2/entries/3/name,Next Event,下一個事件,project-proposed
BGDIA,/data/7/entries/6/entries/4/entries/3/name,Event 3. Madness Reigns,事件3. 瘋狂渴權,project-proposed
BGDIA,/data/7/entries/6/entries/4/entries/3/entries/5/name,Next Event,下一個事件,project-proposed
BGDIA,/data/7/entries/6/entries/4/entries/4/name,Event 4. Unsettling Calm,事件4. 大戰前的短暫和平,project-proposed
BGDIA,/data/7/entries/6/entries/4/entries/4/entries/3/name,Next Event,下一個事件,project-proposed
BGDIA,/data/7/entries/6/entries/4/entries/5/name,Event 5. Renewed Assault,事件5. 新一輪進攻,project-proposed
BGDIA,/data/7/entries/6/entries/4/entries/5/entries/3/name,Next Event,下一個事件,project-proposed
BGDIA,/data/7/entries/6/entries/4/entries/6/name,Event 6. Yeenoghu,事件6. 耶諾古,project-proposed
BGDIA,/data/7/entries/6/entries/4/entries/6/entries/3/name,Next Event,下一個事件,project-proposed
BGDIA,/data/7/entries/6/entries/4/entries/7/name,Event 7. Zariel's Arrival,事件7. 扎瑞爾降臨,project-proposed
BGDIA,/data/7/entries/7/name,Claiming the Sword,執握寶劍,project-proposed
BGDIA,/data/7/entries/7/entries/6/name,Character Advancement,角色升級,existing-site
BGDIA,/data/8/name,Chapter 5: Escape from Avernus,第5章：逃離阿弗納斯,project-proposed
BGDIA,/data/8/entries/5/name,Who Should Rule Avernus?,誰應該統治阿弗納斯？,project-proposed
BGDIA,/data/8/entries/5/entries/1/name,Redeeming Zariel,救贖扎瑞爾,project-proposed
BGDIA,/data/8/entries/5/entries/1/entries/1/name,Presenting the Sword,獻劍,project-proposed
BGDIA,/data/8/entries/5/entries/1/entries/2/name,Zariel's Redemption,扎瑞爾的救贖,project-proposed
BGDIA,/data/8/entries/5/entries/2/name,Zariel's Wrath,扎瑞爾的憤怒,project-proposed
BGDIA,/data/8/entries/5/entries/2/entries/3/name,"Baphomet, Kostchtchie, or Yeenoghu",巴弗滅，科斯徹奇或耶諾古,project-proposed
BGDIA,/data/8/entries/5/entries/2/entries/4/name,Bel,貝爾,existing-site
BGDIA,/data/8/entries/5/entries/2/entries/5/name,Gargauth,加葛斯,project-proposed
BGDIA,/data/8/entries/5/entries/2/entries/6/name,Tiamat,提亞馬特,existing-site
BGDIA,/data/8/entries/5/entries/3/name,Serving Zariel,服從扎瑞爾,project-proposed
BGDIA,/data/8/entries/5/entries/3/entries/1/name,Souls are Forfeit,剝奪靈魂,project-proposed
BGDIA,/data/8/entries/5/entries/3/entries/2/name,Zariel's Sword is Destroyed,扎瑞爾之劍被摧毀,project-proposed
BGDIA,/data/8/entries/5/entries/3/entries/3/name,Lulu Falls,露露墮落,project-proposed
BGDIA,/data/8/entries/5/entries/4/name,Ruling Avernus,統治阿弗納斯,project-proposed
BGDIA,/data/8/entries/6/name,Will Elturel Be Saved?,艾爾托瑞爾會得救嗎？,project-proposed
BGDIA,/data/8/entries/6/entries/2/name,Forging the Blade of Avernus,鑄造阿弗納斯之刃,project-proposed
BGDIA,/data/8/entries/6/entries/3/name,Breaking the Chains,打破枷鎖,project-proposed
BGDIA,/data/8/entries/6/entries/3/entries/2/name,Ire of Tiamat,提亞瑪特之怒,project-proposed
BGDIA,/data/8/entries/6/entries/3/entries/3/name,Jaws of Crokek'toeck,咔洛咯克托克之頜,project-proposed
BGDIA,/data/8/entries/6/entries/4/name,Breaking the Contract,打破契約,project-proposed
BGDIA,/data/8/entries/6/entries/4/entries/3/name,The Fate of Thavius Kreeg,塔維斯·克雷格的命運,project-proposed
BGDIA,/data/8/entries/6/entries/4/entries/3/entries/1/name,Killing Thavius,殺死塔維斯,project-proposed
BGDIA,/data/8/entries/6/entries/4/entries/3/entries/2/name,Mercy for the Fallen,憐憫墮落之人,project-proposed
BGDIA,/data/8/entries/6/entries/5/name,The Ultimate Sacrifice,終極犧牲,project-proposed
BGDIA,/data/8/entries/6/entries/5/entries/4/name,Relinquishing the Sword,放棄聖劍,project-proposed
BGDIA,/data/8/entries/6/entries/6/name,Making a Deal with Zariel,和扎瑞爾做交易,project-proposed
BGDIA,/data/8/entries/6/entries/6/entries/1/name,To Destroy a Demon Lord,消滅惡魔領主,project-proposed
BGDIA,/data/8/entries/6/entries/6/entries/2/name,Shield of the Hidden Lord,隱藏領主的盾牌,existing-site
BGDIA,/data/8/entries/6/entries/7/name,Dealing with the Companion,處理伴陽,project-proposed
BGDIA,/data/8/entries/6/entries/7/entries/2/name,Unlocking the Companion,解鎖伴陽,project-proposed
BGDIA,/data/8/entries/6/entries/7/entries/3/name,Shattering the Companion,粉碎伴陽,project-proposed
BGDIA,/data/8/entries/6/entries/7/entries/4/name,The Planetar's Power,異界神侍的力量,project-proposed
BGDIA,/data/8/entries/7/name,Endgame in Elturel,艾爾托瑞爾的終局,project-proposed
BGDIA,/data/8/entries/7/entries/2/name,Event 1: River's Edge,事件1：河邊,project-proposed
BGDIA,/data/8/entries/7/entries/3/name,Event 2: Field of Flames,事件2: 火焰之地,project-proposed
BGDIA,/data/8/entries/7/entries/3/entries/6/entries/0/name,Treasure,寶藏,existing-site
BGDIA,/data/8/entries/7/entries/4/name,Event 3: Showdown with Zariel,事件3: 決戰扎瑞爾,project-proposed
BGDIA,/data/9/name,Baldur's Gate Gazetteer,博德之門地理志,project-proposed
BGDIA,/data/9/entries/4/name,History of Baldur's Gate,博德之門的歷史,project-proposed
BGDIA,/data/9/entries/4/entries/1/name,Founding Baldur's Gate,建立博德之門,project-proposed
BGDIA,/data/9/entries/4/entries/2/name,Order in Baldur's Gate,博德之門的秩序,project-proposed
BGDIA,/data/9/entries/4/entries/3/name,Bhaalspawn,巴爾之子,project-proposed
BGDIA,/data/9/entries/5/name,Baldur's Gate Today,現今的博德之門,project-proposed
BGDIA,/data/9/entries/5/entries/8/name,Baldur's Gate and Its Coat of Arms,博德之門及其紋章,project-proposed
BGDIA,/data/9/entries/5/entries/10/name,"Neighbors, Rivals, and Allies",鄰居、對手和盟友,project-proposed
BGDIA,/data/9/entries/5/entries/10/entries/3/name,Candlekeep,燭堡,project-proposed
BGDIA,/data/9/entries/5/entries/10/entries/4/name,Elturel,艾爾托瑞爾,project-proposed
BGDIA,/data/9/entries/5/entries/10/entries/5/name,Port Nyanzaru,南扎路港,project-proposed
BGDIA,/data/9/entries/6/name,Government,政治,project-proposed
BGDIA,/data/9/entries/6/entries/2/name,Council of Four,四人議會,project-proposed
BGDIA,/data/9/entries/6/entries/2/entries/1/name,Grand Duke Ulder Ravengard,烏爾德·瑞文嘉德大公爵,project-proposed
BGDIA,/data/9/entries/6/entries/2/entries/2/name,Duke Belynne Stelmane,貝萊恩·斯特梅公爵,project-proposed
BGDIA,/data/9/entries/6/entries/2/entries/3/name,Duke Dillard Portyr,迪拉德·波特爾公爵,project-proposed
BGDIA,/data/9/entries/6/entries/2/entries/4/name,Duke Thalamra Vanthampur,薩納姆娜·范薩普爾公爵,existing-site
BGDIA,/data/9/entries/6/entries/3/name,Military,軍用,existing-site
BGDIA,/data/9/entries/6/entries/3/entries/1/name,The Flaming Fist,焰拳,project-proposed
BGDIA,/data/9/entries/6/entries/3/entries/2/name,The Watch,守望者,project-proposed
BGDIA,/data/9/entries/6/entries/4/name,Guard Reactions,守衛反應,project-proposed
BGDIA,/data/9/entries/6/entries/5/name,Law and Order,律法與秩序,project-proposed
BGDIA,/data/9/entries/7/name,Citizenry,市民,project-proposed
BGDIA,/data/9/entries/7/entries/2/name,Commoners and Crews,平民和船員,project-proposed
BGDIA,/data/9/entries/7/entries/2/entries/5/name,Noteworthy Laws,值得注意的法律,project-proposed
BGDIA,/data/9/entries/7/entries/2/entries/5/entries/1/name,Foreign Agents,外國代理人,project-proposed
BGDIA,/data/9/entries/7/entries/2/entries/5/entries/2/name,Livestock Restriction,牲畜限制,project-proposed
BGDIA,/data/9/entries/7/entries/3/name,Patriars,族長,project-proposed
BGDIA,/data/9/entries/7/entries/3/entries/8/name,Prominent Patriar Families,著名族長家族,project-proposed
BGDIA,/data/9/entries/8/name,Economy and Trade,經濟與貿易,project-proposed
BGDIA,/data/9/entries/8/entries/4/name,Professional Guilds,專業行會,project-proposed
BGDIA,/data/9/entries/9/name,Religion,宗教,existing-site
BGDIA,/data/9/entries/9/entries/3/name,Dead Three,死亡三神,project-proposed
BGDIA,/data/9/entries/9/entries/4/name,Gond,貢德,existing-site
BGDIA,/data/9/entries/9/entries/5/name,Helm,海姆,existing-site
BGDIA,/data/9/entries/9/entries/6/name,Ilmater,伊爾梅特,existing-site
BGDIA,/data/9/entries/9/entries/7/name,Oghma,歐格瑪,existing-site
BGDIA,/data/9/entries/9/entries/8/name,Siamorphe,賽雅茉芙,project-proposed
BGDIA,/data/9/entries/9/entries/9/name,Tymora,泰摩拉,existing-site
BGDIA,/data/9/entries/9/entries/10/name,Umberlee,安博裡,existing-site
BGDIA,/data/9/entries/10/name,Dangers in Baldur's Gate,博德之門的危險,project-proposed
BGDIA,/data/9/entries/10/entries/1/name,The Guild,公會,project-proposed
BGDIA,/data/9/entries/10/entries/1/entries/8/name,Nine-Fingers Keene,九指基恩,existing-site
BGDIA,/data/9/entries/10/entries/2/name,The Dead Three,死亡三神,project-proposed
BGDIA,/data/9/entries/10/entries/2/entries/6/name,Prominent Guild Kingpins,顯赫的行會頭目,project-proposed
BGDIA,/data/9/entries/10/entries/2/entries/6/entries/1/name,Goblin Behnie,地精貝尼,project-proposed
BGDIA,/data/9/entries/10/entries/2/entries/6/entries/2/name,Straightstick,直棍,project-proposed
BGDIA,/data/9/entries/10/entries/2/entries/6/entries/3/name,The Whiskey Lady,威士忌女士,project-proposed
BGDIA,/data/9/entries/10/entries/3/name,Murder,謀殺,project-proposed
BGDIA,/data/9/entries/11/name,City Landmarks,城市地標,project-proposed
BGDIA,/data/9/entries/11/entries/2/name,The Gates,城門,project-proposed
BGDIA,/data/9/entries/11/entries/3/name,Gray Harbor,灰港,project-proposed
BGDIA,/data/9/entries/11/entries/4/name,Dusthawk Hill,塵鷹山,project-proposed
BGDIA,/data/9/entries/12/name,Upper City,上城區,project-proposed
BGDIA,/data/9/entries/12/entries/9/name,Gates,大門,project-proposed
BGDIA,/data/9/entries/12/entries/10/name,Neighborhoods,社群,project-proposed
BGDIA,/data/9/entries/12/entries/11/name,The Old Wall,老城牆,project-proposed
BGDIA,/data/9/entries/12/entries/11/entries/3/name,Green Lights in the Fog,霧中的綠光,project-proposed
BGDIA,/data/9/entries/12/entries/11/entries/3/entries/1/name,Fog,霧,existing-site
BGDIA,/data/9/entries/12/entries/11/entries/3/entries/2/name,Green Lights,綠光,project-proposed
BGDIA,/data/9/entries/12/entries/12/name,Patriar Manors,族長莊園,project-proposed
BGDIA,/data/9/entries/12/entries/13/name,Upper City Gazetteer,上城區地名詞典,project-proposed
BGDIA,/data/9/entries/12/entries/13/entries/1/name,Bormul House,博姆爾莊園,project-proposed
BGDIA,/data/9/entries/12/entries/13/entries/2/name,Distant Shores,遠岸,project-proposed
BGDIA,/data/9/entries/12/entries/13/entries/3/name,Eomane House,艾奧梅恩宅邸,project-proposed
BGDIA,/data/9/entries/12/entries/13/entries/4/name,Hall of Wonders,奇蹟之廳,project-proposed
BGDIA,/data/9/entries/12/entries/13/entries/5/name,Harbreeze Bakery,港風麵包坊,project-proposed
BGDIA,/data/9/entries/12/entries/13/entries/6/name,Helm and Cloak,頭盔與斗篷,project-proposed
BGDIA,/data/9/entries/12/entries/13/entries/7/name,High Hall,至高大廳,project-proposed
BGDIA,/data/9/entries/12/entries/13/entries/8/name,High House of Wonders,奇蹟高殿,project-proposed
BGDIA,/data/9/entries/12/entries/13/entries/9/name,Hhune House,休恩莊園,project-proposed
BGDIA,/data/9/entries/12/entries/13/entries/10/name,Lady's Hall,女士大廳,project-proposed
BGDIA,/data/9/entries/12/entries/13/entries/11/name,Ramazith's Tower,拉馬齊斯之塔,project-proposed
BGDIA,/data/9/entries/12/entries/13/entries/12/name,Rillyn House,裡林莊園,project-proposed
BGDIA,/data/9/entries/12/entries/13/entries/13/name,Three Old Kegs,三個老桶,project-proposed
BGDIA,/data/9/entries/12/entries/13/entries/14/name,The Undercellar,地下室,project-proposed
BGDIA,/data/9/entries/12/entries/13/entries/15/name,Unrolling Scroll,展開的卷軸,project-proposed
BGDIA,/data/9/entries/12/entries/13/entries/16/name,Vanthampur Villa,范薩普爾別墅,project-proposed
BGDIA,/data/9/entries/12/entries/13/entries/17/name,Watch Citadel,守望堡壘,project-proposed
BGDIA,/data/9/entries/12/entries/13/entries/18/name,Watchful Shield,警惕之盾,project-proposed
BGDIA,/data/9/entries/12/entries/13/entries/19/name,The Wide,廣闊之地,project-proposed
BGDIA,/data/9/entries/12/entries/13/entries/19/entries/3/name,Statue of Minsc and Boo,米斯和布的雕像,project-proposed
BGDIA,/data/9/entries/13/name,Lower City,下城區,project-proposed
BGDIA,/data/9/entries/13/entries/2/name,Gates,大門,project-proposed
BGDIA,/data/9/entries/13/entries/3/name,Neighborhoods,社群,project-proposed
BGDIA,/data/9/entries/13/entries/4/name,Crew Territories,團隊領地,project-proposed
BGDIA,/data/9/entries/13/entries/5/name,Lower City Gazetteer,下城區地理志,project-proposed
BGDIA,/data/9/entries/13/entries/5/entries/1/name,Baldur's Mouth,巴爾德爾之口,project-proposed
BGDIA,/data/9/entries/13/entries/5/entries/2/name,Blade and Stars,刀鋒與星辰,project-proposed
BGDIA,/data/9/entries/13/entries/5/entries/3/name,Blushing Mermaid,臉紅的美人魚,project-proposed
BGDIA,/data/9/entries/13/entries/5/entries/4/name,Candulhallow's Funeral Arrangements,坎杜洛霍洛的葬禮安排,project-proposed
BGDIA,/data/9/entries/13/entries/5/entries/5/name,Counting House,會計所,project-proposed
BGDIA,/data/9/entries/13/entries/5/entries/6/name,Eastway Expeditions,東道探險隊,project-proposed
BGDIA,/data/9/entries/13/entries/5/entries/7/name,Elfsong Tavern,精靈之歌酒館,project-proposed
BGDIA,/data/9/entries/13/entries/5/entries/8/name,Felogyr's Fireworks,費洛吉爾的焰火,project-proposed
BGDIA,/data/9/entries/13/entries/5/entries/9/name,Garmult's House of Mastery,加穆爾特武藝館,project-proposed
BGDIA,/data/9/entries/13/entries/5/entries/10/name,Harborside Hospital,海濱醫院,project-proposed
BGDIA,/data/9/entries/13/entries/5/entries/11/name,Hissing Stones,嘶嘶石,project-proposed
BGDIA,/data/9/entries/13/entries/5/entries/12/name,Insight Park,洞察公園,project-proposed
BGDIA,/data/9/entries/13/entries/5/entries/13/name,Jopalin's,喬帕林的,project-proposed
BGDIA,/data/9/entries/13/entries/5/entries/14/name,Low Lantern,矮提燈,project-proposed
BGDIA,/data/9/entries/13/entries/5/entries/15/name,Mandorcai's Mansion,曼多卡伊的大廈,project-proposed
BGDIA,/data/9/entries/13/entries/5/entries/16/name,Seatower of Balduran,巴爾杜蘭的海塔,project-proposed
BGDIA,/data/9/entries/13/entries/5/entries/17/name,Seskergates,塞斯克爾門,project-proposed
BGDIA,/data/9/entries/13/entries/5/entries/18/name,Sewer Keep,下水道守衛,project-proposed
BGDIA,/data/9/entries/13/entries/5/entries/19/name,Shrine of the Suffering,苦難聖殿,project-proposed
BGDIA,/data/9/entries/13/entries/5/entries/20/name,Smilin' Boar,微笑野豬,project-proposed
BGDIA,/data/9/entries/13/entries/5/entries/21/name,Sorcerous Sundries,魔法雜貨,project-proposed
BGDIA,/data/9/entries/13/entries/5/entries/22/name,Water Queen's House,水之女王之屋,project-proposed
BGDIA,/data/9/entries/14/name,Outer City,外城區,project-proposed
BGDIA,/data/9/entries/14/entries/3/name,Approaching the City,接近城市,project-proposed
BGDIA,/data/9/entries/14/entries/4/name,Neighborhoods,社群,project-proposed
BGDIA,/data/9/entries/14/entries/5/name,Outer City Gazetteer,外城公報,project-proposed
BGDIA,/data/9/entries/14/entries/5/entries/5/name,Balduran Looks Out to Sea,巴爾杜蘭望向大海,project-proposed
BGDIA,/data/9/entries/14/entries/5/entries/6/name,Cliffside Cemetery,懸崖墓地,project-proposed
BGDIA,/data/9/entries/14/entries/5/entries/7/name,Church of Last Hope,最後的希望教堂,project-proposed
BGDIA,/data/9/entries/14/entries/5/entries/8/name,Danthelon's Dancing Axe,丹瑟隆的跳舞斧,project-proposed
BGDIA,/data/9/entries/14/entries/5/entries/9/name,Garynmor Stables and Menagerie,加里姆諾馬廄和動物園,project-proposed
BGDIA,/data/9/entries/14/entries/5/entries/10/name,Hamhocks Slaughterhouse,火腿屠場,project-proposed
BGDIA,/data/9/entries/14/entries/5/entries/11/name,Little Calimshan,小卡利姆沙,project-proposed
BGDIA,/data/9/entries/14/entries/5/entries/12/name,Oasis Theater,綠洲劇院,project-proposed
BGDIA,/data/9/entries/14/entries/5/entries/13/name,Riverveins,瑞弗文,project-proposed
BGDIA,/data/9/entries/14/entries/5/entries/14/name,Whitkeep Hostel,惠特堡旅舍,project-proposed
BGDIA,/data/9/entries/14/entries/5/entries/15/name,Wyrm's Crossing,飛龍渡,project-proposed
BGDIA,/data/9/entries/14/entries/5/entries/16/name,Wyrm's Rock,龍之巖,project-proposed
BGDIA,/data/9/entries/15/name,Beyond Baldur's Gate,博德之門外,project-proposed
BGDIA,/data/9/entries/16/name,Baldur's Gate Character Backgrounds,博德之門角色背景,project-proposed
BGDIA,/data/9/entries/17/name,Dark Secrets,黑暗秘密,project-proposed
BGDIA,/data/9/entries/17/entries/3/name,Conspiracy in Baldur's Gate,博德之門的陰謀,project-proposed
BGDIA,/data/9/entries/17/entries/3/entries/1/name,Conspiracy Details,陰謀細節,project-proposed
BGDIA,/data/9/entries/17/entries/3/entries/2/name,Roles in the Conspiracy,陰謀中的角色,project-proposed
BGDIA,/data/9/entries/17/entries/3/entries/3/name,Conspiracy Consequences,陰謀後果,project-proposed
BGDIA,/data/9/entries/17/entries/4/name,Murder in Baldur's Gate,博德之門的謀殺案,project-proposed
BGDIA,/data/9/entries/17/entries/4/entries/1/name,Murder Details,謀殺細節,project-proposed
