book,context,page,type,classification_confidence,english,zh_tw
BGDIA,data/4/entries/2/entries/8/entries/2/entries/0/rows/3/0,98,TABLE,0.99,Enchantment,惑控
BGDIA,data/4/entries/2/entries/8/entries/2/entries/0/rows/3/1,98,TABLE,0.99,The standing stone casts {@spell confusion} on you (save {@dc 15}). The spell lasts for 1 minute.,這塊立石對你釋放法術{@spell confusion||困惑術}（豁免{@dc 15}）。法術持續 1 分鐘。
BGDIA,data/4/entries/2/entries/8/entries/2/entries/0/rows/4/0,98,TABLE,0.99,Evocation,塑能
BGDIA,data/4/entries/2/entries/8/entries/2/entries/0/rows/4/1,98,TABLE,0.99,"The standing stone casts {@spell magic missile}, targeting you with five missiles.",這塊立石對你釋放有 5 發飛彈的{@spell magic missile||魔法飛彈}。
BGDIA,data/4/entries/2/entries/8/entries/2/entries/0/rows/5/0,98,TABLE,0.99,Illusion,幻術
BGDIA,data/4/entries/2/entries/8/entries/2/entries/0/rows/5/1,98,TABLE,0.99,An illusory swarm of harmless bats or pigeons (DM's choice) flutters over your head for the next hour. A {@spell dispel magic} cast on the swarm ends the effect.,接下來 1 小時裡一群無害的蝙蝠或者鴿子幻影在你的頭頂盤旋。{@spell dispel magic||解除魔法}可以結束這個效應。
BGDIA,data/4/entries/2/entries/8/entries/2/entries/0/rows/6/0,98,TABLE,0.99,Necromancy,死靈
BGDIA,data/4/entries/2/entries/8/entries/2/entries/0/rows/6/1,98,TABLE,0.99,You also take 30 necrotic damage from the standing stone.,你從立石上再受到 30 點暗蝕傷害。
BGDIA,data/4/entries/2/entries/8/entries/2/entries/0/rows/7/0,98,TABLE,0.99,Transmutation,變化
BGDIA,data/4/entries/2/entries/8/entries/2/entries/0/rows/7/1,98,TABLE,0.99,Your skin turns blue for the next 24 hours. A {@spell remove curse} spell ends the effect on you.,你在接下來的 24 小時裡皮膚變成藍色。{@spell remove curse||移除詛咒}可以結束這個效應。
BGDIA,data/4/entries/2/entries/8/entries/3/name,99,HEADING_LABEL,0.99,Development,發展
BGDIA,data/4/entries/2/entries/8/entries/3/entries/0,99,DM_INSTRUCTION,0.85,"Dropping its disguise, the barlgura demon implores the characters to seek out Mephistopheles and return with an answer to his puzzle. The barlgura then gives them directions to a magic mirror (the Mirror of Mephistar) that can be used to gaze into Cania and contact the archdevil. If the characters win over Mephistopheles, Ubbalux promises to guide them to someone who can help them find the Bleeding Citadel.",解除了他的偽裝，這隻惡猿魔乞求角色們去找到墨菲斯托費勒斯並且帶回他謎題的答案。然後這隻惡猿魔會給他們指出一個魔鏡（梅菲斯特之鏡）的方向，這個魔鏡可以用來窺見卡尼亞以及和那位魔鬼大公聯絡。如果角色們成功說服了墨菲斯托費勒斯，烏巴盧克斯承諾會帶著他們找到能夠幫忙找到湧血城砦的人。
BGDIA,data/4/entries/3/name,99,HEADING_LABEL,0.99,Mirror of Mephistar,梅菲斯特之鏡
BGDIA,data/4/entries/3/entries/0,99,NARRATIVE,0.8,"{@i Mirror, mirror, made of ice—look within, but at what price}?",{@i 鏡子，鏡子，由冰製成，入眼亦是冰雪，但是——代價是什麼呢？}?
BGDIA,data/4/entries/3/entries/1,99,NARRATIVE,0.8,—The Cartographer,——製圖師
BGDIA,data/4/entries/3/entries/2,99,DM_INSTRUCTION,0.85,"When the characters arrive at this location, read or paraphrase the following boxed text to the players:",當角色們到達這個位置時，請向玩家們朗讀或者意譯下列框內文字：
BGDIA,data/4/entries/3/entries/3/entries/0,99,READ_ALOUD,0.99,"A giant slab of ice is wedged at the end of this craggy ravine. Through its surface, you glimpse a glacial landscape draped in snow.",一塊巨大的冰鑲嵌在這個崎嶇峽谷的盡頭。透過它的表面，你可以看到覆蓋著積雪的冰川景象。
BGDIA,data/4/entries/3/entries/4,99,MIXED,0.85,"Anyone who gazes into the surface of this 20-foot-tall mirror of ice sees their reflection as soulless, haggard, and encrusted with rime. This apparition stands in a frozen tundra, desolate save for a tower of ice far in the distance. Characters who succeed on a {@dc 25} Intelligence ({@skill Arcana}) check recognize the tower as Mephistar, lair of the archdevil Mephistopheles.",任何一個凝視著這面 20 尺高的冰鏡的人都會看到他們的倒影，那沒有靈魂、形容枯槁、覆著冰霜的倒影。這個倒影站在一片冰凍的苔原上，除了遠處的一座冰塔之外，只剩荒涼。成功透過一次{@dc 25}的智力（{@skill Arcana||奧秘}）檢定的角色可以辨別出這座塔就是魔鬼大公墨菲斯托費勒斯的巢穴。
BGDIA,data/4/entries/3/entries/5,99,MIXED,0.85,"Any character who witnesses their reflection in the mirror must succeed on a {@dc 20} Intelligence saving throw or become {@condition stunned} for 1 minute. As they gaze {@condition stunned} into their reflection's eyes, Mephistopheles gains access to all their thoughts, fears, and knowledge, learning of their mission to retrieve Zariel's sword and free Elturel (see ""Development"" below).","任何在鏡子中看到自己倒影的角色必須成功透過一次{@dc 20}的智力豁免，否則將被{@condition stunned||震懾} 1 分鐘。當他們在{@condition stunned||震懾}狀態下凝視著他們倒影的眼睛時，墨菲斯托費勒斯就獲得了他們所有的想法、恐懼和知識，知曉了他們的任務——奪回扎瑞爾之劍，解放艾爾托瑞爾(請參閱下文的""發展"")。"
BGDIA,data/4/entries/3/entries/6/name,99,HEADING_LABEL,0.99,The Emissary,使節
BGDIA,data/4/entries/3/entries/6/entries/0,99,DM_INSTRUCTION,0.85,"Shortly after arriving here, the characters see one of Mephistopheles's emissaries in the mirror: a {@creature cambion} named Rigorath. The emissary, only visible in the icy world beyond the mirror, swoops down from the direction of the tower. His skin is cadaver-blue, and his face is frozen in a scream. Rigorath holds a kettle of steaming water in one hand. Before speaking, he pours the boiling water over his face to thaw it out. After each utterance, the ice spreads over his face again, freezing into an expression of pained anguish.",到達這裡不久之後，角色們會在鏡子裡看到墨菲斯托費利斯的使節之一：一名叫做瑞戈拉斯的{@creature cambion||坎比翁}。這位使節，只有在鏡子另一邊的冰雪世界才可見，他從塔的方向俯衝過來。他的皮膚如屍體般發青，一個吶喊的表情被凍結在他的臉上。瑞戈拉斯有一隻手拿著一壺熱氣騰騰的水。在說話之前，它會先把開水倒在他的臉上來解凍。在每說完一句話後，他的臉上就又泛起了一層冰，凍結出一種極度痛苦的表情。
BGDIA,data/4/entries/3/entries/6/entries/1,99,DM_INSTRUCTION,0.85,"Rigorath can perceive the characters though the mirror but can't pass through its surface, nor can the characters pass through the mirror or target Rigorath with spells or attacks. Rigorath tries to broker an infernal pact with the characters on behalf of his master Mephistopheles, offering them knowledge and power in return for their assistance:",瑞戈拉斯可以透過鏡子感知到角色們但是不能穿過鏡子的表面，角色們當然也同樣不能穿過鏡子或者以瑞戈拉斯為目標釋放攻擊或者法術。瑞戈拉斯代表他的主人墨菲斯托費勒斯嘗試和角色們達成一份地獄契約，提供給角色們知識和力量作為他們協助的回報：
BGDIA,data/4/entries/3/entries/6/entries/2/items/0,99,DM_INSTRUCTION,0.85,"To fulfill their end of the bargain, the characters must dam the flow of the River Styx where it spills into a nearby slime-filled chasm (see ""{@area Pit of Shummrath|20d|x}"").","為了履行他們的交易，角色們必須在冥河的水流中築起一道堤壩，在冥河水會流入附近一個充滿粘液的深坑的地方築起堤壩（請參閱""{@area 舒姆拉斯之坑|20d|x}""）。"
BGDIA,data/4/entries/3/entries/6/entries/2/items/1,99,DM_INSTRUCTION,0.85,"If the characters fulfill their side of the bargain, Rigorath grants them rare knowledge: a secret they desire and a permanent +1 increase to each character's Intelligence or Wisdom score.",如果角色履行了他們這邊的交易內容，瑞戈拉斯會給予他們珍稀的知識：一個他們渴望的秘密，與此同時每個角色的智力或者感知屬性永久+1。
BGDIA,data/4/entries/3/entries/6/entries/2/items/2,99,DM_INSTRUCTION,0.85,"Characters who came here from the Obelisk (see ""{@area The Obelisk|203|x}"") can bargain with Rigorath for the means to release Ubbalux from the standing stones. In this case, his terms are the same.","從方尖碑(請參閱""{@area 方尖碑|203|x}"")來到這裡的角色們可以與瑞戈拉斯交易以獲得從立石陣中釋放烏巴盧克斯的方法。在這種情況下，瑞戈拉斯提出的條款是一樣的。"
BGDIA,data/4/entries/3/entries/6/entries/3,99,DM_INSTRUCTION,0.85,"Rigorath refuses to explain why Mephistopheles wants the River Styx dammed. His master is wary of angering Zariel and refuses to grant directions to the Bleeding Citadel. If the characters agree to Mephistopheles's pact, Rigorath etches the terms onto the surface of the mirror. The words form into chunks of ice on the group's side, which Rigorath instructs them to chisel off, melt, and then drink to seal the bargain.",瑞戈拉斯會拒絕解釋為什麼墨菲斯托費勒斯要在冥河上築壩。他的主人擔心激怒扎瑞爾並會拒絕提供前往湧血城砦的路線。如果角色們同意了墨菲斯托費勒斯的契約，他就會把這些條款蝕刻在鏡子的表面上。這些字在角色們的這一邊形成了大塊的冰塊，瑞戈拉斯要求他們把這些冰塊鑿開，融化，然後喝下去以確保交易的成交。
BGDIA,data/4/entries/3/entries/6/entries/4,99,DM_INSTRUCTION,0.85,"To aid the characters with damming the River Styx, the emissary crafts an {@creature imp} out of snow, which hops through the mirror to join them. This imp has immunity to cold damage and carries a sling bag containing five {@item shatterstick|BGDIA|shattersticks} (see the ""{@area Shattersticks|20c|x}"" sidebar) that it can use to demolish the riverbank. The imp is focused on his task, dislikes procrastination, and spits shards of ice when annoyed. The imp can guide the characters to the chasm of the Pit of Shummrath.","為了幫助角色們在冥河上築壩，使節用雪造出了一個{@creature imp||小魔鬼}，這隻小魔鬼會穿過鏡子加入角色們的隊伍。這個小魔鬼免疫寒冷傷害，並且帶著一個裝有五根{@item shatterstick|BGDIA|粉碎棒}的袋子（請參閱""{@area 粉碎棒|20c|x}""邊欄），它可以用來摧毀河岸。小魔鬼專注於它自己的任務，不喜歡拖延，生氣的時候就會吐出碎冰。小魔鬼可以引導角色們前往到舒姆拉斯之坑的峽谷口。"
BGDIA,data/4/entries/3/entries/6/entries/5/name,99,HEADING_LABEL,0.99,Development,發展
BGDIA,data/4/entries/3/entries/6/entries/5/entries/0,99,DM_INSTRUCTION,0.85,"If Mephistopheles learns of the {@item Sword of Zariel|BGDIA}, the archdevil orders the imp to follow the group invisibly after it completes its demolition work and report back when they've located the Bleeding Citadel. At that point, Mephistopheles sends an {@creature ice devil} into Avernus with orders to murder the characters and steal the sword. If he gets the sword, Mephistopheles plans to use the artifact as leverage against Zariel in future dealings.",如果墨菲斯托費勒斯知曉了{@item Sword of Zariel|BGDIA|扎瑞爾之劍}的存在，這位魔鬼大公會命令小魔鬼在完成爆破工作之後隱形地跟著角色們的隊伍並且在他們到達湧血城砦時向他彙報。在那時，墨菲斯托費勒斯會將一個{@creature ice devil||冰魔}送到到達阿弗納斯，它被下了命令來殺死角色們以及偷走扎瑞爾之劍。如果他得到了扎瑞爾之劍，墨菲斯托費利斯計劃在未來的交易中使用這把神器作為對付扎瑞爾的手段。
BGDIA,data/4/entries/3/entries/6/entries/5/entries/1/name,99,HEADING_LABEL,0.99,Shatterstick,粉碎棒
BGDIA,data/4/entries/3/entries/6/entries/5/entries/1/entries/0,99,MIXED,0.85,"A shatterstick is a nonmagical, 12-inch-long, 4-pound stake made of blue-tinged infernal iron mined on Cania, the eighth layer of the Nine Hells. When embedded in earth or pounded into solid rock, the stake emits a seismic vibration in a 20-foot radius centered on itself for 1 minute, shaking the ground in that area for the duration. When the effects ends, the shatterstick breaks apart, becoming useless, and all structures within 20 feet of it take 35 ({@dice 10d6}) bludgeoning damage.",粉碎棒是一種非魔法的 12 寸長 4 磅重的棍子，由開採於九獄的第八層卡尼亞的泛藍煉獄鋼製成。當棍子嵌入泥土或被插進堅硬的岩石中時，它會在半徑 20 尺內以自身為中心發出一種持續一分鐘的地震振動，震動該範圍內的地面。當效應結束時，粉碎棒會碎裂並失去作用，它周圍 20 尺內的所有建築物都會受到 35（{@dice 10d6}）點鈍擊傷害。
BGDIA,data/4/entries/4/name,100,HEADING_LABEL,0.99,Pit of Shummrath,舒姆拉斯之坑
BGDIA,data/4/entries/4/entries/0,100,NARRATIVE,0.8,{@i Here you find a sticky situation. Poor Shummrath isn't the fiend it used to be}.,{@i 你會發現這裡黏糊糊的。可憐的舒姆拉斯再也不是它從前的樣子了。}.
BGDIA,data/4/entries/4/entries/1,100,NARRATIVE,0.8,—The Cartographer,——製圖師
BGDIA,data/4/entries/4/entries/2,100,DM_INSTRUCTION,0.85,"When the characters arrive at this location, read or paraphrase the following boxed text to the players:",當角色們到達這個位置時，請向玩家們朗讀或者意譯下列框內文字：
BGDIA,data/4/entries/4/entries/3/entries/0,100,READ_ALOUD,0.99,"A deep rift slashes across the surface of Avernus for as far as the eye can see. The canyon is over a mile deep and filled with a lake of green slime that undulates as though breathing. From a nearby cliff, a tributary of the River Styx cascades down into the slime.",一道深峽斜跨阿弗納斯，直至視線不可及之處。峽谷有深度超過一英里，被如呼吸般起伏的綠色黏液湖水填滿。從附近的懸崖上，冥河的一條支流傾瀉而下，流入黏液中。
BGDIA,data/4/entries/4/entries/3/entries/1,100,READ_ALOUD,0.99,"Dangling from a bent iron crane that leans out over the chasm is an iron cage containing a hairless, green-skinned humanoid wearing shackles on its ankles. The crane lowers the cage by a chain into the slime, immersing the creature in the goo for a minute before hoisting it back out. This dunking continues again and again, and the trapped creature seems helpless to stop it.",一個裝著一名無毛，綠膚的類人生物的鐵籠懸掛在一座伸向峽谷上方的吊機上。吊機用鏈條把籠子降到黏液裡，把這個生物浸入黏液裡一分鐘，然後再吊出來。這種浸泡一次又一次的重複，而被困的生物似乎無力阻止。
BGDIA,data/4/entries/4/entries/4,100,NARRATIVE,0.8,"Long ago, {@creature Bel|BGDIA} imprisoned a rival pit fiend named Shummrath at the bottom of this deep chasm. Over the years, Shummrath has been reduced to a fetid lake of slime. Ancient regenerative properties maintain some semblance of life within the sludge, allowing visitors to communicate with Shummrath telepathically. However, a tributary stream from the River Styx has spilled into his canyon and polluted the devil's mind. Shummrath now only retains thirty seconds of memory and conveys a single thought repeatedly.",很久以前。{@creature Bel|BGDIA|貝爾}把一個競爭對手，名叫舒姆拉斯的深獄煉魔，囚禁在這個深峽的底部。多年後，舒姆拉斯已經淪為一個惡臭的黏液湖。古老的再生特性在這些爛泥中維持了一些生命的表象，允許訪客與舒姆拉斯進行心靈感應溝通。然而，一條來自冥河的支流流入了他的峽谷，汙染了魔鬼的思想。舒姆拉斯現在只能保留 30 秒的記憶，並重復地表達一個念頭。
BGDIA,data/4/entries/4/entries/5,100,DM_INSTRUCTION,0.85,"Those who establish communication with Shummrath discover that the devil repeats the same thought over and again: it failed to show proper deference to {@creature Bel|BGDIA} and will have its revenge. Shummrath can talk to the characters telepathically, but his mind unerringly loops back to this same vengeful thought.",那些與舒姆拉斯建立聯絡的人會發現，魔鬼反覆地重複著同樣的念頭：它未能對{@creature Bel|BGDIA|貝爾}表現出完全的順從並將招致報復。舒姆拉斯可以用心靈感應的方式與角色對話，但他的思想卻總是無誤的回到同一個復仇執念上。
BGDIA,data/4/entries/4/entries/6/name,100,HEADING_LABEL,0.99,Imprisoned Ultroloth,被囚禁的超等羅斯魔
BGDIA,data/4/entries/4/entries/6/entries/0,100,DM_INSTRUCTION,0.85,"When the characters arrive here, they spot an {@creature ultroloth} imprisoned in the iron cage suspended over the chasm. The iron crane has a magically powered winch mechanism that repeatedly dunks the cage into the goo, nearly drowning the prisoner with each submersion. The ultroloth, Baazit, is bound by {@item dimensional shackles} that prevent it from teleporting away.",當角色們到達這裡時，他們會發現一個被囚禁在峽谷上方懸吊著的鐵籠子裡的{@creature ultroloth||超等羅斯魔}。鐵製吊機有一個魔法驅動的絞盤置，不斷地把鐵籠泡進黏液，每次都差不多會把犯人淹死。這名尤格羅斯魔，巴茲特，被{@item dimensional shackles||次元鐐銬}束縛著，阻止它透過傳送越獄。
BGDIA,data/4/entries/4/entries/6/entries/1,100,DM_INSTRUCTION,0.85,"Baazit contacts the characters telepathically as soon as they're in range. The ultroloth was imprisoned by a pit fiend for stealing {@item Soul Coin|BGDIA|soul coins}. Baazit promises to show the characters how to form magical servants from the goo if they free it. Baazit can also direct the group to {@creature Bel|BGDIA}'s forge (see ""{@area Bel's Forge|251|x}"").","只要人物進入視野，巴茲特就會透過心靈感應聯絡他們。這名尤格羅斯魔因為偷了一枚{@item Soul Coin|BGDIA|靈魂幣}而被一個深獄煉魔囚禁起來。巴茲特承諾，如果這些角色釋放他，他將向這些角色展示如何利用這些黏液塑造魔法僕人。巴茲特還可以引導團隊前去去{@creature Bel|BGDIA|貝爾}鍛爐（參見""{@area 貝爾鍛爐|251|x}""）。"
BGDIA,data/4/entries/4/entries/6/entries/2,100,MIXED,0.85,"A character can jam the crane's winch with a crowbar or similar tool, preventing it from lowering or raising Baazit's cage. Once the cage stops moving, a character can try to use {@item thieves' tools|phb} to unlock the cage door, doing so with a successful {@dc 20} Dexterity check. A {@spell knock} spell or similar magic also unlocks the cage door.",一名角色可以用撬棍或類似的工具卡住吊機的絞盤，阻止它降低或升高巴茲特的籠子。一旦籠子停止移動，角色可以嘗試使用{@item thieves' tools|phb|盜賊工具}來開啟籠子的門，這麼做需要一個成功的{@dc 20}的敏捷檢定，{@spell knock||敲擊術}或類似的魔法也能開啟籠門。
BGDIA,data/4/entries/4/entries/6/entries/3/name,100,HEADING_LABEL,0.99,Creating a Homunculus,創造人工生命體
BGDIA,data/4/entries/4/entries/6/entries/3/entries/0,100,DM_INSTRUCTION,0.85,"Characters can follow Baazit's instructions to scoop out a handful of the slime and spend an hour molding it into a tiny humanoid shape. At the end of this time, the slime animates as a loyal, lawful evil {@creature homunculus} made of dripping green jelly. Each character can only have one of these servants active at a time. If a character makes a second homunculus, the first one melts into a sticky puddle of inanimate goo.",角色們可以按照巴茲特的指示，舀出一把黏液，花一個小時把它塑造成一個微型人工生命體。在這段時間結束後，黏液將被賦予獲利，成為一個忠誠的，由滴著液體的綠色膠狀物做成的守序邪惡{@creature homunculus||人工生命體}。每個角色同一時間只能啟用一個人工生命體。如果一個角色創造了第二個人工生命體，那麼第一個人工生命體就會融化成一灘失去活力的黏液。
BGDIA,data/4/entries/4/entries/6/entries/4/name,100,HEADING_LABEL,0.99,Treasure,寶藏
BGDIA,data/4/entries/4/entries/6/entries/4/entries/0,100,DM_INSTRUCTION,0.85,Characters who free or slay Baazit can claim the {@item dimensional shackles} that restrain it.,釋放或殺死巴茲特的角色可以獲得束縛它的{@item dimensional shackles||次元鐐銬}。
BGDIA,data/4/entries/4/entries/7/name,100,HEADING_LABEL,0.99,Damming the Styx,築壩冥河
BGDIA,data/4/entries/4/entries/7/entries/0,100,DM_INSTRUCTION,0.85,"If the characters are traveling with the ice imp (see ""{@area Mirror of Mephistar|208|x}""), it leads them to the narrowest point of the Styx's tributary river and sets about hammering its five shattersticks into the rocky ravine walls (see the ""{@area Shatterstick|20c|x}"" sidebar). The imp asks the characters to stand guard while it works. As the imp places the shattersticks, eight {@creature Spined Devil||spined devils} swoop down and attack. One minute after the last shatterstick is activated, the combined seismic activity of all the shattersticks triggers a huge rockfall that fills the gully, creating a dam.","如果角色和冰小魔鬼（參見""{@area 梅菲斯特之鏡|208|x}""）一起旅行，它會把他們帶到冥河支流最狹窄的地方，並開始將它的五根粉碎棒錘入溝壑的巖壁（參見""{@area 粉碎棒|20c|x}""邊欄）。小魔鬼讓角色們在它工作的時候站崗。當小魔鬼設定碎石棒時，八個{@creature Spined Devil||棘魔}會俯衝下來攻擊。在最後一根碎石棒被啟用一分鐘後，所有碎石棒的引起的地震聯動引發了巨大的山崩，填滿了河谷，形成了一座大壩。"
BGDIA,data/4/entries/4/entries/7/entries/1,100,DM_INSTRUCTION,0.85,"With the polluted River Styx cut off from the chasm, Shummrath slowly starts to regenerate its mind and reform its body. After 48 hours, Shummrath reforms as a {@creature pit fiend} and flies off to wage war on his rival, {@creature Bel|BGDIA}. If the characters visit {@creature Bel|BGDIA}'s forge later in the adventure (see ""{@area Bel's Forge|251|x}""), they find it under siege from Shummrath's hastily mustered forces. The attackers are quickly overwhelmed, forcing Shummrath to retreat to some far corner of Avernus to escape {@creature Bel|BGDIA}'s wrath.","隨著峽谷中被汙染的冥河的截斷。舒姆拉斯開始緩慢地再生它的思想，重塑它的身體。48 小時後，舒姆拉斯重新變回了一隻{@creature pit fiend||深獄煉魔}，隨後飛出峽谷並對他的死敵，{@creature Bel|BGDIA|貝爾}開戰。如果角色在後續的冒險中訪問{@creature Bel|BGDIA|貝爾}鍛爐（參見""{@area 貝爾鍛爐|251|x}""）但攻擊者很快就被擊潰，迫使舒姆拉斯撤退到阿弗納斯的某個遙遠角落，以逃避{@creature Bel|BGDIA|貝爾}的憤怒。"
BGDIA,data/4/entries/4/entries/7/entries/2/name,100,HEADING_LABEL,0.99,Development,發展
BGDIA,data/4/entries/4/entries/7/entries/2/entries/0,100,DM_INSTRUCTION,0.85,"If the characters successfully dam the River Styx, they can return to the Mirror of Mephistar to claim recompense. Rigorath the cambion tells them that Ubbalux must swear fealty to Mephistopheles to escape the standing stones. If Ubbalux does as Rigorath suggests, swearing its undying fealty to Mephistopheles, the archdevil makes it possible for the barlgura to escape.",如果角色們成功地在冥河上築壩，他們可以回到梅菲斯特之鏡要求回報。魔裔瑞高拉斯告訴他們，烏巴盧克斯必須發誓效忠於墨菲斯托費勒斯，才能逃離這些站立的石頭。如果烏巴盧克斯像建議的那樣，發誓永遠效忠於墨菲斯托費勒斯，那麼魔鬼大公就有可能讓惡猿魔逃離立石。
BGDIA,data/4/entries/4/entries/7/entries/2/entries/1,100,DM_INSTRUCTION,0.85,"If the characters return to the obelisk with the news, Ubbalux begrudgingly accepts these terms and reveals the location of the Crypt of the Hellriders on the players' map. Ubbalux says that the death knight Olanthius, guardian of the tomb, knows the secret location of the Bleeding Citadel. The demon also reveals that ""For Glory"" is the pass phrase to open to the catacombs, where many of Zariel's fallen comrades are interned.","當角色帶著訊息回到方尖碑後，烏巴盧克斯會不情願地接受了這些條件，並在玩家的地圖上指出了地獄騎手墓穴的位置。烏巴盧克斯說，墳墓的守衛、死亡騎士奧蘭蘇斯知道湧血城砦的秘密位置。惡魔也揭示了""為了榮耀""是開啟地下墓穴的口令。那裡安葬著扎瑞爾的眾多陣亡戰友。"
BGDIA,data/4/entries/4/entries/7/entries/2/entries/2,100,DM_INSTRUCTION,0.85,"As the characters leave the obelisk, they witness Ubbalux swear fealty to Mephistopheles, whereupon black ice forms around the standing stones and causes them all to crack at once. Ubbalux is able to leave the ring of standing stones at that point, crying ""Finally! I am free!"" into the howling wind.","當角色們離開方尖碑時，他們見證了烏巴盧克斯對墨菲斯托費勒斯宣誓效忠，隨之黑色冰塊圍繞立石形成，並使它們全部頓時開裂。烏巴盧克斯終於可以能夠離開那一圈立石，向著呼嘯的風嚎叫著""終於！我自由了！"""
BGDIA,data/4/entries/5/name,101,HEADING_LABEL,0.99,Crypt of the Hellriders,地獄騎士之墓
BGDIA,data/4/entries/5/entries/0,101,NARRATIVE,0.8,{@i Zariel's fallen companions cannot rest. Nobody can in this nightmare hellscape}.,{@i 扎瑞爾墮落的同伴們無法安息。在這個可怕般的地獄，沒有人可以安息。}.
BGDIA,data/4/entries/5/entries/1,101,NARRATIVE,0.8,—The Cartographer,——製圖師
BGDIA,data/4/entries/5/entries/2,101,DM_INSTRUCTION,0.85,"When the characters arrive at this location, read or paraphrase the following boxed text to the players:",當角色們到達這個位置時，請向玩家們朗讀或者意譯下列框內文字：
BGDIA,data/4/entries/5/entries/3/entries/0,101,READ_ALOUD,0.99,"Acrid smog swirls around a barren hill, rising from which like giant tombstones are a pair of leaning monoliths, each soaring more than fifty feet into the smoky red sky. Dozens of armored knights kneel in motionless reverence before the monoliths, between which a set of onyx steps leads down under the hill.",刺鼻的煙霧在一座荒涼的小山上盤旋，那裡立著一對整塊石料製成的，傾斜的墓石，每一塊都超過五十尺高，直衝煙霧繚繞的紅色天空。數十名全副武裝的騎士在巨石前肅敬地跪倒在地，巨石之間有一條縞瑪瑙階梯通向山下。
BGDIA,data/4/entries/5/entries/4,101,NARRATIVE,0.8,The onyx steps descend into catacombs containing the remains of Hellriders who died fighting at Zariel's side. Their restless spirits yearn for peace yet are doomed to haunt this place until once more called to arms.,縞瑪瑙臺階一直下到地下墓穴中，那裡埋葬著在扎瑞爾身邊戰鬥至死的地獄騎手的遺骸。他們無法安息的靈魂渴望平靜，然而卻註定要縛與此地，直到再次被徵召入伍。
BGDIA,data/4/entries/5/entries/5,101,NARRATIVE,0.8,"Dozens of dead knights kneel before the monoliths, their foreheads resting on the pommels of their swords. The knights' armor serves as caskets for their bones, yet their corpses stay upright as though in prayer. Each knight wears the faded regalia of Elturel.",數十名死去的騎士跪在巨石前，額頭抵在他們的劍柄上。騎士的盔甲成為了他們屍骨的棺材，而他們的屍體仍向在禱告中一樣脊樑挺直。每位騎士都身著艾爾托瑞爾那已褪色的禮服徽章。
BGDIA,data/4/entries/5/entries/6/images/0/title,101,NARRATIVE,0.8,Map 3.3: Crypt of the Hellriders,地圖 3.3：地獄騎手的墓穴
BGDIA,data/4/entries/5/entries/6/images/1/title,101,NARRATIVE,0.8,Player Version,玩家版本
BGDIA,data/4/entries/5/entries/7/name,101,HEADING_LABEL,0.99,Encounters in the Crypt,在墓穴裡的遭遇
BGDIA,data/4/entries/5/entries/7/entries/0,101,NARRATIVE,0.8,The following descriptions correspond to areas marked on map 3.3. The entire crypt is terribly cold and wreathed in ankle-deep mist. All rooms and passages in the crypt are 10 feet tall and hewn from solid rock.,下列描述適用地圖3.3所標示的地區。整個墓穴冷得可怕，並且籠罩在深及腳踝的霧氣中。墓穴裡所有的房間和通道都有 10 尺高，由堅固的岩石鑿成。
BGDIA,data/4/entries/5/entries/7/entries/1/name,101,HEADING_LABEL,0.99,C1. Sealed Gates,C1. 封閉的大門
BGDIA,data/4/entries/5/entries/7/entries/1/entries/0,101,DM_INSTRUCTION,0.85,"When the characters descend into the catacombs, read:",當這些角色下到地下墓穴時，朗讀:
BGDIA,data/4/entries/5/entries/7/entries/1/entries/1/entries/0,101,READ_ALOUD,0.99,"A pair of basalt doors block the passage ahead, their surfaces engraved with a relief of a knight locked in combat with a devil. Both wield burning swords.",一扇雙開玄武岩大門擋住了前面的通道，它們的表面雕刻著一名被束縛的騎士正與魔鬼戰鬥的浮雕。雙方都揮舞著燃燒的劍。
BGDIA,data/4/entries/5/entries/7/entries/1/entries/2,101,DM_INSTRUCTION,0.85,"The doors do not have visible handles, locks, or bolts, and they are magically locked, hardened, and enchanted to resist magic. Any spell cast to unlock, damage, or re-mold the doors automatically fails. Characters can use {@spell dimension door} or similar magic to get past the doors. They can also slip through the cracks between the doors if they have the magic to do so (such as the {@spell gaseous form} spell). Otherwise, they'll need the speak the pass phrase ""For Glory"" to proceed any farther. Characters can learn the pass phrase from Ubbalux the barlgura (as discussed in the ""{@area Pit of Shummrath|20d|x}"" section).","大門沒有可見的把手、鎖或門閂，它們被魔法鎖住、加固並被附魔以抵抗魔法。任何被施放用來解鎖，傷害或改造門的法術都會自動失敗.角色可以使用{@spell dimension door||任意門}或類似的魔法來透過大門。他們也可以使用魔法（比如{@spell gaseous form||氣化形體}）從門縫裡溜進去。否則，他們將需要說出""為了榮耀""這句口令才能繼續前進。角色們可以從惡猿魔烏巴盧克斯（如前文所述的 ""{@area 舒姆拉斯之坑|20d|x}""部分）。"
BGDIA,data/4/entries/5/entries/7/entries/1/entries/3,101,DM_INSTRUCTION,0.85,"If a character speaks the pass phrase aloud within 10 feet of the doors, the doors slowly grind open. The doors close on their own after 1 hour unless they are held or wedged open.",如果一個角色在離門不到 10 尺的地方大聲說出口令，大門就會緩慢地吱呀作響地開啟。大門在 1 小時後自動關閉，除非它們是被撐開或用楔子固定。
BGDIA,data/4/entries/5/entries/7/entries/2/name,102,HEADING_LABEL,0.99,C2. Funerary Chambers,C2. 葬禮室
