category,english,source,zh_tw,status,existing_files
creature,ancient copper dragon,MM,遠古赤銅龍,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,animated armor,,活化盔甲,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,animated armor,MM,活化盔甲,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,ankylosaurus,,甲龍,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,ankylosaurus,MM,甲龍,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,ape,,猿,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,arcanaloth,,奧法羅斯魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,arcanaloth,MM,奧法羅斯魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,archmage,,大法師,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,archmage,MM,大法師,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,assassin,,刺客,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/class/class-rogue.json;data/zh-TW/class/fluff-class-rogue.json
creature,assassin,MM,刺客,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/class/class-rogue.json;data/zh-TW/class/fluff-class-rogue.json
creature,assassin vine,ToA,刺客藤,existing-site,data/zh-TW/bestiary/bestiary-toa.json;data/zh-TW/bestiary/fluff-bestiary-toa.json
creature,atropal,ToA,萎縮者,existing-site,data/zh-TW/bestiary/bestiary-toa.json;data/zh-TW/bestiary/fluff-bestiary-toa.json
creature,axe beak,,斧嘴鳥,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/items/fluff-items.json;data/zh-TW/items/items-000.json
creature,axe beak,MM,斧嘴鳥,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/items/fluff-items.json;data/zh-TW/items/items-000.json
creature,baboon,,狒狒,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,baboon,MM,狒狒,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,balor,,巴洛炎魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,balor,MM,巴洛炎魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,bandit,,匪徒,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,bandit,MM,匪徒,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,bandit captain,,匪幫隊長,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,bandit captain,MM,匪幫隊長,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,banshee,,報喪妖,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,banshee,MM,報喪妖,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,barbed devil,,蝟魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-wtthc.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-wtthc.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,barbed devil,MM,蝟魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-wtthc.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-wtthc.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,barlgura,,惡猿魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,barlgura,MM,惡猿魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,basilisk,,石化蜥蜴,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,basilisk,MM,石化蜥蜴,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,bat,,蝙蝠,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,bat,MM,蝙蝠,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,bearded devil,,須魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-wtthc.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-wtthc.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,bearded devil,MM,須魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-wtthc.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-wtthc.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,beholder,,眼魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/bestiary/legendarygroups.json;data/zh-TW/craft-pages/fluff-homecrafts.json;data/zh-TW/craft-pages/homecrafts.json
creature,beholder,MM,眼魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/bestiary/legendarygroups.json;data/zh-TW/craft-pages/fluff-homecrafts.json;data/zh-TW/craft-pages/homecrafts.json
creature,berserker,,狂戰士,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,berserker,MM,狂戰士,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,black gauntlet of Bane,BGDIA,班恩之黑手,existing-site,data/zh-TW/bestiary/bestiary-bgdia.json;data/zh-TW/bestiary/fluff-bestiary-bgdia.json
creature,boar,,野豬,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,boar,MM,野豬,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,bone devil,,骨魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,bone devil,MM,骨魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,brontosaurus,VGM,雷龍,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/bestiary-vgm.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-vgm.json
creature,cambion,,坎比翁,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,cambion,MM,坎比翁,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,carrion crawler,,食腐蟲,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,carrion crawler,MM,食腐蟲,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,chain devil,,鏈魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,chain devil,MM,鏈魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,champion,VGM,勇士,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/bestiary-vgm.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-vgm.json;data/zh-TW/class/class-fighter.json;data/zh-TW/class/fluff-class-fighter.json;data/zh-TW/items/items-001.json
creature,chimera,,奇美拉,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,chimera,MM,奇美拉,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,chwinga,ToA,怯蘊阿靈,existing-site,data/zh-TW/bestiary/bestiary-cm.json;data/zh-TW/bestiary/bestiary-idrotf.json;data/zh-TW/bestiary/bestiary-toa.json;data/zh-TW/bestiary/fluff-bestiary-cm.json;data/zh-TW/bestiary/fluff-bestiary-idrotf.json;data/zh-TW/bestiary/fluff-bestiary-toa.json
creature,clay gladiator,ToA,粘土角鬥士,existing-site,data/zh-TW/bestiary/bestiary-toa.json;data/zh-TW/bestiary/fluff-bestiary-toa.json
creature,clay golem,,粘土魔像,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,clay golem,MM,粘土魔像,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,cockatrice,,蛇雞,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,cockatrice,MM,蛇雞,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,commoner,,平民,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-wtthc.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-wtthc.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,commoner,MM,平民,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-wtthc.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-wtthc.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,constrictor snake,,蟒蛇,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,constrictor snake,MM,蟒蛇,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,couatl,,羽蛇,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,couatl,MM,羽蛇,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,crab,,蟹,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,crab,MM,蟹,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,crocodile,,鱷魚,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,cult fanatic,,邪教狂信者,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json
creature,cult fanatic,MM,邪教狂信者,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json
creature,cyclops,,獨眼巨人,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json
creature,cyclops,MM,獨眼巨人,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json
creature,dao,,土巨靈,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/class/class-warlock.json
creature,dao,MM,土巨靈,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/class/class-warlock.json
creature,death knight,,死亡騎士,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,death knight,MM,死亡騎士,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,death slaad,,史拉亡蟾,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,death slaad,MM,史拉亡蟾,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,death's head of Bhaal,BGDIA,巴爾的死神之首,existing-site,data/zh-TW/bestiary/bestiary-bgdia.json;data/zh-TW/bestiary/fluff-bestiary-bgdia.json
creature,deinonychus,VGM,恐爪龍,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/bestiary-vgm.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-vgm.json
creature,dimetrodon,VGM,異齒龍,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/bestiary-vgm.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-vgm.json
creature,doppelganger,,變形怪,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/reference-pages/charcreationoptions.json
creature,doppelganger,MM,變形怪,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/reference-pages/charcreationoptions.json
creature,dragon turtle,,龍龜,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,dragon turtle,MM,龍龜,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,drow,,卓爾,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mtf.json;data/zh-TW/character-options/fluff-races.json;data/zh-TW/character-options/races.json
creature,drow,MM,卓爾,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mtf.json;data/zh-TW/character-options/fluff-races.json;data/zh-TW/character-options/races.json
creature,drow mage,,卓爾魔法師,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json
creature,drow mage,MM,卓爾魔法師,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json
creature,druid,,德魯伊,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/class/class-druid.json;data/zh-TW/class/fluff-class-druid.json
creature,druid,MM,德魯伊,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/class/class-druid.json;data/zh-TW/class/fluff-class-druid.json
creature,dryad,,樹精,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-ps-x.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-ps-x.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,dryad,MM,樹精,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-ps-x.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-ps-x.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,duergar,,灰矮人,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-mtf.json;data/zh-TW/bestiary/fluff-bestiary-oota.json;data/zh-TW/character-options/fluff-races.json;data/zh-TW/character-options/races.json
creature,duergar,MM,灰矮人,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-mtf.json;data/zh-TW/bestiary/fluff-bestiary-oota.json;data/zh-TW/character-options/fluff-races.json;data/zh-TW/character-options/races.json
creature,dust mephit,,塵魔蝠,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,dust mephit,MM,塵魔蝠,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,eblis,ToA,魔王鶴,existing-site,data/zh-TW/bestiary/bestiary-toa.json;data/zh-TW/bestiary/fluff-bestiary-toa.json
creature,empyrean,,至高天,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,empyrean,MM,至高天,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,erinyes,,罪魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,erinyes,MM,罪魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,fiendish flesh golem,BGDIA,邪魔血肉魔像,existing-site,data/zh-TW/bestiary/bestiary-bgdia.json;data/zh-TW/bestiary/fluff-bestiary-bgdia.json
creature,fire elemental,,火元素,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,fire elemental,MM,火元素,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,fire snake,,火蛇,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json
creature,firenewt warlock of Imix,VGM,熔螈·伊米希魔契師,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/bestiary-vgm.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-vgm.json
creature,firenewt warrior,VGM,火蠑螈武者,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/bestiary-vgm.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-vgm.json
creature,fist of Bane,BGDIA,班恩之拳,existing-site,data/zh-TW/bestiary/bestiary-bgdia.json;data/zh-TW/bestiary/fluff-bestiary-bgdia.json
